ID_Producto,Tipo_Producto,pH,Viscosidad_cP,Duración_Tests_meses,Prueba_Dermatológica,Categoría_Cosmético
2942,Maquillaje,6.112190114844138,1065.4116438871877,6.0,Aprobado,Nuevo_2
2943,Nuevo_2,5.1152889449345205,3135.889986410154,16.0,Nuevo_1,Orgánico
2944,,5.441391755798223,3222.177977016291,35.0,Nuevo_5,Nuevo_2
2945,Perfume,5.832737464388705,4103.066737368408,35.0,Aprobado,Nuevo_2
2946,Perfume,,4064.8861508636433,28.0,Nuevo_3,Económico
2947,Crema,4.5019214987369285,4208.350016607247,32.0,Nuevo_4,Económico
2948,,,1050.908317084831,31.0,Aprobado,Orgánico
2949,Champú,4.774800250432806,1359.3604735804502,,Rechazado,Orgánico
2950,Perfume,7.202496056029544,3043.9957684722,27.0,Nuevo_5,Orgánico
2951,Champú,6.582047795622481,3518.4794172521674,14.0,Rechazado,Económico
2952,Crema,6.308751501622208,3904.575454438792,15.0,Aprobado,Orgánico
2953,Maquillaje,6.22564398666356,2808.153335453044,,Nuevo_3,Premium
2954,Maquillaje,,3713.0065152398415,22.0,Aprobado,Nuevo_3
2955,Nuevo_5,5.141945522354895,3888.553354480305,,Aprobado,Orgánico
2956,Champú,5.854862904590482,1635.80423024621,15.0,Nuevo_5,Económico
2957,Champú,7.277769729792173,3362.5698239454623,24.0,Nuevo_4,Orgánico
2958,Champú,6.528725997495242,1984.2559625412823,18.0,Aprobado,Orgánico
2959,Nuevo_4,5.865229345068614,2513.189234549263,17.0,Nuevo_4,Orgánico
2960,Maquillaje,7.187323659268895,1576.1451236107478,6.0,Rechazado,Premium
2961,Champú,5.1435922648765775,3030.1409445533627,26.0,Aprobado,Premium
2962,Perfume,6.632687641521439,1167.541082792975,23.0,Rechazado,Orgánico
2963,Perfume,6.244839261077624,3582.3562196443404,21.0,Aprobado,Premium
2964,Nuevo_4,6.300663995377516,3805.404010056592,25.0,Aprobado,Premium
2965,Perfume,6.231772145226801,2852.8631570741795,30.0,Aprobado,Orgánico
2966,Champú,,9278.434694720821,,Aprobado,Económico
2967,Crema,7.351743469051977,4243.757098752328,12.0,Aprobado,Orgánico
2968,Crema,5.086703887783794,4942.280049328783,31.0,Nuevo_2,Orgánico
2969,Nuevo_4,4.804067093836728,3625.2729496521006,19.0,Rechazado,Premium
2970,Crema,6.889422338553658,4119.22058601768,25.0,Nuevo_4,Nuevo_1
2971,Perfume,5.150968598518845,1746.3030966595552,,Nuevo_5,Premium
2972,Perfume,6.553802223471534,4568.20540885803,23.0,Rechazado,Orgánico
2973,Nuevo_2,6.886921087555425,4551.746297132113,14.0,Aprobado,Nuevo_4
2974,Nuevo_1,70.64884496525988,1846.5191227008424,11.0,Rechazado,Orgánico
2975,,7.471797854797066,2568.8081850856806,10.0,Aprobado,Económico
2976,Perfume,6.168977526327408,3479.387899869906,22.0,Nuevo_5,Orgánico
2977,Champú,7.028610415023123,4119.658011314715,14.0,Aprobado,Premium
2978,Crema,,3068.53778118208,31.0,Aprobado,Económico
2979,Crema,4.9750684739337725,4348.088041966046,,Rechazado,Nuevo_4
2980,Maquillaje,6.898241115984931,1633.0689621854667,33.0,Nuevo_3,Económico
2981,,5.999285874812937,4786.481578955331,19.0,Nuevo_4,Nuevo_4
2982,Champú,5.8787575887605374,4092.3490685482566,19.0,Rechazado,Nuevo_5
2983,Nuevo_3,6.250611206541958,1641.8128185762507,,Rechazado,Premium
2984,Maquillaje,6.450839322086442,2156.281279175661,35.0,Nuevo_5,Orgánico
2985,Champú,,2020.169852971216,7.0,Rechazado,Premium
2986,Crema,7.31333072170681,4626.406865315163,34.0,Aprobado,Orgánico
2987,Perfume,5.752044895915354,4416.107052083437,30.0,Aprobado,Nuevo_1
2988,Maquillaje,6.028205868180119,1892.7866914077645,,Rechazado,Premium
2989,,4.93789508133363,3282.8708452926408,14.0,Aprobado,Económico
2990,Crema,5.907109989184048,4954.055436402325,18.0,Nuevo_3,Económico
2991,Champú,6.197199043726585,1284.183204127567,12.0,Rechazado,Nuevo_4
2992,Nuevo_1,5.442920782010535,4530.343684198275,,Aprobado,Premium
2993,Maquillaje,5.986755127684803,2759.8378822907694,,Aprobado,Económico
2994,Nuevo_3,6.747125399216923,3587.40004420952,17.0,Rechazado,Premium
2995,Crema,5.320566077176582,3182.44771764977,6.0,Aprobado,Premium
2996,Champú,5.613557314063702,2134.537212391584,8.0,Nuevo_5,Nuevo_4
2997,Nuevo_3,5.3193237355385445,1445.030462982192,34.0,Nuevo_4,Orgánico
2998,,6.789546239938794,3919.838493695177,35.0,Nuevo_3,Nuevo_4
2999,Champú,4.979672761028138,1365.5004023931224,21.0,Nuevo_5,Económico
3000,Crema,6.510556708658198,2450.0242192483443,22.0,Nuevo_4,Nuevo_3
3001,Crema,7.182960856892528,1659.579690392693,24.0,Nuevo_3,Nuevo_2
3002,Crema,,1865.397315654012,26.0,Aprobado,Orgánico
3003,Crema,48.62823890404874,3296.9351602617985,8.0,Rechazado,Orgánico
3004,Champú,6.217028786218545,1336.4025363426094,11.0,Rechazado,Económico
3005,Crema,7.338784475369014,3279.886156907191,31.0,Nuevo_5,Económico
3006,,6.006172077501328,4400.637985040938,18.0,Aprobado,Premium
3007,Nuevo_5,,2497.4099445261554,19.0,Aprobado,Orgánico
3008,Champú,6.005291953727378,4619.853848326471,19.0,Nuevo_2,Premium
3009,Perfume,6.125831578604038,4045.971716956065,31.0,Nuevo_3,Premium
3010,Crema,7.430745802648477,3190.130772112965,18.0,Rechazado,Orgánico
3011,Crema,5.435067850976538,2339.844347721283,26.0,Nuevo_1,Nuevo_5
3012,Nuevo_5,5.972228891341678,1388.9863022121776,6.0,Aprobado,Nuevo_3
3013,Nuevo_5,5.208127667348515,3578.4789101095007,19.0,Nuevo_2,Premium
3014,Perfume,4.6221395735610935,1953.764855742647,6.0,Rechazado,Nuevo_5
3015,Maquillaje,4.675850453447621,2836.721698110481,33.0,Rechazado,Económico
3016,Champú,,4449.083033839256,15.0,Rechazado,Nuevo_4
3017,Maquillaje,7.201467770115397,3611.725325530131,33.0,Rechazado,Premium
3018,Nuevo_1,7.02111282901173,3612.136213418401,17.0,Rechazado,Orgánico
3019,,6.868059752077648,3972.366092441978,,Rechazado,Orgánico
3020,Crema,5.556031139677483,4002.297258926232,12.0,Rechazado,Orgánico
3021,Maquillaje,5.900487067317311,3759.066459119247,26.0,Aprobado,Económico
3022,Crema,7.018025785427235,4398.726665676517,34.0,Nuevo_4,Orgánico
3023,Maquillaje,6.790756425532008,1794.0719308472123,30.0,Nuevo_3,Premium
3024,Champú,4.951638479823754,1780.0578326913303,13.0,Rechazado,Orgánico
3025,Maquillaje,5.630796009699874,3390.122333725796,35.0,Aprobado,Nuevo_1
3026,Nuevo_5,7.368352380953407,4727.761561677874,13.0,Rechazado,Económico
3027,Perfume,6.03574456864394,1588.7953169934035,25.0,Nuevo_3,Premium
3028,Maquillaje,4.823999042058945,2160.8874715089,27.0,Rechazado,Orgánico
3029,Crema,4.998131331013172,2362.528000635421,31.0,Aprobado,Económico
3030,Maquillaje,5.017427011820461,4495.692839625385,17.0,Nuevo_1,Nuevo_2
3031,Perfume,5.603885870660946,2355.86999120522,27.0,Rechazado,Premium
3032,Crema,5.034696741313417,3914.7081277411007,,Nuevo_1,Económico
3033,Crema,6.944707093084125,4162.840960939979,20.0,Nuevo_1,Orgánico
3034,Maquillaje,4.970878696167549,2621.665588115281,30.0,Aprobado,Premium
3035,Crema,5.563420414362366,1911.751695742034,8.0,Nuevo_4,Orgánico
3036,Nuevo_3,6.421451388810978,3280.1929733271622,27.0,Aprobado,Premium
3037,Nuevo_2,5.733099188704163,3240.9613368121804,8.0,Nuevo_1,Nuevo_5
3038,Champú,5.437700996912264,1908.5203553452209,10.0,Aprobado,Nuevo_1
3039,Perfume,7.221300764347642,2929.21891431104,,Rechazado,Premium
3040,Maquillaje,5.999708972857482,1358.4602781215565,29.0,Aprobado,Premium
3041,Maquillaje,4.899117692795147,1776.0812110399834,30.0,Rechazado,Orgánico
3042,Perfume,6.737188633045081,2883.520206606021,27.0,Rechazado,Económico
3043,Crema,5.300163836622556,4010.764127542839,6.0,Aprobado,Económico
3044,Crema,7.401354067042813,2862.6075828553885,9.0,Nuevo_5,Orgánico
3045,Maquillaje,5.982756739472446,1045.087611274028,19.0,Nuevo_3,Nuevo_1
3046,Crema,6.93334175930994,4520.025634538444,29.0,Aprobado,Económico
3047,Champú,,3927.7876667732658,14.0,Nuevo_3,Orgánico
3048,Perfume,4.777433121255357,1268.0876657114104,33.0,Rechazado,Nuevo_3
3049,,4.747278712947392,2377.861592530061,22.0,Nuevo_3,Premium
3050,Maquillaje,5.694964134669867,3525.544370045908,20.0,Rechazado,Orgánico
3051,Champú,62.43537030466936,3925.4023160109614,14.0,Nuevo_4,Orgánico
3052,Maquillaje,6.233912074522898,2337.89783499683,9.0,Rechazado,Económico
3053,Maquillaje,6.093890220647127,3395.383673018049,34.0,Rechazado,Económico
3054,Champú,4.63031864913112,3142.0021791194104,17.0,Rechazado,Orgánico
3055,Maquillaje,5.470632879602634,1104.92419035076,20.0,Rechazado,Económico
3056,Nuevo_5,7.246483609222809,1250.134240911386,17.0,Rechazado,Nuevo_5
3057,Nuevo_5,5.2453064330395,4810.503326987791,13.0,Nuevo_4,Orgánico
3058,Maquillaje,,4410.590861942985,28.0,Aprobado,Premium
3059,Nuevo_3,5.57154076693076,1273.8105712026572,9.0,Aprobado,Económico
3060,Champú,7.1749770613896535,3054.2757642582965,26.0,Rechazado,Económico
3061,Champú,5.937083410095944,3124.93784522235,27.0,Nuevo_3,Orgánico
3062,Nuevo_3,,3422.185273598729,23.0,Aprobado,Premium
3063,Crema,,1779.3449676132425,,Nuevo_1,Orgánico
3064,Perfume,6.499240069084071,4697.01125105957,25.0,Aprobado,Nuevo_1
3065,Champú,4.723403083739741,4346.91707506697,32.0,Nuevo_1,Orgánico
3066,Crema,7.277023691684181,4008.0523499891583,28.0,Nuevo_2,Nuevo_5
3067,Crema,6.45797863373202,1400.031779727457,20.0,Rechazado,Premium
3068,Nuevo_5,5.278161650987027,2109.1957925086263,25.0,Nuevo_4,Nuevo_2
3069,Champú,5.553567759854657,2308.5897877250945,30.0,Rechazado,Premium
3070,Nuevo_2,6.387894231613187,1201.3897068189249,7.0,Aprobado,Orgánico
3071,Maquillaje,5.47494833132528,4172.981226123893,28.0,Aprobado,Premium
3072,Crema,6.69947088188446,3741.363975668736,15.0,Aprobado,Orgánico
3073,,6.371393927024078,4023.6860118621503,26.0,Nuevo_1,Económico
3074,Crema,6.342356639582977,1909.8972071018336,22.0,Rechazado,Orgánico
3075,Champú,,1777.6145041671834,7.0,Rechazado,Premium
3076,Champú,7.114035270770408,15534.851619362042,8.0,Aprobado,Premium
3077,,7.045130591492251,2689.275247759636,20.0,Rechazado,Premium
3078,Perfume,5.00609392771511,1327.837176691452,23.0,Nuevo_4,Económico
3079,Crema,7.331960877215534,4296.649533008369,24.0,Rechazado,Premium
3080,Nuevo_5,4.884700018245266,4810.133695843334,29.0,Nuevo_1,Orgánico
3081,Crema,6.659870795772013,4490.611847883228,18.0,Rechazado,Económico
3082,Maquillaje,4.962951994140161,2816.282437156742,12.0,Rechazado,Nuevo_5
3083,Perfume,5.2089803479378585,3957.1036376731176,13.0,Nuevo_3,Premium
3084,Nuevo_1,7.2432029069019395,1499.263067578937,29.0,Nuevo_5,Premium
3085,Maquillaje,7.029861356145629,3227.410879480207,11.0,Nuevo_3,Nuevo_4
3086,Nuevo_5,6.791752572303665,3081.606881094555,26.0,Aprobado,Económico
3087,Maquillaje,6.612940008766634,3150.943373741939,29.0,Aprobado,Premium
3088,Perfume,6.534457263574128,4558.994365577335,11.0,Nuevo_5,Económico
3089,Maquillaje,5.685157359610539,2114.5415749728013,35.0,Nuevo_4,Económico
3090,Nuevo_2,6.153511162101848,1830.181845271304,35.0,Aprobado,Orgánico
3091,Crema,4.926950814198854,2926.7960949702074,20.0,Aprobado,Premium
3092,,,3774.146556563622,8.0,Aprobado,Orgánico
3093,Crema,5.941752708041082,4127.014039029364,17.0,Rechazado,Económico
3094,,6.077527874913426,1681.405424964364,18.0,Aprobado,Premium
3095,Nuevo_2,7.4096384531881085,1578.1263974653175,20.0,Rechazado,Nuevo_3
3096,,4.605630423957043,2013.99697497328,32.0,Aprobado,Premium
3097,Champú,7.197392466000078,3873.368802075613,31.0,Nuevo_1,Nuevo_3
3098,Perfume,,9449.100121519616,21.0,Nuevo_4,Económico
3099,Maquillaje,5.446390526486059,2764.8550876835307,18.0,Nuevo_2,Premium
3100,Perfume,6.876557091496746,1604.880310405534,24.0,Rechazado,Económico
3101,Crema,5.147484897578185,1090.1701243905216,6.0,Aprobado,Orgánico
3102,Champú,5.156095382758136,3454.602437919596,33.0,Aprobado,Económico
3103,Nuevo_2,5.653210800547909,1173.654706817635,13.0,Nuevo_3,Orgánico
3104,Perfume,6.061704710217175,4187.840001842522,27.0,Aprobado,Orgánico
3105,Maquillaje,7.259139547727917,1378.5352325145427,22.0,Nuevo_4,Nuevo_3
3106,Perfume,4.647037340892704,3597.7002960407303,19.0,Rechazado,Nuevo_5
3107,Crema,4.9326008975822,1093.5499228802676,21.0,Nuevo_4,Nuevo_5
3108,Maquillaje,4.921440683201971,4851.113137725927,26.0,Rechazado,Nuevo_2
3109,,6.119375069983638,2588.415849269661,17.0,Rechazado,Económico
3110,Nuevo_4,5.066493567085994,3052.87028138906,22.0,Rechazado,Económico
3111,Maquillaje,4.683811051377209,3680.7705126298206,33.0,Rechazado,Premium
3112,Nuevo_5,5.205395216383078,1157.033085299075,22.0,Aprobado,Premium
3113,Champú,6.109266159119041,3050.1255931954684,14.0,Aprobado,Orgánico
3114,Crema,4.87663974527604,3653.808100466853,14.0,Nuevo_3,Orgánico
3115,,5.653179040919209,4565.134428609863,21.0,Nuevo_5,Orgánico
3116,Nuevo_4,4.6623545332191165,4034.642210027828,,Nuevo_2,Nuevo_5
3117,Nuevo_2,7.0229932912055535,4538.639634110656,27.0,Rechazado,Orgánico
3118,Champú,4.71290684212939,4683.55018988627,17.0,Rechazado,Nuevo_5
3119,Champú,6.59849660773858,3945.38945757744,33.0,Aprobado,Económico
3120,Champú,5.174343507051398,1674.6658701955469,24.0,Nuevo_3,Económico
3121,Maquillaje,6.948126068703691,3341.056533080559,33.0,Aprobado,Premium
3122,Perfume,,4200.490612490445,17.0,Nuevo_4,Nuevo_1
3123,Nuevo_4,4.895957477891399,4946.096252968304,15.0,Rechazado,Orgánico
3124,Crema,4.909650228886305,4778.691277527246,6.0,Aprobado,Económico
3125,Perfume,5.561716031248704,4781.915831948761,31.0,Aprobado,Orgánico
3126,Perfume,6.309157131549856,3945.394476697201,7.0,Aprobado,Nuevo_4
3127,Champú,4.972401310535588,3657.3468178584335,13.0,Nuevo_4,Económico
3128,Maquillaje,5.287119766613307,2128.4437978555425,25.0,Aprobado,Nuevo_5
3129,Nuevo_5,6.214732817118989,3025.449093345022,34.0,Nuevo_3,Orgánico
3130,Nuevo_4,6.994641993862587,3070.775011798028,27.0,Nuevo_2,Nuevo_3
3131,Maquillaje,5.61474609587344,2394.186585829736,14.0,Rechazado,Orgánico
3132,Perfume,6.360984616650463,1636.492580733595,29.0,Rechazado,Nuevo_3
3133,Maquillaje,5.105902152407783,3763.369273702556,25.0,Nuevo_5,Nuevo_1
3134,Crema,5.666444260964648,1150.0974305997745,13.0,Rechazado,Orgánico
3135,Crema,6.994249559912566,2499.892552868668,,Rechazado,Económico
3136,Perfume,6.882499754739136,1878.1826694112808,8.0,Rechazado,Premium
3137,Perfume,7.491379110010133,2483.831707558612,20.0,Aprobado,Económico
3138,Nuevo_5,4.919612094561439,4771.467722421425,7.0,Rechazado,Económico
3139,Crema,7.190970041657101,1306.012099601379,30.0,Nuevo_3,Económico
3140,Champú,6.495116062992485,1770.8539711694266,17.0,Nuevo_5,Premium
3141,Perfume,4.518428651250226,3691.304827394378,26.0,Aprobado,Económico
3142,Crema,6.425754083179914,4280.6737787719285,24.0,Nuevo_5,Orgánico
3143,Champú,7.429130421281044,2992.9178062133387,9.0,Nuevo_4,Premium
3144,Perfume,7.2108084439373075,2286.445193253023,,Nuevo_1,Económico
3145,Maquillaje,7.078764370866855,3382.9703361365664,,Aprobado,Orgánico
3146,Crema,5.142637802610845,2313.779263190217,12.0,Rechazado,Económico
3147,Perfume,,3067.576557015698,35.0,Nuevo_3,Nuevo_4
3148,Perfume,4.741663035837406,2493.556613967853,27.0,Aprobado,Económico
3149,Champú,6.289906698804504,2030.088419097104,6.0,Aprobado,Económico
3150,Champú,,2241.933725400312,,Nuevo_5,Nuevo_4
3151,Perfume,4.963398957454717,3059.1363103585527,33.0,Rechazado,Orgánico
3152,Crema,7.0781795746342375,3145.5228535909214,32.0,Aprobado,Orgánico
3153,,,4073.7977297721054,10.0,Aprobado,Premium
3154,Crema,6.352182968209113,2475.598120333584,24.0,Rechazado,Económico
3155,Perfume,4.95217271298119,2125.850212193849,8.0,Nuevo_1,Nuevo_5
3156,Champú,4.825156494319515,2458.4396758175258,27.0,Nuevo_5,Orgánico
3157,Perfume,6.314675896810694,1917.3972739256908,31.0,Rechazado,Premium
3158,Crema,5.025168850724921,1085.635395983218,18.0,Aprobado,Orgánico
3159,Crema,7.219321511151355,3002.684826429295,27.0,Aprobado,Orgánico
3160,Perfume,6.952556366173205,3496.933183713608,8.0,Rechazado,Orgánico
3161,,5.404391119615387,2842.4968105755006,27.0,Nuevo_2,Nuevo_1
3162,Crema,4.6372944110815055,4934.390180792088,7.0,Rechazado,Nuevo_1
3163,Perfume,5.460943865671402,2881.5535406336785,11.0,Rechazado,Nuevo_1
3164,Perfume,6.2820455122402645,1249.5136705984878,33.0,Nuevo_2,Económico
3165,Crema,4.8011503890203,4399.507891008045,20.0,Rechazado,Premium
3166,Crema,5.129889810088256,3282.29071876709,22.0,Aprobado,Económico
3167,Nuevo_3,6.326637504276347,4571.72223660718,,Aprobado,Premium
3168,Champú,5.015757632859628,2375.93078102292,13.0,Nuevo_5,Nuevo_2
3169,Crema,4.709872507710384,1534.7573459581497,27.0,Nuevo_5,Premium
3170,Perfume,7.06356287051869,3342.096094801724,11.0,Aprobado,Nuevo_3
3171,Maquillaje,7.03274731339109,3225.28986065275,9.0,Aprobado,Nuevo_5
3172,Perfume,,4618.1517724262585,,Nuevo_2,Económico
3173,Champú,6.74000584852777,2167.9124751292866,,Rechazado,Económico
3174,Perfume,6.752593765633664,2913.928248416461,22.0,Aprobado,Premium
3175,Champú,7.38680542900128,4212.850372386377,,Aprobado,Orgánico
3176,Perfume,5.882552230950001,3615.273598818421,20.0,Aprobado,Económico
3177,Nuevo_2,5.017073266748716,2179.967132884159,10.0,Aprobado,Orgánico
3178,Maquillaje,7.246924967576141,4056.429500486805,12.0,Nuevo_2,Económico
3179,,6.64283175467777,2371.125142892013,26.0,Nuevo_3,Nuevo_5
3180,,5.641512623774837,2059.4686280004,31.0,Nuevo_2,Premium
3181,,6.57267486270863,1358.8432907948702,7.0,Nuevo_4,Nuevo_1
3182,Champú,7.419621747795823,2953.5240092072727,7.0,Nuevo_1,Nuevo_1
3183,Maquillaje,4.749791089409503,2650.5727900852585,12.0,Aprobado,Orgánico
3184,Nuevo_1,7.135253124493929,2925.8252011692075,13.0,Nuevo_2,Premium
3185,Champú,5.885473226624276,1611.9158095283683,34.0,Rechazado,Nuevo_1
3186,Champú,4.935283999301155,2612.1157953389848,7.0,Rechazado,Nuevo_1
3187,Maquillaje,6.648514608151634,3275.9773920099697,8.0,Aprobado,Premium
3188,Champú,7.425798204236246,4697.031842877985,31.0,Nuevo_4,Premium
3189,Nuevo_1,6.1850077033125,2219.1872540214,15.0,Nuevo_4,Premium
3190,Crema,5.295363913558496,1773.240894111447,28.0,Aprobado,Nuevo_5
3191,Nuevo_2,7.258917044062028,1694.825497254762,24.0,Nuevo_3,Económico
3192,,6.832180149827087,4441.082819087489,28.0,Rechazado,Premium
3193,Crema,6.835866438047473,3908.7480399434407,23.0,Rechazado,Orgánico
3194,Perfume,5.577632405730994,3256.3311847730406,19.0,Rechazado,Económico
3195,Crema,,4858.313169816836,13.0,Aprobado,Nuevo_3
3196,Perfume,4.859716777172297,3867.022503701456,10.0,Aprobado,Nuevo_5
3197,Crema,6.428771516779254,1988.9270036663224,,Rechazado,Orgánico
3198,Nuevo_3,4.502706539915844,2200.1586724363947,32.0,Nuevo_5,Económico
3199,Champú,6.94446097534238,1548.0573976191838,24.0,Aprobado,Premium
3200,Nuevo_1,,1960.77921940041,10.0,Nuevo_3,Económico
3201,Crema,6.248879450771984,4199.314448431889,18.0,Rechazado,Orgánico
3202,Nuevo_5,4.743049414783898,3624.4952552682457,30.0,Nuevo_1,Orgánico
3203,Perfume,6.001773071689838,3011.206035441625,22.0,Aprobado,Económico
3204,Maquillaje,5.793092909267923,4516.815761530585,14.0,Aprobado,Económico
3205,Crema,4.765558165269897,3694.506513805679,27.0,Rechazado,Orgánico
3206,Perfume,4.815938059085806,2396.8316861259973,20.0,Rechazado,Orgánico
3207,,6.971404091867866,1138.2614657997683,27.0,Aprobado,Económico
3208,Champú,4.535937350758132,2255.279817600778,12.0,Aprobado,Económico
3209,Crema,4.668991373592849,3667.855347629899,27.0,Rechazado,Nuevo_2
3210,Crema,7.463274737895739,1534.0904002337898,26.0,Aprobado,Orgánico
3211,Champú,6.703383197292122,1553.1015800163686,30.0,Nuevo_1,Nuevo_5
3212,,6.888830914355408,1241.5456304481029,,Rechazado,Orgánico
3213,,,2622.526293104348,9.0,Rechazado,Orgánico
3214,Crema,6.215674381018926,1967.033254971617,,Nuevo_3,Nuevo_2
3215,Nuevo_5,6.429587125674591,3917.563158718967,32.0,Rechazado,Económico
3216,Crema,5.892649687760445,4939.5844981891205,6.0,Aprobado,Económico
3217,Crema,5.7582627674498905,1944.0405868638204,26.0,Nuevo_5,Orgánico
3218,Nuevo_1,4.855188000642656,2749.399645111986,28.0,Rechazado,Económico
3219,Nuevo_4,5.11724872325382,4605.884571833103,32.0,Nuevo_3,Premium
3220,Champú,5.88945944698,2672.524403264269,9.0,Rechazado,Nuevo_1
3221,Crema,7.30681719188826,3780.292519743262,,Rechazado,Premium
3222,Maquillaje,7.438490974874508,3441.119707448196,17.0,Nuevo_2,Nuevo_1
3223,Nuevo_2,6.2508849326569536,3133.715610475044,24.0,Rechazado,Premium
3224,Champú,6.845191131880996,1452.8664748061124,,Rechazado,Orgánico
3225,Maquillaje,7.452364078594245,3658.746240820088,29.0,Rechazado,Económico
3226,Maquillaje,4.656547965858822,1333.293674535949,20.0,Aprobado,Premium
3227,Crema,4.591348931913607,3054.1563921964967,6.0,Nuevo_3,Nuevo_1
3228,Crema,4.7792367591701295,3458.9445443656523,13.0,Nuevo_1,Orgánico
3229,Perfume,5.580778783889782,3069.7717044475817,14.0,Nuevo_4,Nuevo_4
3230,Maquillaje,6.693988241745471,4079.130121423808,16.0,Nuevo_1,Económico
3231,Nuevo_2,,1523.8556111812325,28.0,Rechazado,Nuevo_4
3232,Nuevo_3,6.171457713284217,3008.041435837857,7.0,Nuevo_1,Premium
3233,Crema,6.974696789631934,3391.928371511704,,Rechazado,Nuevo_4
3234,Maquillaje,6.4916650532459,2384.6730925166053,19.0,Rechazado,Económico
3235,Perfume,,1955.438500926608,14.0,Aprobado,Premium
3236,Champú,7.206399123817908,2747.2891253431426,6.0,Aprobado,Económico
3237,Perfume,7.041670904919215,4016.753745960654,29.0,Aprobado,Nuevo_5
3238,Crema,6.488703621152452,3358.2236248847444,30.0,Nuevo_4,Orgánico
3239,Crema,6.313994847251644,3689.219662104658,24.0,Nuevo_5,Económico
3240,Champú,4.860768611685659,1101.7041938225243,26.0,Aprobado,Orgánico
3241,Maquillaje,7.062658031585208,1010.5390098294848,7.0,Aprobado,Orgánico
3242,Champú,6.225118930822845,4789.064996485902,21.0,Rechazado,Orgánico
3243,Maquillaje,4.740766639192599,2574.754363667994,30.0,Rechazado,Premium
3244,Champú,6.953441240878983,4693.852389718761,13.0,Nuevo_4,Premium
3245,Crema,7.434036671970438,1391.8882538926307,17.0,Aprobado,Premium
3246,Nuevo_4,5.824284395396246,1081.8469697831472,6.0,Aprobado,Orgánico
3247,Champú,,1444.2491390485038,7.0,Rechazado,Orgánico
3248,Maquillaje,5.61137038936767,2118.446253770392,28.0,Nuevo_1,Orgánico
3249,Champú,6.414276391810674,1018.3786908944792,,Rechazado,Premium
3250,Maquillaje,5.1038679375077,4411.20518884758,16.0,Nuevo_5,Premium
3251,Champú,5.279610138149124,4068.463259396669,9.0,Nuevo_4,Orgánico
3252,Nuevo_2,5.253486839533856,3061.1505262658616,,Rechazado,Orgánico
3253,,4.503103898625319,1800.0471688184111,35.0,Aprobado,Nuevo_3
3254,Perfume,5.748221454920454,4885.9778426746,17.0,Rechazado,Premium
3255,Crema,5.635506421511043,1149.7325634920817,11.0,Aprobado,Orgánico
3256,Crema,5.457295673968847,3480.108870896081,,Nuevo_3,Premium
3257,,5.058260811534788,3852.832939225104,16.0,Rechazado,Orgánico
3258,Nuevo_3,7.382145334458624,1030.519764259912,30.0,Nuevo_3,Nuevo_2
3259,,5.753518242833164,1625.0121973174996,35.0,Aprobado,Nuevo_3
3260,,5.6254709096516216,3318.6333960501897,27.0,Aprobado,Económico
3261,Champú,,2995.4799206868875,11.0,Rechazado,Económico
3262,Crema,6.70839339758283,1865.1257622807743,29.0,Aprobado,Económico
3263,Maquillaje,6.129497042588406,1072.6282281581653,26.0,Aprobado,Orgánico
3264,Crema,5.437979385304231,1032.896955546924,15.0,Aprobado,Orgánico
3265,Perfume,6.098530637082527,1045.345571346727,33.0,Rechazado,Premium
3266,Champú,6.008679790140988,3893.36008874402,14.0,Aprobado,Nuevo_1
3267,Perfume,7.156915444359402,4137.20089056747,6.0,Aprobado,Orgánico
3268,Nuevo_1,5.5229919216171535,1323.2719645537825,26.0,Rechazado,Premium
3269,Champú,7.484375106524226,2525.475329450459,10.0,Aprobado,Económico
3270,Maquillaje,6.149884498602584,2853.662749512639,29.0,Rechazado,Orgánico
3271,Maquillaje,6.546259846526206,1968.244034831136,6.0,Rechazado,Orgánico
3272,Crema,5.825459476718545,4431.311899439706,21.0,Aprobado,Económico
3273,Crema,5.783184759968242,4446.623104142242,20.0,Rechazado,Premium
3274,Champú,5.616050852948978,4577.661912872436,33.0,Aprobado,Premium
3275,Perfume,6.923648466866256,2521.691317148229,10.0,Aprobado,Orgánico
3276,Crema,6.652793064835886,3845.818659388513,14.0,Rechazado,Económico
3277,Nuevo_4,7.410006995980246,1625.9706265727168,9.0,Aprobado,Nuevo_3
3278,Champú,5.722036116187095,2029.0916291553483,32.0,Aprobado,Económico
3279,,,1626.171749088682,26.0,Nuevo_1,Orgánico
3280,Perfume,5.177132776757822,1378.273785946888,7.0,Nuevo_4,Orgánico
3281,Nuevo_1,5.685943520902,4981.691768973453,7.0,Aprobado,Orgánico
3282,Nuevo_4,5.110956535860282,1616.653993980699,9.0,Nuevo_2,Premium
3283,Crema,7.1175761617000965,2912.909717125806,18.0,Nuevo_1,Premium
3284,Crema,4.717426560701659,1069.8014388250936,29.0,Rechazado,Premium
3285,Champú,6.734755614488968,4823.521294806167,8.0,Nuevo_1,Económico
3286,Nuevo_2,7.098951202133177,4073.279236623037,28.0,Rechazado,Económico
3287,Crema,5.485609014571182,3180.5450156313764,27.0,Rechazado,Nuevo_1
3288,Nuevo_3,6.044208808351367,4264.620349669758,8.0,Aprobado,Premium
3289,Maquillaje,6.7204984149713765,3182.8099479232355,9.0,Nuevo_2,Orgánico
3290,Nuevo_1,7.361225034919969,1065.8249014605797,,Nuevo_1,Nuevo_5
