ID_Unidad,Tiempo_Ensamblaje_min,Cantidad_Piezas,Torque_Tornillos_Nm,Presión_Neumáticos_PSI,Inspección_Visual,Prueba_Funcional
1932,133.10709909666602,73,58.81003162227949,32.930593352732046,Aprobado,Sí
1933,125.33687544218611,97,51.2594739016119,31.935796499550552,Aprobado,Sí
1934,104.57930188538637,94,45.98836516592253,30.104877567892682,Aprobado,Sí
1935,110.7381375613632,93,50.41478269380635,30.213528452751245,Rechazado,Sí
1936,103.18279387261167,84,53.04730244879676,31.182149976687796,Aprobado,Sí
1937,124.08526474687537,68,49.31453845754511,32.725278936227845,Aprobado,Sí
1938,115.23520955308585,54,52.66970181384482,33.822919644183656,Aprobado,Sí
1939,118.60156239756589,96,44.725801353957884,34.26009031115415,Rechazado,Sí
1940,101.26818418228243,86,54.84992031446799,29.164294637280033,Rechazado,Sí
1941,156.05847738264552,53,47.371219364514545,32.88017884964997,Aprobado,Sí
1942,101.49938138842558,64,48.76683703992886,28.672880495296155,Aprobado,Sí
1943,122.103383804107,83,48.47330257051894,30.718088481487488,Aprobado,Sí
1944,107.49152392194624,67,46.63870327898511,35.30219142217214,Aprobado,Sí
1945,133.2974069826658,85,56.254106008336294,28.743047534960667,Aprobado,Sí
1946,132.2981488774467,57,47.231464784774914,28.449532751682593,Aprobado,Sí
1947,131.60637395260864,89,50.40037649804406,30.516548417914787,Aprobado,Sí
1948,107.25746494145073,82,49.54132580854728,31.455969878472864,Aprobado,Sí
1949,117.379120521098,97,50.13515601453301,32.11531251451956,Aprobado,Sí
1950,115.46746669717128,74,52.19466802116934,31.008956982599127,Aprobado,Sí
1951,118.63613040432284,77,55.512120949424116,30.098678289598663,Aprobado,Sí
1952,116.61393962926192,89,51.46119800105968,32.41459971404107,Aprobado,Sí
1953,96.64921486262696,83,47.95564489574273,34.020635525624385,Aprobado,No
1954,119.22876406301684,58,47.18168015350814,32.144017310127815,Aprobado,No
1955,115.93096401120711,52,57.086258966932036,31.141749886797662,Rechazado,Sí
1956,118.18801622508046,70,32.35301323303677,31.74252635014653,Rechazado,Sí
1957,102.25881799840568,66,45.747768859572275,33.04501379759788,Rechazado,Sí
1958,90.0047982704693,61,34.290313480953905,28.433053935135973,Aprobado,Sí
1959,110.94867782738902,81,54.68286817830541,33.50088959928288,Aprobado,Sí
1960,97.45917385101816,76,53.48761009642356,33.192050718498095,Aprobado,Sí
1961,104.59195225532008,57,61.485732058051134,31.312747447937607,Aprobado,Sí
1962,127.08028895048182,68,48.30776424780314,31.74301102488996,Aprobado,Sí
1963,129.2680656091811,92,40.47758008568414,35.30555381173972,Aprobado,Sí
1964,108.9471456689045,67,51.7696404186576,31.78139645726701,Aprobado,Sí
1965,118.42069783243822,64,44.3817813988357,36.35602459823247,Aprobado,Sí
1966,89.37220897225751,99,44.735236020999274,33.14500489725612,Aprobado,Sí
1967,120.052975737849,95,44.67170851724785,32.65115112061814,Rechazado,Sí
1968,127.50475320943309,73,51.26213314337731,33.10167832206253,Aprobado,Sí
1969,99.2530197672993,79,53.872216262649296,28.902281674769235,Aprobado,Sí
1970,92.45388923364285,75,45.92605809121278,28.953639293464796,Rechazado,Sí
1971,146.4664032404187,82,49.869811250854305,32.51047721690612,Aprobado,Sí
1972,128.25573777031926,70,49.02212036937874,33.37049913925388,Aprobado,Sí
1973,138.7274884602593,90,52.83110922743491,29.14910926335516,Rechazado,Sí
1974,139.3140365567825,99,44.46370527006955,34.721885810289365,Aprobado,Sí
1975,112.0653062941243,91,45.727091510998555,33.297588764306475,Aprobado,Sí
1976,91.47060349654177,89,44.16375141435638,31.65681902278864,Aprobado,Sí
1977,97.12688089270588,75,42.33761174100455,34.46602761677276,Aprobado,Sí
1978,142.49198151639797,61,54.01835796203878,31.4311490388876,Rechazado,Sí
1979,112.69980742184977,57,58.274184167240165,30.900980439201895,Aprobado,Sí
1980,128.82767815529573,84,51.677270409195266,32.0982750584305,Aprobado,Sí
1981,113.77770480632088,64,52.13938880890927,31.25743889931441,Aprobado,Sí
1982,141.3720461140788,55,45.35272561895629,30.03214225451876,Aprobado,Sí
1983,119.50847784041989,88,46.28913703335488,30.31710941849888,Aprobado,Sí
1984,90.23023293624746,80,51.27341776261744,32.98962559281042,Aprobado,Sí
1985,88.44267209760957,87,61.15350115462274,30.74428400843748,Aprobado,Sí
1986,113.33536066878155,75,47.44043954173294,29.05062086446299,Aprobado,Sí
1987,104.43090285719609,61,47.25055531280111,31.73812963379501,Aprobado,Sí
1988,99.37094281355301,66,47.39851814899255,30.849290660226966,Aprobado,Sí
1989,123.90478592148567,53,50.48037925854543,32.18430567116551,Aprobado,Sí
1990,105.02198807388939,73,51.559712989736006,31.086559450784637,Aprobado,Sí
1991,104.3095506301903,71,54.38777503142401,35.97656374474396,Aprobado,Sí
1992,136.77526114660057,60,51.83436314480953,30.273368049905354,Aprobado,Sí
1993,125.11552433999381,97,47.773051915346336,31.742517900017983,Rechazado,Sí
1994,111.78157353542022,69,50.77893057680208,31.04334894887272,Aprobado,Sí
1995,121.41799852810944,65,48.77597405236591,32.510265790827354,Aprobado,Sí
1996,123.50103090799882,86,52.165332596631195,35.365693063516325,Aprobado,Sí
1997,113.31010326685792,57,50.673959797425006,34.22651727778209,Aprobado,Sí
1998,112.47233378420907,52,47.83314966320249,33.31097019071522,Aprobado,Sí
1999,147.52675841387435,69,57.77684808467039,30.52211205194391,Aprobado,Sí
2000,116.87148446408078,98,47.931130506927516,32.93199528553717,Aprobado,Sí
2001,139.20488978446704,56,53.872470650516696,31.389210248310008,Aprobado,Sí
2002,115.42306744836837,79,55.40256285668478,34.51505832230109,Aprobado,Sí
2003,122.09616342420999,67,49.25042404136075,31.483678279912354,Aprobado,No
2004,110.5908521398512,71,47.696734339024864,32.943374747909594,Aprobado,Sí
2005,116.83968632882727,59,44.354147648090695,34.69681387094766,Aprobado,Sí
2006,123.84404723236871,85,54.1631680541968,32.547115153980386,Aprobado,Sí
2007,152.86404380117258,98,57.151601442631375,30.420739376204754,Rechazado,Sí
2008,132.8363480714436,93,51.27180099729472,36.617754024494715,Aprobado,Sí
2009,134.43781198308412,83,55.03326064134725,30.888065559379935,Aprobado,Sí
2010,98.52251514708979,68,53.862019561746166,32.92869893950692,Aprobado,Sí
2011,112.22166068301624,69,42.152393927358276,29.234428275933137,Rechazado,Sí
2012,99.97552513872337,98,47.84106297103413,31.246763787816196,Aprobado,Sí
2013,141.1485810615177,58,48.09463059590358,35.4035657382279,Aprobado,Sí
2014,109.57156549606285,60,51.527102847212184,29.903308963697675,Aprobado,Sí
2015,118.19223383345992,81,47.78500369571074,30.740307342704707,Aprobado,Sí
2016,114.29458818181959,71,51.80820814318504,36.479305247044245,Aprobado,Sí
2017,92.66553080393912,74,50.34625473485983,30.84181395911385,Aprobado,Sí
2018,126.09106876610068,55,49.178593616710444,30.5304923404933,Aprobado,Sí
2019,128.43232365473906,84,55.369319346805014,30.558655268862218,Aprobado,Sí
2020,100.14772655143545,76,47.77216682938667,33.33933081361412,Aprobado,Sí
2021,134.64750808731304,82,47.91420084328652,35.344564884552014,Aprobado,Sí
2022,133.20751900714117,71,52.24814146348949,31.96925031476629,Aprobado,Sí
2023,113.28690338981299,56,48.839839851599905,31.219568873909783,Aprobado,Sí
2024,107.99991589231112,68,42.87654130597013,31.424093339853414,Aprobado,Sí
2025,120.23341605971666,78,49.856443715003394,30.123002695507058,Aprobado,Sí
2026,115.65531844454502,83,47.698739590721644,29.95312778438329,Aprobado,Sí
2027,132.28918591686607,82,48.600940429165306,33.120406624372244,Aprobado,No
2028,98.37242325219947,84,50.345410701857624,30.791244503937033,Aprobado,Sí
2029,103.97501104685173,67,47.080966423488135,33.74034141351698,Aprobado,Sí
2030,136.88847603253834,63,42.698467920517686,26.044784917117234,Aprobado,Sí
2031,135.59663574810608,73,45.412447252522476,34.619482812010716,Aprobado,Sí
2032,118.9589685620128,79,50.17636073956947,30.05386352497077,Aprobado,Sí
2033,104.56393319081005,84,53.312607795432726,33.303271464710406,Aprobado,Sí
2034,99.9448317182494,51,48.33607097961115,34.260754655487474,Aprobado,Sí
2035,117.91216928201138,74,45.92722154643989,32.20555767135916,Rechazado,Sí
2036,104.98945452616447,72,48.980851070257216,33.31314678790284,Aprobado,Sí
2037,117.39952006295343,52,49.48371645152652,32.16671494366793,Aprobado,Sí
2038,117.97961524485846,83,50.49929523821944,35.796708893488294,Aprobado,Sí
2039,130.49400599464562,78,53.8478255929624,32.79918544262191,Aprobado,Sí
2040,114.16359837280419,89,54.630465538434834,29.670723789934836,Rechazado,Sí
2041,139.4885208927076,57,47.345971200062536,31.810711489508446,Aprobado,Sí
2042,118.68845064565927,76,60.02112663373752,35.102609195923684,Rechazado,Sí
2043,138.7533225514223,97,57.997413431913785,31.055111580388907,Aprobado,Sí
2044,138.30233772076093,58,59.42546658049321,33.19165392405131,Aprobado,Sí
2045,116.43844405557999,78,43.83624836762273,31.972259063407023,Aprobado,Sí
2046,119.54620156462964,57,50.039862848682304,32.04003669160014,Aprobado,Sí
2047,115.05185511214452,94,55.68784906114607,31.47320952249302,Rechazado,Sí
2048,128.14872690317588,55,51.006308257591435,30.23236324437573,Aprobado,No
2049,125.38285930055768,67,48.93488185768763,32.39626282626982,Rechazado,Sí
2050,119.57779602706562,74,52.57561219874326,29.980651677730478,Aprobado,Sí
2051,119.36723301838451,56,50.7281580574312,33.800876331602545,Rechazado,Sí
2052,120.39702915702185,89,43.82875713870096,36.13869336848589,Aprobado,Sí
2053,137.98160464290538,63,47.18161099089133,32.62031908350438,Rechazado,Sí
2054,131.7894865937295,51,51.823016035800954,32.87775546719355,Rechazado,Sí
2055,139.26214465348306,59,50.28713215484821,31.336692892932085,Aprobado,Sí
2056,115.33663882373642,50,36.21487755506308,32.91744549388037,Rechazado,Sí
2057,108.99333080252453,74,44.29080058528605,32.189752614610235,Aprobado,Sí
2058,104.15228250808478,73,55.83125245172231,34.98078035163543,Aprobado,Sí
2059,116.59746106514746,54,46.56337783791183,29.886476092708342,Aprobado,Sí
2060,121.64676575548094,73,58.92147158511662,31.687398691832534,Aprobado,Sí
2061,122.89205178579557,70,56.15971641245885,32.60175651941602,Aprobado,Sí
2062,114.56404896751864,64,52.05355007303144,32.872810303318936,Aprobado,Sí
2063,116.41586427880489,68,50.21333285876967,36.36078641348696,Aprobado,Sí
2064,113.52579197371782,86,51.94986512935833,31.04785016188738,Aprobado,Sí
2065,145.49924981139674,88,55.25669129438516,28.63266216643931,Aprobado,Sí
2066,123.63242007470168,77,40.643160151112454,33.986324415671724,Aprobado,Sí
2067,102.81157096204267,53,44.62963607407629,36.320247380183886,Rechazado,Sí
2068,94.21818964572724,93,54.980203674568074,32.64241629033829,Aprobado,Sí
2069,109.6494803382426,61,47.646707198686975,35.07710998913992,Rechazado,Sí
2070,124.03968397398943,75,53.13918360428369,35.037607887130775,Aprobado,Sí
2071,112.12129850400277,93,51.149730727070455,30.720502141031822,Aprobado,Sí
2072,108.55839521796521,89,42.573743973537105,34.3553743040173,Aprobado,Sí
2073,117.20943663583081,96,53.80774809827001,30.113009164009224,Aprobado,Sí
2074,129.73491106187493,85,50.20419146478032,31.01923925608105,Aprobado,Sí
2075,135.23081328122,92,44.2665238616149,33.89168563760879,Aprobado,Sí
2076,119.5197457173021,71,58.214469240161975,30.66023865589219,Aprobado,Sí
2077,136.04349015388797,60,52.34491567495039,33.029091004859296,Aprobado,Sí
2078,110.53227345239588,65,58.77103268656843,32.290851973601775,Rechazado,No
2079,123.14188727497027,67,44.15188787228649,30.48586297273317,Aprobado,Sí
2080,114.2092759868731,55,52.70342227785466,31.394446696412356,Aprobado,Sí
2081,118.017819854312,96,39.49532315357337,29.7943819595014,Aprobado,No
2082,110.75296881392528,82,48.68464211736043,32.61939902726678,Aprobado,Sí
2083,122.42900298245331,68,55.64288648665208,29.70335404179286,Aprobado,Sí
2084,135.74956653498734,80,51.25171435091281,29.976976938748404,Aprobado,Sí
2085,106.95032782415188,51,46.27386879323723,30.07650785002856,Aprobado,Sí
2086,122.50069646782099,97,40.78877947543826,32.38728710436762,Aprobado,Sí
2087,107.81799233479425,74,55.1520518215326,30.55823535613167,Aprobado,Sí
2088,112.3816249321945,90,48.09310085332142,32.525731257398455,Rechazado,Sí
2089,145.11626696986247,61,51.32582444160089,31.974366976830066,Aprobado,No
2090,119.53744831467279,70,42.1846391130648,35.51342853228985,Aprobado,Sí
2091,129.27191156788084,72,51.541844850166434,30.50752368361329,Rechazado,Sí
2092,112.82389305669632,68,49.023975434125596,35.022670164278544,Aprobado,Sí
2093,114.73150384680378,88,47.81614425012217,29.806857571392484,Aprobado,Sí
2094,93.28959651396478,92,46.09274047123064,29.58292694728063,Aprobado,Sí
2095,117.0433079541472,88,52.64459542348466,33.27376466427705,Rechazado,Sí
2096,135.6301089198295,53,55.052566940650394,27.751893663381832,Aprobado,No
2097,120.96879785458293,76,41.99870489510114,32.43205757627642,Aprobado,Sí
2098,112.55680712397731,64,50.33045548679578,31.439575192028293,Aprobado,Sí
2099,133.14917661256587,96,50.61207912227539,31.550051512020797,Aprobado,Sí
2100,102.44103375860342,66,54.40668218185667,29.703683463179583,Aprobado,Sí
2101,134.92066316352415,50,56.94231240780402,33.255580597943904,Aprobado,Sí
2102,104.13429249696952,84,59.770709909391535,33.77272080766369,Aprobado,Sí
2103,106.00810922626081,67,47.23038529499126,30.74643149307217,Aprobado,Sí
2104,120.98468244626038,70,61.58110820511627,31.587890181702296,Aprobado,Sí
2105,130.85658727686433,65,38.392689074169795,31.215242263039297,Aprobado,Sí
2106,111.33042033461697,80,54.18542304814917,29.331270624931,Aprobado,Sí
2107,135.21162691009465,75,44.21797424271113,30.479474771890317,Aprobado,Sí
2108,159.84252941944516,93,53.221159138482754,29.77426479743275,Aprobado,Sí
2109,124.0927826193882,70,44.89862700695803,32.867668147395385,Aprobado,Sí
2110,109.00322296037052,55,54.81905061332781,33.45326966301682,Aprobado,Sí
2111,137.23573652880145,91,51.498034586370224,30.4863815671283,Aprobado,Sí
2112,129.52352001628074,92,45.39376148309783,29.243415684012525,Aprobado,Sí
2113,139.06692953050685,60,47.55834355192457,35.2178376049779,Aprobado,Sí
2114,114.78878834316681,88,55.85870787333683,31.697052282892045,Aprobado,Sí
2115,150.2001657777902,86,52.414003064249975,31.91631436014011,Aprobado,Sí
2116,121.33507964520558,88,50.174723238542846,29.558244861783212,Rechazado,Sí
2117,114.4711688580856,78,45.82757769761248,32.092342161903524,Aprobado,Sí
2118,116.76958173542468,86,48.84471904649138,30.796328025907137,Aprobado,Sí
2119,103.69695154877519,53,56.74538629828631,29.823145041263725,Aprobado,No
2120,123.35233335737179,84,45.69297271271007,33.531449133681036,Aprobado,Sí
2121,121.24751391627753,75,66.6351386697966,35.52208841098807,Aprobado,No
2122,111.48243170810132,51,54.27519870326076,34.19181471744319,Aprobado,Sí
2123,113.80107574528786,50,48.596028955598655,31.256454739136185,Aprobado,Sí
2124,149.88057386985645,75,48.36854801121609,29.40086470078611,Aprobado,Sí
2125,120.26859441584396,94,45.60162112379207,31.579215741730774,Rechazado,Sí
2126,94.80519672261306,67,46.80668376899727,32.06687890019028,Aprobado,Sí
2127,96.3354177634726,94,51.017062816200024,32.57836571599487,Aprobado,Sí
2128,133.22098337092336,71,60.625250839127055,36.89153004004228,Aprobado,Sí
2129,132.79087314181322,89,44.96149137925186,33.04129796548601,Rechazado,Sí
2130,118.24063392200422,55,54.21641051686822,30.036059416430646,Rechazado,Sí
2131,114.75388892526848,87,53.23900363716568,30.834693628999386,Aprobado,Sí
2132,131.65455092943063,54,51.45571238725688,30.89223635824394,Aprobado,Sí
2133,111.20761864533897,83,52.52943709534866,30.186209936387076,Aprobado,Sí
2134,110.07306223407825,72,41.959127119972045,29.512576918685948,Aprobado,Sí
2135,105.98366332395437,53,59.0031532604051,31.47781793090921,Aprobado,Sí
2136,135.1681171103342,68,41.640463532637874,30.344408538254534,Aprobado,Sí
2137,134.28113835103116,79,52.66278435440389,30.901055755332777,Aprobado,Sí
2138,136.08918648664263,98,46.73082635103143,27.520963470674353,Aprobado,Sí
2139,146.3031111282549,51,43.70427829011545,30.005876570496437,Aprobado,No
2140,140.74832100482968,50,51.890427095842675,30.56723905437994,Aprobado,Sí
2141,120.31412920350661,73,41.797221732884694,33.15221858530224,Aprobado,Sí
2142,122.96136219929802,99,45.79319327687905,31.605767982853575,Aprobado,Sí
2143,96.68273854927043,86,42.55268520890407,35.30009997096437,Aprobado,Sí
2144,114.15999338557535,72,58.82440066601426,27.816088481212596,Aprobado,Sí
2145,119.84405568621877,51,45.79198787590707,33.19284404761627,Rechazado,Sí
2146,114.97050552806961,59,57.32499791547078,31.71457413506623,Aprobado,Sí
2147,133.88890172246005,70,50.59272075260461,34.04332806768096,Rechazado,Sí
2148,118.15000699588113,54,50.83397646221038,34.348908994842844,Aprobado,Sí
2149,103.4384127495636,89,41.94547783693268,30.722291002537013,Aprobado,Sí
2150,118.0996455797912,85,54.45721652057112,30.88593933097378,Aprobado,Sí
2151,113.6654028269203,71,51.468954376672755,31.923702801981236,Aprobado,Sí
2152,121.39803771682959,53,52.82611606580868,30.358108510964993,Aprobado,Sí
2153,115.59910229426602,82,52.70773753574812,32.11209642339225,Aprobado,Sí
2154,122.47527906154193,82,52.39313603962266,33.159425633577285,Rechazado,Sí
2155,129.13362009467684,89,43.42148434520352,30.330981601630295,Aprobado,Sí
2156,130.6678020853945,53,40.63020687620169,32.41327252721835,Aprobado,Sí
2157,118.10678680465455,81,47.07037985792034,30.963411005040506,Aprobado,Sí
2158,111.22223257178236,58,48.601274607701896,31.626193222956783,Aprobado,Sí
2159,140.00248889761306,67,55.24262781465229,29.67279826479413,Aprobado,Sí
2160,106.19253294765913,85,56.161012537688464,30.557945018542007,Aprobado,Sí
2161,131.59160529021398,96,49.60313706114252,31.74538903519813,Aprobado,Sí
2162,89.20138520603948,89,54.22251656012622,34.63332342406005,Aprobado,Sí
2163,100.44124096473959,69,53.53946833636049,29.657900037853786,Aprobado,Sí
2164,107.8459158376005,99,43.65751693844196,34.430129569601064,Aprobado,Sí
2165,116.5342092898471,89,62.230996675071665,32.10409589584328,Aprobado,Sí
2166,126.21912004758073,90,50.62027521632526,30.20917297253703,Aprobado,Sí
2167,121.42968277859737,66,44.81523451384963,28.826743911450976,Aprobado,Sí
2168,121.49457273651262,54,60.34543359261431,33.9061316916157,Rechazado,Sí
2169,130.32016865299244,69,42.87961436645134,31.337732069811132,Aprobado,Sí
2170,149.23875114632568,85,53.42428685950999,33.430363798194186,Rechazado,Sí
2171,155.0780331401098,50,51.44121240765975,32.458741970921075,Aprobado,Sí
2172,105.64804643245692,62,55.42388235088165,31.537033932960245,Aprobado,Sí
2173,114.23302491631111,98,46.857994276697106,30.47164063775142,Aprobado,No
2174,99.51603089830448,91,57.91229632421329,29.691300177273703,Rechazado,Sí
2175,135.9154087577407,75,44.997437070316245,33.36613878468964,Aprobado,Sí
2176,109.27993172354137,60,50.9093812714421,29.52464642927337,Aprobado,Sí
2177,136.22576781522847,59,40.897279668113086,31.480149941195926,Aprobado,Sí
2178,123.10958507100986,65,59.87085269040056,31.965639083226865,Aprobado,Sí
2179,129.78030612215198,63,45.13818648070992,31.17140600755408,Aprobado,Sí
2180,136.28833079993103,53,63.2894970695514,30.49428344800965,Aprobado,Sí
2181,126.7337764711683,89,53.89942237855132,30.533588721600935,Aprobado,Sí
2182,88.33047177427764,76,53.478895557027435,33.16307750602463,Aprobado,Sí
2183,107.0242603447882,73,51.93418826467817,33.59469514392087,Aprobado,Sí
2184,140.66461079641982,66,45.17356243848792,30.792181394533642,Aprobado,Sí
2185,125.75491867393413,78,47.1943835799168,29.354006615213738,Aprobado,Sí
2186,131.67603611754674,77,47.035138991427964,33.38968638880576,Aprobado,Sí
2187,118.12815659654314,71,50.065622813807394,34.00390362811515,Rechazado,Sí
2188,145.82819788420525,52,46.032052541421415,30.62531771627916,Aprobado,Sí
2189,145.96513345640835,51,63.15198356799153,30.221980236235854,Aprobado,Sí
2190,129.26258786517832,59,51.54018898749738,31.338793854627585,Aprobado,Sí
2191,121.53793967874361,62,53.32026085053301,30.498773058544575,Aprobado,Sí
2192,116.76703444265014,73,46.37990084595422,35.49570733900068,Aprobado,Sí
2193,118.66282825419752,97,53.403591256133765,32.15201493707047,Aprobado,Sí
2194,120.21319062523237,77,44.79171512482989,34.543227933881994,Aprobado,Sí
2195,132.08221778563632,62,44.66306295229245,38.587119353054604,Rechazado,Sí
2196,124.96878926201927,99,48.74097465781995,31.88142681863481,Aprobado,Sí
2197,97.26474276656188,65,46.61133471241404,32.33196724828506,Rechazado,Sí
2198,132.31401435775155,82,51.89202977637436,35.421516505043776,Aprobado,Sí
2199,108.2041719003989,89,46.57107981438994,34.49713228421623,Aprobado,Sí
2200,103.89385605641635,71,47.642344183853474,32.16068527017073,Aprobado,Sí
2201,120.57038742454343,50,57.57691800057216,30.91709281453899,Rechazado,Sí
2202,148.1337582460643,75,48.30786064687732,30.860873205850407,Aprobado,Sí
2203,143.01779686873545,53,42.40095452677761,30.20056895624339,Aprobado,Sí
2204,137.59966215052322,98,45.09151938460973,29.094374387075455,Aprobado,Sí
2205,98.002042550603,85,61.51416864328694,29.681790610292026,Aprobado,Sí
2206,131.3196039925637,83,57.673303510229985,32.369445865794056,Aprobado,Sí
2207,114.6464845784359,97,44.0489983999139,26.643924468941385,Aprobado,Sí
2208,111.89710039281076,96,48.55847701403677,32.191666153896044,Aprobado,Sí
2209,103.78007894570015,90,46.99918884926824,33.14093429767502,Aprobado,No
2210,85.53525790940685,89,46.87645975537551,34.03978872303468,Rechazado,Sí
2211,126.42040086760613,95,56.15428661571168,31.16747309347077,Aprobado,Sí
2212,119.44531684893488,92,49.46429119580643,30.128524986385596,Aprobado,Sí
2213,120.57198874483298,95,55.26229092850757,30.899324065814824,Aprobado,Sí
2214,117.3612154105554,74,51.28463772678597,35.298872628795664,Aprobado,Sí
2215,118.3522278082601,59,62.480818104306664,32.974881611846705,Aprobado,No
2216,120.41566445225871,81,52.30065171001429,31.242267127697268,Aprobado,Sí
2217,121.04165928895081,59,47.34372835578354,31.3458102768751,Aprobado,Sí
2218,149.10705390175875,73,49.482418043296605,31.325265446507956,Aprobado,No
2219,122.70038607596206,97,52.809597094788906,32.451211209838824,Rechazado,Sí
2220,123.88398866617999,91,57.376763649106366,34.8398908506122,Aprobado,No
2221,106.80450235759675,74,52.83817445724948,32.927006823467984,Aprobado,Sí
2222,130.65122942582548,81,47.734201500071265,33.063053905846616,Aprobado,Sí
2223,101.97032344761526,76,52.553011979300365,31.023943692267654,Aprobado,Sí
2224,125.18985185471763,90,43.968219564774145,30.81667895369127,Aprobado,Sí
2225,139.95272450303653,80,46.62576507169056,30.950460465536306,Aprobado,Sí
2226,133.14361494277824,91,56.97765428256714,34.86470732423968,Aprobado,Sí
2227,113.03244474372568,80,45.55422705944367,31.280308484631707,Rechazado,Sí
2228,111.4414562562926,50,49.963687880156996,31.458143912363976,Aprobado,Sí
2229,140.76121402874986,58,52.15515660533007,30.810978045754577,Aprobado,Sí
2230,117.96288949711816,98,49.503590433620026,32.24734843996114,Aprobado,Sí
2231,126.93915960012508,78,45.29022229986096,32.1986368136378,Rechazado,Sí
2232,130.3460399085646,63,47.76581806689632,33.79069600611773,Aprobado,Sí
2233,120.56601560487898,89,44.16804071322673,30.187821273677834,Aprobado,Sí
2234,113.81998809910665,85,56.08878727300015,29.864406368206822,Aprobado,Sí
2235,126.50013394281511,93,56.10873496079562,32.28156686910376,Aprobado,Sí
2236,115.1313691577324,79,53.845732472444425,30.550175371355294,Aprobado,Sí
2237,127.04810109506163,81,53.50521110095241,31.607363252629536,Aprobado,Sí
2238,123.23641573429714,75,42.82995503722286,33.27921536232684,Aprobado,Sí
2239,123.09368613141885,57,53.7889244341054,34.28765136909437,Aprobado,Sí
2240,141.52915585812167,82,52.3238583578552,31.469438101982323,Aprobado,Sí
2241,110.32391000514676,61,54.58187695032814,29.554395505728387,Aprobado,Sí
2242,122.6196445949628,94,50.39086496264761,30.123742103830356,Aprobado,Sí
2243,111.75102034467939,86,51.79063564320706,33.191466589211934,Aprobado,Sí
2244,122.33636486131176,75,49.477726768411145,32.94327356370454,Aprobado,Sí
2245,137.02332454294512,77,57.38759129917209,30.878610460965614,Aprobado,Sí
2246,120.61380473845804,81,56.159327091241295,31.855807006132018,Aprobado,Sí
2247,118.58329054208762,82,61.41887872562971,34.718689619215624,Aprobado,Sí
2248,96.72362586247246,63,48.339139817715136,36.73214566399345,Aprobado,Sí
2249,116.7044695832969,79,45.166765525479605,34.934191288417026,Aprobado,Sí
2250,113.25668313160351,81,59.03581401428238,30.939849702860343,Aprobado,Sí
2251,99.19001883728322,68,46.29883089125014,33.137319170189336,Aprobado,Sí
2252,113.58841494905744,88,53.61837028549349,33.04814931555184,Aprobado,Sí
2253,123.48550847456218,93,60.89173950901203,32.58241879414496,Aprobado,Sí
2254,128.88349764457868,96,49.20134825312306,28.885945325073067,Aprobado,Sí
2255,144.44907530773037,73,40.968269706263555,31.856861629143875,Aprobado,Sí
2256,122.49296995110647,88,54.99429692214464,32.10767758366925,Aprobado,Sí
2257,157.7830555918792,76,49.24519511504867,29.785326443756002,Aprobado,Sí
2258,113.1642985130048,90,49.86225020853887,33.7114375864157,Aprobado,Sí
2259,112.91921414913796,97,52.813886118175255,30.24760890221282,Aprobado,Sí
2260,147.63160954555366,53,48.29406399291471,31.182058716763617,Aprobado,No
2261,107.20296858630815,54,59.730292330296244,33.002372136139094,Aprobado,Sí
2262,116.95216210903978,95,47.84067996662969,29.36218023764122,Aprobado,Sí
2263,119.6595553194704,61,58.83695246694263,27.932707706430346,Aprobado,Sí
2264,122.07044968241648,97,48.217804412689205,31.487803428027682,Aprobado,Sí
2265,107.83751744223395,70,58.34697424633598,34.45523722361733,Aprobado,Sí
2266,123.1606413134752,54,48.21472570187358,31.435405397647465,Rechazado,Sí
2267,141.74042560331668,91,47.180216208959926,32.557248796383185,Aprobado,Sí
2268,132.20153777646522,86,47.47187621965266,36.41568564924006,Aprobado,Sí
2269,128.13676756666317,79,50.34999753916305,32.128830998210226,Rechazado,Sí
2270,125.45998102421726,70,45.58496136351708,31.242701768643396,Aprobado,Sí
2271,93.723021956255,77,44.49176806110203,32.7035756937402,Aprobado,Sí
2272,103.22124923590728,59,52.480384122285024,29.94036131376859,Aprobado,Sí
2273,141.65792164431724,82,35.437259735956815,29.33618651014633,Aprobado,Sí
2274,118.79609673299707,76,48.34224386760807,28.285037058261945,Aprobado,Sí
2275,130.70933507123019,55,44.041663562850005,34.08703231709469,Aprobado,Sí
2276,121.69117166959059,58,48.557932150174324,33.76026844072467,Aprobado,Sí
2277,100.25877707638034,76,52.476796166056445,30.759490273801724,Aprobado,Sí
2278,122.27496894591718,73,49.828940009203606,34.909254141052486,Aprobado,Sí
2279,122.00227065968241,60,48.97732397727495,35.4116612592119,Rechazado,Sí
2280,130.78847828418114,77,48.86447204019045,32.24839056042859,Aprobado,No
2281,148.55743252053875,74,51.209256430413014,33.16638706127547,Aprobado,Sí
2282,143.35311500478133,83,46.90012833572163,31.207356558774414,Aprobado,Sí
2283,126.23513622968042,60,33.81745189748845,29.388000565735485,Aprobado,Sí
2284,118.64594978414154,66,41.300854811252634,32.77627823488041,Aprobado,Sí
2285,116.94866649885975,51,47.77772391376159,34.20953866952868,Aprobado,Sí
2286,111.21050118230745,72,47.4852915039141,32.306416044245296,Aprobado,Sí
2287,145.2821677740838,51,51.91843445687521,31.353771673264365,Aprobado,Sí
2288,156.95723022687002,93,49.017525792430064,31.703159495269542,Aprobado,Sí
2289,139.021053762301,67,59.42905420165218,31.104468021159377,Rechazado,Sí
