ID_Equipo,Tipo_Equipo,Vida_Útil_Años,Frecuencia_Uso_HorasDia,Precisión_%,Tiempo_Mantenimiento_meses,Clasificación_Calidad
2074.0,Electrocardiógrafo,17.0,23.97699659398909,95.38380728464745,9.0,Nuevo_2
2075.0,Bomba de Infusión,5.0,22.453569344467244,95.39240714131822,11.0,A
2076.0,,11.0,2.212522433870885,98.14688333299698,4.0,B
2077.0,Respirador,16.0,21.72277747201167,95.30137728902484,6.0,B
2078.0,Monitor,7.0,21.10142040424086,98.57720366101412,17.0,A
2079.0,Electrocardiógrafo,8.0,10.850448551898843,99.25690318501658,21.0,Nuevo_2
2080.0,Electrocardiógrafo,15.0,3.38909788712662,99.81097344352602,12.0,D
2081.0,Electrocardiógrafo,9.0,21.331346528901516,97.5157848662376,21.0,Nuevo_3
2082.0,Monitor,13.0,13.985531937243282,99.81392502089491,15.0,D
2083.0,Bomba de Infusión,16.0,6.062479777059961,96.57906427418555,11.0,Nuevo_2
2084.0,Nuevo_1,6.0,17.988992558654402,97.89296898031792,8.0,Nuevo_5
2085.0,Respirador,5.0,17.772692636967705,99.6661899322574,20.0,B
2086.0,Respirador,17.0,6.483799273587426,95.21021926595196,21.0,B
,Electrocardiógrafo,15.0,22.591057796784355,99.86411636129849,3.0,Nuevo_3
2088.0,Respirador,17.0,19.385274600975183,98.48438282170662,17.0,B
2089.0,Electrocardiógrafo,13.0,14.641780432899246,98.90269934293052,21.0,D
2090.0,Bomba de Infusión,19.0,11.248016688867004,98.97899338659349,20.0,D
2091.0,Bomba de Infusión,8.0,10.36840741927094,97.29181087010797,22.0,A
2092.0,Respirador,19.0,19.656887058679228,97.60865992123124,22.0,A
2093.0,Respirador,18.0,12.704821904463987,98.08627572504356,,C
2094.0,Nuevo_2,15.0,9.07173722477782,95.14795489297056,9.0,D
2095.0,Electrocardiógrafo,14.0,19.61124704280933,97.96077798166507,12.0,A
2096.0,Respirador,11.0,13.145947053249962,95.73558712611069,6.0,C
2097.0,Bomba de Infusión,8.0,22.968704151132997,96.97448905377108,,C
2098.0,Monitor,10.0,16.746866173257963,98.77602989812824,18.0,D
2099.0,Electrocardiógrafo,19.0,13.547422498834424,96.19403479140118,13.0,D
2100.0,Respirador,9.0,22.18563745138682,97.78630493159972,15.0,Nuevo_3
2101.0,Monitor,14.0,2.853947981194484,95.0455605443677,16.0,A
2102.0,Respirador,13.0,7.526156587167872,99.75085582991224,,A
2103.0,,5.0,4.523627303460311,97.27914078010816,8.0,D
,Bomba de Infusión,13.0,17.397101923035002,96.38582586946728,17.0,A
2105.0,Bomba de Infusión,12.0,7.993513289252492,96.94985635702253,10.0,B
2106.0,Bomba de Infusión,13.0,8.396416409166672,99.2792822076814,10.0,Nuevo_3
2107.0,Electrocardiógrafo,17.0,8.60699742676679,99.76481450654944,7.0,A
2108.0,Respirador,18.0,6.635965444357834,96.6110040482878,,D
,Nuevo_4,9.0,23.62778979454807,97.4771218325006,,D
2110.0,Respirador,10.0,2.8986008089564432,99.44151753648796,6.0,D
2111.0,Monitor,17.0,10.981282463731434,98.679193371915,9.0,Nuevo_2
2112.0,Bomba de Infusión,17.0,4.307635610392272,98.9752216744642,8.0,C
2113.0,Nuevo_2,6.0,19.24419547184713,96.71602707910436,7.0,C
2114.0,Nuevo_3,9.0,2.768868614779904,95.33324029743422,12.0,D
2115.0,Monitor,8.0,8.54702176611242,95.92965141000111,12.0,C
2116.0,Respirador,16.0,3.5992743828021583,98.62724778764152,8.0,D
2117.0,Electrocardiógrafo,17.0,9.1203316613089,99.15273228344016,10.0,B
2118.0,,65.2037326214707,20.85092479514742,98.81300364765906,3.0,C
2119.0,Respirador,17.0,8.550940222051766,95.37726921090436,15.0,C
2120.0,Nuevo_1,5.0,20.67190099606279,99.59214636168952,6.0,B
2121.0,Bomba de Infusión,7.0,14.296678025598052,96.99601785856542,10.0,D
2122.0,Monitor,12.0,22.0540243399922,96.56876646891702,16.0,C
2123.0,,12.0,19.56703817494824,99.08892374294638,19.0,B
,Respirador,12.0,10.976609972371008,99.53626609361216,23.0,D
2125.0,,6.0,12.543285087704945,99.58685221559716,17.0,A
2126.0,Respirador,12.0,17.089536346995672,98.04785170696572,7.0,B
2127.0,Electrocardiógrafo,6.0,9.242416921369315,97.73366348990058,22.0,A
2128.0,,8.0,17.551412237397336,99.77821737157814,21.0,B
2129.0,Monitor,16.0,15.149467115230363,95.41972619953394,10.0,Nuevo_3
2130.0,,17.0,15.352385541919814,99.65716366463818,6.0,D
2131.0,Nuevo_4,14.0,18.20999592388892,99.53990945941484,20.0,C
,Bomba de Infusión,14.0,3.157273681073056,96.92732158978735,4.0,D
2133.0,Bomba de Infusión,17.0,21.00095660366205,98.30034951793144,4.0,C
2134.0,Bomba de Infusión,12.0,16.213154984245243,98.96904163133432,4.0,B
,Bomba de Infusión,19.0,17.740004058849806,99.02099869246308,7.0,C
,,18.0,5.374340979057056,99.14216849763412,23.0,Nuevo_2
2137.0,Electrocardiógrafo,12.0,17.621908255419093,95.49764547743546,3.0,Nuevo_1
2138.0,Nuevo_2,16.0,14.49367491517897,99.21337890227444,8.0,Nuevo_1
2139.0,Bomba de Infusión,9.0,19.11352076391564,96.50653304922513,18.0,A
2140.0,,15.0,13.437411343553132,95.93612920598864,21.0,B
2141.0,,19.0,23.94816496003946,95.28300479792787,16.0,Nuevo_3
2142.0,Nuevo_2,13.0,20.94512900394417,98.70875947639384,20.0,B
2143.0,Monitor,17.0,6.663887836341938,96.02940512222284,12.0,D
2144.0,Monitor,10.0,3.9328292855323657,96.10061030030532,9.0,Nuevo_5
2145.0,Bomba de Infusión,9.0,9.777280005395276,97.14131264719856,9.0,B
2146.0,Monitor,8.0,13.633823360888636,98.3202418859971,19.0,D
2147.0,Respirador,15.0,17.876594812253543,95.31593547433522,7.0,C
2148.0,Nuevo_4,10.0,4.998538508401998,98.15487255713406,21.0,D
2149.0,Bomba de Infusión,17.0,5.566632900929389,97.11380299071163,,D
2150.0,,11.0,18.608729640460343,95.71858854526624,20.0,Nuevo_5
,Monitor,17.0,13.008822304515718,96.69987722209028,9.0,A
2152.0,Electrocardiógrafo,6.0,20.63755411962517,98.23628491072822,6.0,D
2153.0,Bomba de Infusión,14.0,13.15120407656239,98.08134253577114,4.0,Nuevo_4
2154.0,,14.0,2.446099593396662,95.1201169128584,7.0,Nuevo_4
2155.0,Bomba de Infusión,7.0,13.265936590311776,97.30677220130494,20.0,D
,Nuevo_1,8.0,12.03877804014103,99.62151049502192,10.0,Nuevo_1
,Monitor,19.0,3.428597283334529,95.7004623026342,,Nuevo_1
2158.0,Respirador,11.0,15.632912847786216,96.14105872402862,10.0,Nuevo_3
2159.0,Respirador,7.0,5.885342897705836,99.892599903535,17.0,C
2160.0,Nuevo_1,10.0,15.177605194648956,96.09402553099788,7.0,C
2161.0,Electrocardiógrafo,17.0,12.639724598353684,95.13626374799468,21.0,A
2162.0,Electrocardiógrafo,8.0,20.759615205753,98.35077109348418,11.0,B
2163.0,Bomba de Infusión,11.0,11.118667498927593,97.39144613256089,23.0,D
2164.0,Monitor,15.0,21.967032782836757,98.31019094061868,11.0,C
2165.0,Monitor,19.0,23.345010588154977,95.36266553284958,8.0,B
2166.0,Nuevo_1,9.0,6.6860583819160455,98.6660617361006,23.0,B
2167.0,Bomba de Infusión,6.0,8.387974387561139,98.39400454288482,10.0,C
2168.0,,19.0,11.43205685712025,96.82397125913629,23.0,A
2169.0,Respirador,15.0,23.488486077268533,97.56610502543698,12.0,D
2170.0,Electrocardiógrafo,12.0,7.77077920098111,99.36850192536426,13.0,B
2171.0,Nuevo_3,15.0,9.957365474337454,95.4889200677925,21.0,B
2172.0,Bomba de Infusión,13.0,23.44889814788509,98.96313189220348,15.0,C
2173.0,Bomba de Infusión,8.0,5.796575408527536,95.6616524510768,4.0,D
2174.0,Monitor,19.0,3.863953523599872,96.09811785924568,11.0,A
2175.0,Nuevo_3,7.0,10.469229850647013,98.26029339831962,11.0,B
2176.0,Monitor,6.0,23.75372683343608,97.2850490596302,19.0,D
,Nuevo_3,9.0,22.724011654713856,97.9122534294819,17.0,B
2178.0,Monitor,11.0,12.104211814074558,98.40182237402207,7.0,Nuevo_5
2179.0,Bomba de Infusión,9.0,19.20907856783966,99.3164046488035,8.0,B
2180.0,Electrocardiógrafo,8.0,5.056932132275327,95.19693369398703,18.0,B
2181.0,Respirador,9.0,3.995690717182214,96.38073500905222,3.0,Nuevo_2
2182.0,Electrocardiógrafo,12.0,12.423362128369684,95.45369511028883,10.0,A
2183.0,Electrocardiógrafo,12.0,9.07428326795674,98.97557173684368,22.0,D
2184.0,Bomba de Infusión,5.0,20.235898347473004,98.49853132935714,14.0,D
2185.0,Bomba de Infusión,11.0,8.647302901229164,98.07611784099736,5.0,B
,Monitor,16.0,18.832646395928204,95.8063795271686,3.0,D
2187.0,Monitor,9.0,23.690395538713123,97.92386185593692,15.0,C
2188.0,Respirador,9.0,23.97969678078529,97.31404450436604,10.0,B
2189.0,Nuevo_2,9.0,14.595280191378762,95.81906381922497,15.0,C
2190.0,Electrocardiógrafo,5.0,10.23438196387149,98.83200554229252,9.0,C
,Respirador,10.0,14.250087510229957,99.3101677749553,22.0,Nuevo_1
2192.0,Respirador,15.0,17.82415227080103,95.4596733749346,18.0,D
2193.0,Bomba de Infusión,11.0,19.649106754427702,97.49821472679515,4.0,A
2194.0,Monitor,6.0,9.153328338229866,96.6954128176389,13.0,D
2195.0,Monitor,6.0,19.543715947673466,96.6231503698104,10.0,Nuevo_2
2196.0,Monitor,17.0,4.99358533504865,95.57291588444431,11.0,D
2197.0,Monitor,15.0,22.24575388651933,98.29373777135774,21.0,Nuevo_2
2198.0,Monitor,18.0,6.314349030191632,99.76067152886486,4.0,C
2199.0,Electrocardiógrafo,18.0,15.078382558815624,98.86562891247266,6.0,C
2200.0,Bomba de Infusión,19.0,11.0652759975081,97.32947633766769,8.0,A
2201.0,Bomba de Infusión,17.0,2.216135323099258,95.0569723547804,7.0,D
2202.0,Monitor,15.0,16.277755326451633,99.3958721011502,,A
2203.0,Respirador,6.0,9.342088967660503,97.54712726949032,6.0,D
2204.0,Monitor,8.0,18.506046397144388,99.61297405593858,12.0,D
2205.0,,5.0,10.893172440356128,98.78360441294988,3.0,Nuevo_5
,Bomba de Infusión,18.0,18.938977359483445,96.2086413263462,15.0,Nuevo_2
2207.0,Nuevo_5,15.0,6.93832594937737,95.20587421537384,14.0,Nuevo_1
2208.0,Respirador,17.0,8.567830016959231,99.3921734739992,18.0,C
2209.0,Respirador,18.0,16.85972886907416,96.85124900916529,17.0,C
2210.0,Respirador,5.0,11.835082762571805,96.25590334002489,16.0,C
2211.0,Monitor,5.0,5.815249645049688,98.44982058162807,22.0,C
2212.0,Monitor,19.0,15.679185786484185,95.97396213634686,22.0,B
2213.0,Bomba de Infusión,6.0,18.919187548896986,96.78057299444076,16.0,C
2214.0,Nuevo_5,12.0,8.677374113143653,95.58216795581689,19.0,B
2215.0,Electrocardiógrafo,41.91668525665974,14.636377168386105,98.85825502548629,23.0,B
2216.0,Nuevo_3,19.0,22.53252600842117,97.07784381290293,4.0,B
2217.0,Nuevo_1,9.0,21.8478411176264,95.97508808235706,16.0,D
2218.0,Respirador,16.0,12.5359981561718,95.5783572150162,22.0,A
2219.0,Monitor,9.0,14.444054541221318,97.52805742358362,16.0,A
2220.0,Monitor,18.0,5.252841790693422,95.04606964701644,17.0,B
2221.0,Nuevo_1,9.0,20.669915212678504,96.37703021487278,12.0,D
2222.0,Monitor,6.0,21.193393932669448,95.0804903963424,19.0,C
2223.0,Monitor,15.0,4.031422984748687,96.2507144958352,20.0,B
2224.0,Respirador,18.0,10.745452557886845,96.9607933773336,23.0,B
,Monitor,5.0,14.691903684196422,99.1567233534129,17.0,D
2226.0,Nuevo_4,9.0,3.235090550889269,98.79245505174562,6.0,D
2227.0,Respirador,18.0,19.79453211088861,96.98414079681932,8.0,C
2228.0,Monitor,5.0,17.66676867622199,99.45041020673791,14.0,Nuevo_3
2229.0,Monitor,11.0,23.82233408425377,97.34878367180826,,Nuevo_4
2230.0,Bomba de Infusión,18.0,11.196371585851338,96.9068971772736,3.0,A
2231.0,Bomba de Infusión,12.0,22.61261239718495,96.45550835738608,5.0,C
2232.0,Monitor,9.0,2.4229806500878537,95.68414941361512,5.0,B
2233.0,Bomba de Infusión,19.0,6.899944112975689,97.48211761156516,8.0,B
2234.0,Monitor,13.0,4.662329965409908,95.83716750360216,23.0,A
2235.0,Respirador,12.0,19.29573842077227,96.0497277798234,22.0,C
2236.0,Electrocardiógrafo,17.0,19.72648688261788,95.80427169050148,3.0,B
2237.0,Electrocardiógrafo,18.0,16.330257553210267,96.93825499861518,3.0,B
,Electrocardiógrafo,6.0,5.942621843326593,99.49665685526152,19.0,C
2239.0,Nuevo_4,5.0,4.150874142624663,96.46377387229371,13.0,Nuevo_5
2240.0,Monitor,7.0,3.52150127974066,96.10032481890347,23.0,C
2241.0,Nuevo_4,9.0,11.962395447749168,99.23495102435136,5.0,D
2242.0,Bomba de Infusión,11.0,19.57800208225428,98.0252724012872,20.0,D
2243.0,,8.0,20.31472012061545,97.30274525790108,17.0,Nuevo_4
2244.0,Electrocardiógrafo,13.0,7.3772471595412865,99.52223082897936,4.0,Nuevo_4
2245.0,Monitor,14.0,23.177159063009736,97.54601121825544,6.0,D
2246.0,Respirador,18.0,8.372068000331781,97.45022941795092,15.0,Nuevo_5
2247.0,Electrocardiógrafo,18.0,20.990720486596093,97.42535891691004,3.0,D
2248.0,Respirador,11.0,19.61056688949985,97.05936343799664,21.0,A
2249.0,Bomba de Infusión,10.0,5.685926482731757,97.84060514712256,21.0,D
2250.0,Respirador,13.0,19.760030253778545,99.63038394102948,22.0,C
2251.0,,8.0,8.334892385755392,95.03076256775856,8.0,Nuevo_5
2252.0,Respirador,12.0,15.857481892725067,95.3575868199131,16.0,B
2253.0,Monitor,18.0,9.174258199511137,97.17551867608572,8.0,B
2254.0,,14.0,13.61522592564472,99.01820816171904,10.0,C
2255.0,Electrocardiógrafo,17.0,3.3585697459342514,95.83183177956482,3.0,B
2256.0,Monitor,11.0,10.208599816089947,98.5382305444754,8.0,Nuevo_5
2257.0,Electrocardiógrafo,7.0,18.982208373025745,95.60676226958827,21.0,D
2258.0,Respirador,19.0,19.26019820531592,96.96127900354686,6.0,A
2259.0,Respirador,18.0,10.700602125929237,95.2778559700526,22.0,Nuevo_4
2260.0,Nuevo_2,6.0,17.549438338068413,97.71458071756624,5.0,A
2261.0,Monitor,5.0,19.299341797167063,98.93689097949353,6.0,Nuevo_5
2262.0,Monitor,12.0,4.591938668323485,98.2221739015848,8.0,C
2263.0,Electrocardiógrafo,10.0,6.405836048879122,97.52828504199664,,D
2264.0,Electrocardiógrafo,17.0,12.671976982888998,95.71323583679938,7.0,A
2265.0,Nuevo_5,13.0,10.33110170348546,97.9068729305656,15.0,B
2266.0,Monitor,15.0,13.68312873294954,97.8627770543606,12.0,A
2267.0,Bomba de Infusión,5.0,22.662791328826543,96.16860847278674,3.0,Nuevo_2
2268.0,Electrocardiógrafo,5.0,14.634508180511796,98.4064057445358,,Nuevo_2
2269.0,Bomba de Infusión,79.1759610403573,10.17580577189646,97.57240031315855,9.0,Nuevo_5
2270.0,Monitor,18.0,18.57707262751844,98.83545810226502,12.0,C
2271.0,Respirador,6.0,10.401570758896552,95.31071447857562,19.0,C
2272.0,Monitor,6.0,12.08814048352298,99.4785055384538,12.0,B
2273.0,Bomba de Infusión,18.0,6.0883871338062665,99.34961911088864,3.0,Nuevo_5
2274.0,Monitor,8.0,4.174923071920514,95.97854232907412,4.0,C
2275.0,,8.0,19.070192461315475,97.62395668154772,13.0,A
2276.0,Respirador,8.0,11.446472240883734,99.568428103155,11.0,B
2277.0,Nuevo_5,12.0,16.246043821797276,99.63990696221364,14.0,B
2278.0,Nuevo_4,8.0,19.886441144288185,96.2938404033814,13.0,D
2279.0,,17.0,8.541022653369879,96.8785438787495,17.0,B
2280.0,Respirador,8.0,23.803756661258927,99.38983163264771,13.0,A
2281.0,Respirador,10.0,21.825457694033283,98.28521271577912,10.0,D
2282.0,Nuevo_3,18.0,8.946812558560133,97.5993422370758,20.0,Nuevo_4
2283.0,Electrocardiógrafo,8.0,15.881864004937032,98.7077405107184,11.0,Nuevo_4
2284.0,Electrocardiógrafo,11.0,9.661393999723826,99.44334750788867,9.0,B
2285.0,Electrocardiógrafo,19.0,11.597863801082523,98.89983058639002,5.0,B
2286.0,Respirador,10.0,22.848768715755217,96.07406743074412,4.0,A
2287.0,Respirador,6.0,20.840436985962832,98.38718134248558,23.0,D
,Monitor,16.0,11.081972515498896,95.08570582637071,5.0,B
2289.0,Monitor,16.0,22.24337182369053,98.78932698617372,20.0,B
2290.0,Electrocardiógrafo,7.0,20.46817881647344,95.0586584762782,14.0,C
2291.0,Respirador,14.0,18.413233351765594,98.2623412019222,14.0,C
2292.0,Electrocardiógrafo,13.0,23.83333353164748,96.32828346298726,23.0,B
2293.0,Bomba de Infusión,5.0,18.68238356893541,98.16213543031128,3.0,A
2294.0,Electrocardiógrafo,9.0,20.990038237188173,98.45311028790628,18.0,C
2295.0,Bomba de Infusión,6.0,8.558662604451083,95.2183878133443,17.0,B
2296.0,Nuevo_1,7.0,14.967341184970785,96.57629356015538,9.0,Nuevo_2
2297.0,Electrocardiógrafo,14.0,5.9374219597301785,97.97097544921552,5.0,A
2298.0,Electrocardiógrafo,19.0,17.05543872988225,95.67636692390651,9.0,D
2299.0,Monitor,15.0,16.87367662695179,95.90833102543262,16.0,D
2300.0,Monitor,11.0,23.11708947960782,99.68241341426068,14.0,A
2301.0,Respirador,5.0,10.944672121856051,98.25462913731523,9.0,Nuevo_5
2302.0,Electrocardiógrafo,19.0,21.83601110116418,95.7787609217757,12.0,A
,Respirador,12.0,19.95972404372063,98.68528084502589,23.0,C
2304.0,Monitor,15.0,23.155635890688167,98.71484788016622,3.0,A
2305.0,Bomba de Infusión,8.0,7.548153683375168,97.42941881605356,8.0,C
2306.0,Monitor,12.0,17.784048425538614,95.4962442431147,20.0,Nuevo_3
2307.0,Bomba de Infusión,19.0,10.029479344440391,98.21881129828682,17.0,D
2308.0,Respirador,15.0,3.3037879066571487,96.38625268919736,3.0,D
2309.0,Nuevo_2,5.0,17.567810606241515,96.50548801028714,10.0,Nuevo_2
2310.0,Monitor,13.0,9.038133535260062,98.97728793488533,4.0,A
2311.0,Nuevo_3,10.0,7.450335993033848,98.71736111752594,,A
2312.0,,12.0,23.52140213168091,96.86547434991422,9.0,D
2313.0,Nuevo_3,7.0,11.38813930240752,99.47660083351076,12.0,C
2314.0,Respirador,17.0,5.216013186798605,96.71953271439132,20.0,D
2315.0,,10.0,7.588694694913135,99.72300405322888,17.0,B
,Bomba de Infusión,7.0,5.63288611376318,95.3706908066383,11.0,A
2317.0,Monitor,12.0,22.65585461813053,95.82242426899624,22.0,C
2318.0,Monitor,6.0,21.48901435287384,97.1099521917668,7.0,Nuevo_1
2319.0,Electrocardiógrafo,17.0,2.917702175230078,98.44611895741376,11.0,B
2320.0,Nuevo_4,17.0,15.445730477874674,99.20860174312918,20.0,C
2321.0,Monitor,10.0,21.72638574701431,96.36757936034556,9.0,B
2322.0,Nuevo_1,19.0,17.23405632891621,99.2154967634813,17.0,A
2323.0,Respirador,12.0,8.32533428703224,98.00321504568856,19.0,B
2324.0,Respirador,16.0,7.119588122750447,95.5319948414107,3.0,D
2325.0,Respirador,12.0,21.796201338241158,97.63657064181616,7.0,D
2326.0,Bomba de Infusión,12.0,12.075343669542676,98.39023150191451,10.0,Nuevo_5
2327.0,Nuevo_2,10.0,2.856858744427411,97.38453000728228,13.0,D
2328.0,Electrocardiógrafo,11.0,17.92411255416698,97.07848940718527,10.0,Nuevo_3
2329.0,Nuevo_1,10.0,15.504390054099634,97.30439591958832,4.0,D
2330.0,Monitor,10.0,22.4060241150653,95.5565522751622,14.0,Nuevo_2
2331.0,Respirador,13.0,23.57693874820754,95.06295080302094,14.0,Nuevo_2
2332.0,Nuevo_2,8.0,3.97072752764769,97.18313094599488,17.0,Nuevo_4
,Monitor,9.0,23.35686013583045,98.58098055694624,6.0,C
2334.0,Nuevo_4,19.0,7.73022496444569,99.35315514182103,5.0,B
,Monitor,5.0,21.30037364905233,99.81537047489748,6.0,Nuevo_3
2336.0,Bomba de Infusión,9.0,6.02993355790645,98.50404899007732,13.0,C
,Nuevo_3,15.0,23.059437189048005,96.14832519957838,3.0,Nuevo_2
2338.0,Electrocardiógrafo,15.0,8.301873941357131,95.55493213144736,117.46284622048663,D
2339.0,,17.0,10.881238120633046,95.58655651060022,6.0,D
2340.0,Electrocardiógrafo,13.0,18.25141778434601,98.32615483422369,5.0,C
2341.0,Respirador,11.0,13.642002102394663,95.76699628709804,10.0,C
2342.0,Monitor,19.0,3.3818531265405536,98.29598080185824,16.0,Nuevo_3
2343.0,Bomba de Infusión,6.0,13.290437026526623,97.49050217422908,4.0,B
2344.0,Respirador,18.0,21.765438019274463,98.96203905449627,10.0,Nuevo_1
2345.0,Electrocardiógrafo,11.0,18.35280806276368,99.3043107983322,11.0,A
2346.0,Respirador,12.0,4.768464657892385,96.34720598972686,13.0,A
2347.0,Monitor,13.0,8.92050695970259,97.3061859125096,6.0,D
2348.0,Nuevo_3,12.0,3.427324177888183,97.90148293027988,162.64086399759685,A
2349.0,Bomba de Infusión,10.0,11.785001916470824,95.17006572997606,9.0,Nuevo_4
2350.0,Monitor,10.0,21.78982275927512,96.61953042847828,22.0,C
2351.0,Electrocardiógrafo,6.0,14.905081010152069,97.57205030673168,5.0,Nuevo_3
2352.0,Electrocardiógrafo,7.0,9.097576192386558,98.42891091992296,23.0,Nuevo_2
2353.0,Electrocardiógrafo,9.0,23.50289282081995,99.27590022956188,13.0,Nuevo_2
2354.0,Nuevo_5,19.0,11.419835476463051,98.53870431747669,12.0,Nuevo_2
2355.0,Nuevo_5,18.0,6.558040812912553,96.34731528019488,23.0,A
2356.0,Nuevo_1,11.0,18.92928952509994,96.48822496884038,13.0,B
2357.0,Monitor,7.0,21.62944073735558,97.13621189492244,11.0,B
2358.0,Electrocardiógrafo,6.0,8.521870190720781,96.87799821918532,6.0,C
2359.0,Electrocardiógrafo,19.0,17.71277719400906,99.1137437506808,4.0,D
2360.0,Nuevo_1,16.0,22.629006186562616,99.18721405943808,10.0,D
2361.0,Bomba de Infusión,17.0,18.792140647660798,98.4628529006226,14.0,C
2362.0,Nuevo_1,13.0,12.041453192831291,97.28993421014133,20.0,C
2363.0,Bomba de Infusión,18.0,14.003162957520134,98.12336530643256,6.0,D
2364.0,Monitor,14.0,10.424575752590249,97.41601961206985,20.0,C
2365.0,Nuevo_2,10.0,17.77008354990226,99.75589259661182,6.0,B
2366.0,Nuevo_2,55.88891367554632,17.1495853169564,96.22071091602152,9.0,B
2367.0,Bomba de Infusión,12.0,10.009357485564252,99.29304704716584,189.747674663863,A
2368.0,Monitor,18.0,18.17793314513833,95.98128779857748,,C
2369.0,Monitor,18.0,9.46292149334148,96.91102532275974,10.0,C
2370.0,Nuevo_2,79.1759610403573,14.15090129161405,98.16171557097108,,Nuevo_5
,Nuevo_4,15.0,7.521437311425713,95.58419096373652,20.0,B
2372.0,Monitor,8.0,4.123036315969499,99.79763134251124,8.0,D
2373.0,Respirador,19.0,16.930542431745618,98.50141412646576,10.0,C
2374.0,Respirador,12.0,22.78741282705546,97.31013585857298,19.0,B
2375.0,Bomba de Infusión,5.0,9.695158754614416,95.9212383188151,22.0,D
,Bomba de Infusión,15.0,22.33876189472483,95.74425468410855,23.0,B
2377.0,Respirador,5.0,6.630882680069733,98.80414272990868,9.0,A
2378.0,Nuevo_4,15.0,15.263423778858623,96.23633877569642,5.0,Nuevo_4
,,18.0,15.055487154487585,99.22089056696188,5.0,Nuevo_1
2380.0,Nuevo_1,13.0,14.655887226858656,98.41993056185524,7.0,Nuevo_1
2381.0,Electrocardiógrafo,8.0,12.550559345088466,97.25049051326896,8.0,C
2382.0,Nuevo_5,9.0,6.56722222772143,99.50751460573112,20.0,B
2383.0,,7.0,2.22420572084499,99.16785004308056,,C
2384.0,Respirador,12.0,7.779922833561277,96.23499820419592,4.0,Nuevo_2
2385.0,Respirador,18.0,18.057407207583697,98.7508936189844,7.0,A
2386.0,Respirador,19.0,5.154896564540076,97.12266570509658,14.0,Nuevo_5
2387.0,Monitor,18.0,9.771315757988766,98.05758725310868,21.0,D
,Monitor,10.0,20.42145282084383,97.54492153308668,16.0,A
2389.0,Monitor,8.0,19.64894856233903,97.14271546252512,13.0,C
,Nuevo_2,16.0,23.011843008848462,95.5766980981088,8.0,C
2391.0,Monitor,15.0,20.329968242932765,98.3424554322042,22.0,C
,Monitor,16.0,6.499220579252407,98.08174582389648,15.0,A
2393.0,Respirador,5.0,5.525302501820956,97.8318966331292,10.0,A
2394.0,Respirador,15.0,9.430033366098266,97.84059185760287,4.0,Nuevo_2
,Respirador,11.0,5.539489367172721,99.32138089150982,19.0,Nuevo_3
2396.0,Electrocardiógrafo,9.0,22.219780202449204,97.52843437563789,207.8188817747071,A
2397.0,Respirador,18.0,14.612267774624032,98.6296593697258,11.0,B
2398.0,Monitor,17.0,6.275760864590421,95.3187555223532,10.0,Nuevo_5
2399.0,Bomba de Infusión,9.0,2.013212384048108,97.11764948539064,23.0,Nuevo_3
2400.0,Respirador,19.0,3.867491485664512,97.33570409208266,,D
2401.0,Respirador,18.0,4.282445257250282,96.10414254503826,17.0,C
2402.0,,5.0,7.278406196612307,95.6417382039289,6.0,D
,Respirador,9.0,16.844606885308202,97.93102675264396,11.0,D
2404.0,,15.0,8.32113442849849,99.25156873796152,16.0,A
2405.0,Nuevo_1,15.0,14.217107035442565,98.80201088691594,,Nuevo_5
2406.0,Monitor,12.0,14.942045985037083,99.19349342431286,18.0,A
2407.0,Nuevo_1,14.0,19.163900557704924,99.59612162220074,5.0,A
2408.0,Bomba de Infusión,14.0,2.5173401431777886,95.42046968692334,9.0,B
2409.0,Monitor,14.0,20.960429859337932,97.6566505849833,7.0,A
2410.0,Nuevo_1,17.0,22.803352230337293,96.00894280382347,5.0,Nuevo_1
2411.0,Nuevo_2,5.0,14.44138059698167,99.29012199453756,4.0,C
2412.0,Electrocardiógrafo,12.0,19.849867208270428,99.61627495899978,22.0,D
2413.0,Bomba de Infusión,11.0,2.6056552743195063,97.74237315094332,7.0,C
2414.0,Nuevo_4,18.0,19.880415036181248,95.15685079219108,15.0,Nuevo_4
2415.0,Respirador,11.0,2.5307962840638374,99.69308697501006,11.0,B
2416.0,Electrocardiógrafo,5.0,16.12264735114264,99.08324859540232,14.0,A
2417.0,Respirador,11.0,20.25250021452312,97.53421761061618,12.0,C
2418.0,Monitor,12.0,14.62515162406092,97.35223431234787,5.0,B
2419.0,Nuevo_5,19.0,22.1867710011744,96.54510753192962,5.0,A
2420.0,Bomba de Infusión,5.0,8.124759026402673,97.46870856049688,4.0,Nuevo_4
2421.0,Nuevo_1,15.0,23.868798614941102,95.423128421112,16.0,B
2422.0,Nuevo_3,41.91668525665974,12.749990616784588,98.23852409392175,13.0,B
2423.0,,11.0,20.54643568626329,99.1996053233896,3.0,A
2424.0,Monitor,11.0,5.963156959870355,95.39691263502166,13.0,D
2425.0,Respirador,8.0,10.465369903111103,96.43018814355128,14.0,D
2426.0,Electrocardiógrafo,11.0,10.813416387884253,95.56776156493368,4.0,A
2427.0,Bomba de Infusión,18.0,23.306661387409356,99.79191969457972,4.0,B
2428.0,Monitor,19.0,19.376686974482872,97.05058056416522,8.0,D
2429.0,Respirador,15.0,11.36644705412436,95.33086582047508,15.0,Nuevo_5
,Respirador,5.0,13.253073780458967,99.83075219624791,4.0,Nuevo_4
