ID_Unidad,Tiempo_Ensamblaje_min,Cantidad_Piezas,Torque_Tornillos_Nm,Presión_Neumáticos_PSI,Inspección_Visual,Prueba_Funcional
1503.0,109.1988364101521,59.0,44.546807175444094,,Rechazado,Sí
1504.0,104.29094198790732,93.0,51.478090185755306,34.20231674459352,Rechazado,Sí
1505.0,131.07382413948875,52.0,46.69437734165545,32.34688601341628,Rechazado,Sí
1506.0,134.86857549469974,81.0,48.43341737797648,33.21892170413536,Rechazado,No
1507.0,136.93867417668812,68.0,47.90660087776222,30.57257081159696,Nuevo_4,Nuevo_2
1508.0,125.72450713336262,83.0,44.26399909473108,29.889331872365112,Nuevo_2,
1509.0,116.74043377382606,90.0,50.42396916928449,33.7145020954706,Nuevo_4,
1510.0,121.669509115977,77.0,37.706512075601765,37.0771285988041,Rechazado,Sí
1511.0,121.77524708355112,54.0,53.66990914086802,28.31934480457808,Nuevo_4,No
1512.0,98.42986768665068,75.0,60.13523345025439,,Aprobado,No
1513.0,133.39808525711504,51.0,49.49303547585978,29.71551420233738,Nuevo_5,Sí
1514.0,103.5354351905464,94.0,51.8647559739446,29.58876555056225,Aprobado,
1515.0,129.7606963672035,56.0,47.4483050351349,31.400555288827057,Nuevo_2,No
1516.0,89.0844589539522,58.0,55.395069304163954,,Nuevo_1,
1517.0,137.3375381540981,51.0,42.127501590524034,26.794761181704327,Rechazado,Sí
1518.0,108.98923196001095,65.0,37.201950096731096,33.83576934625097,Rechazado,Nuevo_3
1519.0,119.20208464382117,68.0,52.08295769061367,28.120667953856135,Aprobado,Nuevo_1
1520.0,109.80286847244228,63.0,50.51441437853342,34.02697493094138,Nuevo_3,Nuevo_3
1521.0,138.2785803456463,89.0,48.67149363662031,31.555009342139428,Rechazado,Nuevo_2
1522.0,113.53013399126056,91.0,48.30761037610848,33.982347997443604,Nuevo_5,Sí
1523.0,115.88411793709142,87.0,51.53161270772383,29.136977000815637,Aprobado,Sí
1524.0,129.87008269932298,70.0,56.27279748141219,30.61826267087165,Nuevo_1,No
1525.0,102.64534956136671,82.0,50.64070214185593,31.42613271957574,Nuevo_1,No
1526.0,113.8933400168864,64.0,60.236933105341805,30.457363311504068,Rechazado,No
1527.0,137.69719075681633,70.0,49.18526937225817,31.16082302181151,Aprobado,Nuevo_1
,139.82003133276987,64.0,59.10902028642183,33.22323823163218,Aprobado,Sí
1529.0,125.86405614356804,72.0,51.99198800140255,31.8153523655591,Rechazado,Sí
1530.0,118.03632637742048,88.0,53.7267790955513,30.70622918762517,Aprobado,Nuevo_3
1531.0,128.22194601481445,58.0,46.51335502362856,31.49626997434165,Aprobado,Nuevo_4
1532.0,125.93408519593764,366.9555657090888,49.93693915566273,32.01094499801626,Aprobado,Nuevo_3
1533.0,111.79414539481468,78.0,51.40199571239249,29.825565257996544,Nuevo_3,No
1534.0,116.43488503021662,93.0,47.43720327507612,30.532930906595496,Rechazado,
1535.0,99.63120619829942,90.0,48.05828099077069,29.64741801943453,Rechazado,No
1536.0,131.79623418579473,99.0,45.81212860636892,30.29932364099643,Aprobado,Nuevo_1
1537.0,138.92369273514225,80.0,57.6340410734079,33.081044637993905,Rechazado,Nuevo_4
1538.0,118.04255940482822,73.0,51.599528062972695,28.337673922381654,Rechazado,Sí
1539.0,126.12609859187384,62.0,44.70294681805808,27.029012188091077,Rechazado,Sí
1540.0,144.4965925397423,79.0,52.9881294860696,28.526330420908497,Rechazado,No
1541.0,115.23615485362102,67.0,50.05082786229266,32.0836270100271,Nuevo_5,Nuevo_4
1542.0,130.92999197643272,60.0,51.34241631692535,,Aprobado,Sí
1543.0,125.72124796604774,64.0,40.98687386268871,,Aprobado,Sí
1544.0,100.37025784849185,63.0,49.43868118701753,31.741336384107544,Nuevo_2,
1545.0,143.04205583436018,87.0,49.85967406567605,33.087514655563034,Nuevo_5,No
1546.0,115.47562686314676,94.0,49.0587024514739,32.63263598999643,Nuevo_2,Nuevo_2
1547.0,97.17731233862864,82.0,47.18281745808592,30.378610212137456,Aprobado,Nuevo_4
1548.0,125.50600771289324,54.0,50.27305161185256,29.88071508335777,Aprobado,No
1549.0,77.89497539611227,82.0,54.36207326222223,32.51648354094283,Nuevo_5,Sí
1550.0,89.38890651989857,99.0,52.79796902474038,28.806582036660423,Aprobado,Nuevo_2
1551.0,120.95132687390512,89.0,48.55035870239088,31.286151096662103,Nuevo_3,Nuevo_4
1552.0,127.0284172191044,94.0,51.21235778074489,35.244462532128296,Aprobado,Nuevo_2
1553.0,119.89555830637492,53.0,45.86315637011834,30.347323454916744,Aprobado,Sí
1554.0,112.5426160401878,65.0,51.835926997183655,30.309293256404946,Aprobado,No
,127.63778234583336,58.0,48.28457883007336,28.58473326369485,Rechazado,Nuevo_1
1556.0,134.9918195440631,59.0,56.2487448177149,28.4285607514634,Aprobado,Sí
1557.0,121.2735195234756,71.0,39.30731650468836,30.633592312773683,Aprobado,
1558.0,124.1594514012594,75.0,42.92215492984297,,Rechazado,
1559.0,100.57592162596076,54.0,47.34301787902068,33.784381728849,Aprobado,No
,100.61648467172712,72.0,49.97414510572077,29.301118902062115,Aprobado,No
,135.2109843006407,72.0,41.892776554879546,34.659324603875504,Aprobado,Nuevo_2
,128.9707503143025,65.0,54.05711995519881,30.40534113719289,Rechazado,No
1563.0,134.43918751137153,84.0,47.6751001509486,33.7985098535814,Rechazado,Nuevo_4
1564.0,111.77220100954304,52.0,44.3511024434281,34.72770749901573,Nuevo_3,No
1565.0,117.18146183036234,64.0,44.21501598296645,32.59973460598144,Nuevo_4,Sí
1566.0,145.6481547737672,67.0,58.27114979638284,34.072283064767824,Nuevo_4,No
1567.0,122.5782055327733,55.0,46.80809891582173,30.794622053109087,Rechazado,Nuevo_1
1568.0,133.46463096394987,92.0,47.46827547983967,33.701398810634004,Rechazado,Nuevo_2
1569.0,118.54084559881332,52.0,58.88894480798209,33.17459691376204,Nuevo_5,Nuevo_5
,139.84120359323356,61.0,45.0457471408591,32.38346153676034,Nuevo_4,Nuevo_3
1571.0,143.95402597605735,92.0,45.65787801871708,27.11298343380705,Rechazado,No
1572.0,148.15447531912605,86.0,53.81298400660023,31.727179839775943,Rechazado,Nuevo_2
,136.64679321214984,54.0,51.34150915436257,32.50355258337995,Rechazado,Nuevo_3
1574.0,100.95617674177733,75.0,42.08513010811035,32.939331584226544,Nuevo_1,No
1575.0,106.2379088306238,73.0,43.16329171663103,33.24474713771379,Rechazado,No
1576.0,132.08632837182628,50.0,45.11551696896576,35.144534305544,Rechazado,Nuevo_2
1577.0,80.23494207991826,65.0,56.31676536061843,32.409573911710915,Aprobado,No
1578.0,120.19433257139752,52.0,50.39981860125767,30.79059947562724,Aprobado,Sí
1579.0,113.7838415920385,97.0,54.436171415621104,32.36854170050637,Nuevo_4,Sí
1580.0,128.48495409065765,61.0,50.14818348395772,35.0597688294598,Nuevo_2,Sí
1581.0,109.66727416571416,80.0,47.48151380477991,,Aprobado,Nuevo_5
,136.81115022197866,77.0,46.959332763183454,32.19613728938257,Rechazado,Sí
1583.0,141.3356069262424,91.0,54.23826665864323,32.42607795877654,Nuevo_2,Nuevo_4
1584.0,99.12041748783145,80.0,51.32940967628825,30.090047629722807,Aprobado,Nuevo_3
1585.0,95.09832437768938,55.0,40.775172984967575,33.27938727712792,Nuevo_3,No
1586.0,101.47526011357212,90.0,54.61457156682378,30.5281308130821,Rechazado,Nuevo_5
1587.0,104.4937544584108,87.0,50.69803250639536,31.09744422391839,Nuevo_3,
1588.0,85.86245897941208,92.0,59.23384759657176,,Rechazado,No
1589.0,136.65575578308665,65.0,62.01743865482552,34.79865289142601,Rechazado,No
1590.0,134.0187870731469,61.0,43.73167746337755,,Rechazado,Nuevo_5
1591.0,113.84283947768296,71.0,42.89624631945232,31.680266816840675,Aprobado,
1592.0,117.6958413693528,71.0,45.05828838314994,35.84621008606008,Nuevo_4,
1593.0,100.07576306739276,50.0,53.11777965784464,31.69267126491788,Rechazado,Nuevo_4
1594.0,116.96933781128142,69.0,48.865050431488434,32.95811578650276,Nuevo_4,No
1595.0,91.49639746632164,63.0,49.624025039115466,30.4381411270608,Nuevo_5,
1596.0,103.97067918243106,61.0,48.32645395624032,31.462250299873087,Aprobado,Sí
1597.0,118.75126586729326,63.0,45.775152935104224,31.13557405282233,Rechazado,
1598.0,120.65809408508912,94.0,53.86275584360236,33.20446286393942,Rechazado,
1599.0,114.1162139896918,73.0,52.82054001928157,36.04357098310668,Aprobado,Nuevo_4
1600.0,134.10296453262242,86.0,38.58615204005272,,Aprobado,Nuevo_2
1601.0,137.66529313449743,88.0,50.48063375647624,35.078766032404445,Nuevo_5,No
1602.0,129.21570832423745,90.0,53.14498838828808,32.41077495936317,Aprobado,No
1603.0,116.02494741778644,79.0,46.755804428002136,33.26151146752198,Nuevo_1,No
1604.0,123.56812086598954,82.0,53.77390757559826,31.22080521215063,Rechazado,Nuevo_1
1605.0,122.26333918043032,93.0,45.093475914715775,31.64378434989899,Rechazado,No
1606.0,76.74189534958842,52.0,48.38085743512436,32.47045948911929,Nuevo_2,Nuevo_4
1607.0,109.97525172660993,83.0,56.97049494725977,28.74115348348869,Nuevo_5,No
1608.0,114.45883141833616,77.0,52.22158023569782,30.908044524147535,Aprobado,Sí
1609.0,113.79074493194396,69.0,46.06598102505804,31.243757921708763,Nuevo_1,Sí
1610.0,135.16265086261907,73.0,44.27893529006175,32.24737672837291,Nuevo_5,Sí
1611.0,136.51599591594388,76.0,52.56049761065604,34.51911228326065,Rechazado,No
1612.0,104.0756340278278,66.0,62.708110819923256,33.36898854935689,Rechazado,No
1613.0,120.818159084977,75.0,46.95597529692972,30.78513833158126,Nuevo_3,Nuevo_3
1614.0,103.90146282034024,79.0,60.21493811300212,33.264601252227294,Rechazado,Nuevo_3
1615.0,119.84258113098836,65.0,48.60548136595877,31.51257737994647,Nuevo_4,
1616.0,137.04926189707905,70.0,41.123955661032966,32.7335118430813,Aprobado,No
1617.0,117.75517483013186,97.0,46.980040054377,32.97893553223553,Aprobado,Nuevo_3
1618.0,127.80115452990428,63.0,48.38474314021845,32.77095549134597,Nuevo_3,Nuevo_1
,127.23515181083434,72.0,48.25767152598882,33.25959250273937,Rechazado,Sí
1620.0,134.4433515853713,83.0,43.78675483302145,34.02634701190842,Aprobado,Nuevo_2
1621.0,122.97624791474716,57.0,59.86835096786093,32.70357741022772,Nuevo_1,Sí
1622.0,112.82456721805556,52.0,49.4195892210354,32.69866711455907,Nuevo_3,Nuevo_2
1623.0,129.46660978547982,65.0,46.06197373864334,,Nuevo_5,
1624.0,117.27148180424336,85.0,59.91432999510856,30.822310617379276,Rechazado,Nuevo_5
1625.0,129.31430112442266,69.0,53.52557688644367,34.43910423006254,Aprobado,No
,116.16217753200864,89.0,52.03599154155677,,Aprobado,No
1627.0,120.97551685675349,88.0,41.60418469480895,32.682539209170095,Nuevo_5,Nuevo_4
1628.0,129.26335946678,50.0,43.56823451555662,33.37810272882543,Aprobado,Nuevo_4
1629.0,91.06876764421897,72.0,52.24223236519363,31.20918139749393,Aprobado,Sí
1630.0,97.16489544665578,63.0,54.81544016284664,32.363235592781955,Rechazado,Nuevo_3
1631.0,107.35422320319724,66.0,54.70246198587308,30.803537495365724,Rechazado,Nuevo_4
1632.0,109.36830409006186,79.0,59.11307922814659,,Nuevo_1,Sí
1633.0,123.79089081163916,68.0,42.73967298258605,34.52811228721902,Aprobado,Sí
1634.0,103.67044738680174,69.0,43.61123794969175,33.26044704362901,Aprobado,Sí
1635.0,140.56184583040303,53.0,52.37834725098193,30.72161842499063,Rechazado,Nuevo_5
1636.0,109.97823267466048,55.0,51.31546925834168,25.94737407229082,Nuevo_5,No
1637.0,125.86354337555484,75.0,51.0789092238893,30.301080115096983,Rechazado,Nuevo_1
1638.0,108.104082206347,61.0,40.330892362874685,31.65233718673488,Aprobado,Sí
1639.0,128.38820344731317,77.0,55.10612111941316,29.022075446401967,Nuevo_3,No
1640.0,86.09392277492321,54.0,53.05372280610875,32.035467098534994,Aprobado,No
1641.0,128.32190819669452,99.0,54.22546235442019,36.50627020630704,Nuevo_5,No
1642.0,114.82294181949216,56.0,51.11466348599656,29.850800616910465,Nuevo_1,Nuevo_2
1643.0,131.93500994039468,67.0,47.94569804050848,31.687750480537265,Aprobado,No
1644.0,117.60956927525768,71.0,44.75230685350844,,Aprobado,No
1645.0,131.24223154079866,93.0,53.09903618806981,31.872430648143364,Nuevo_4,Nuevo_5
1646.0,103.47315220645244,83.0,44.02808488193291,33.260821461770334,Aprobado,No
1647.0,98.2950663125587,82.0,51.96746934954025,33.40160163944379,Rechazado,Nuevo_1
1648.0,118.10612675786662,81.0,37.00207491694269,34.15990883368666,Rechazado,Sí
1649.0,139.69990293655383,87.0,52.80497840357828,32.81534635049586,Nuevo_2,No
1650.0,110.84583248088326,96.0,49.8077857199047,35.87583578312445,Rechazado,Nuevo_2
1651.0,118.46151422240276,53.0,61.9181283070176,30.753920996275816,Rechazado,Sí
1652.0,85.12784303438636,90.0,58.11715176767733,37.062623396459806,Rechazado,Nuevo_1
1653.0,130.3321645862651,86.0,54.60320019898074,31.92212047071335,Rechazado,Sí
1654.0,125.59191904424584,85.0,44.38483853222978,29.384704205665315,Nuevo_4,Nuevo_4
1655.0,147.0786696021758,77.0,46.1527021395617,32.991565890138865,Rechazado,No
1656.0,106.76940706258664,90.0,60.37857677468253,29.623907352186457,Rechazado,Sí
1657.0,109.4477404247265,87.0,57.4396590667275,31.944914544859625,Nuevo_5,Nuevo_4
1658.0,138.4452176016709,62.0,49.13807006361715,31.544192580634046,Aprobado,No
1659.0,119.53816830981847,71.0,48.00673950321951,31.8238782985061,Rechazado,Nuevo_3
1660.0,132.3131709885119,96.0,50.854595923209054,32.55452593959382,Nuevo_3,Sí
1661.0,101.06212501942916,68.0,56.40932033921313,31.8340337779964,Aprobado,Sí
1662.0,92.38391574058024,94.0,35.48891863784073,34.02656945509596,Rechazado,Nuevo_2
1663.0,93.9097477146708,98.0,53.983022257331086,34.34462245310232,Rechazado,Nuevo_1
1664.0,110.21436109378443,98.0,55.17212552401788,30.48670453072163,Nuevo_2,Sí
1665.0,129.02122467320126,78.0,55.87017600712408,30.17275994916133,Aprobado,Sí
1666.0,123.15375090087213,78.0,44.21428928092563,32.869523531306704,Nuevo_2,No
1667.0,156.3829526603406,95.0,59.74934587710438,31.733706590853508,Rechazado,No
1668.0,109.72418105437902,90.0,51.15604524203637,32.66492436915769,Rechazado,
1669.0,138.5008298613614,75.0,51.18381514820906,29.109084654169227,Aprobado,Nuevo_3
1670.0,119.7853922986869,97.0,54.794737507944376,28.611889781524635,Rechazado,No
1671.0,118.61004397520384,79.0,52.44653422597428,34.608105321620684,Aprobado,No
1672.0,96.39223224977354,50.0,53.502743785931365,33.51570418096525,Rechazado,
,152.3816558477671,54.0,55.600734983584886,35.50566833437391,Aprobado,
1674.0,142.504748106599,61.0,47.358432896449,32.92341495555083,Nuevo_3,
1675.0,138.3664864293668,82.0,43.9995312733756,33.42960643425745,Nuevo_2,Nuevo_3
1676.0,128.88377534078728,69.0,40.66999142421035,28.3134770858529,Aprobado,Nuevo_1
1677.0,88.39333637058046,72.0,53.96751835375994,28.413181168458877,Nuevo_4,Sí
1678.0,132.42127306349627,83.0,55.69133467686123,,Nuevo_4,No
1679.0,119.63652084958818,52.0,46.66236327070098,32.31104004188264,Rechazado,No
1680.0,130.21082638008065,68.0,48.540041825329325,31.144233439458176,Rechazado,No
1681.0,139.06465071713117,52.0,50.494732544091725,31.53541147267443,Nuevo_3,No
1682.0,135.64118802556484,79.0,51.8072080814249,29.01717888474325,Nuevo_3,Nuevo_2
1683.0,128.1258754227613,75.0,48.17845374694685,33.553838454529235,Rechazado,Sí
1684.0,126.036290529917,50.0,44.82500982736877,,Rechazado,No
1685.0,117.00801679192996,72.0,49.49401321081532,29.94133523146487,Aprobado,Sí
1686.0,106.71427857339938,97.0,48.25403182037998,33.331085672742205,Nuevo_1,
,118.13607006978268,54.0,49.938720034433686,31.00976981530612,Aprobado,Nuevo_5
1688.0,90.94116323700912,98.0,52.71507299513389,31.64748650538185,Rechazado,Sí
1689.0,102.98055283377984,93.0,51.10305975705827,35.50528311540279,Nuevo_1,No
1690.0,118.09100448074908,51.0,44.60310299869506,,Nuevo_3,Sí
1691.0,83.76523549919702,57.0,53.87624556379624,31.919061076666747,Rechazado,No
1692.0,91.37538725440416,69.0,55.89921342674139,29.516967097537684,Aprobado,Sí
1693.0,99.95142377907231,74.0,47.56603850610309,27.18663069864788,Nuevo_2,No
1694.0,116.97569663882108,535.3941860345722,63.20135266940441,33.47839176619392,Rechazado,Nuevo_3
1695.0,128.91114117445747,76.0,45.295617669363445,33.34710577821112,Nuevo_3,Sí
1696.0,117.7648444966382,51.0,51.305462118627,29.956992895073235,Aprobado,Nuevo_2
1697.0,100.95965477021336,93.0,46.51020115694807,31.51738892702041,Aprobado,Sí
1698.0,129.05403328605826,84.0,51.22817245827641,,Aprobado,Sí
1699.0,151.28159017698087,50.0,39.03057803973641,26.03386495471065,Aprobado,Sí
1700.0,99.87415429962276,62.0,49.50290455480217,31.13339594073476,Nuevo_2,No
1701.0,100.62140030248574,90.0,47.85906981132642,29.223864429679686,Nuevo_5,Sí
1702.0,121.59090968442466,96.0,50.61012960846359,35.46738263826233,Aprobado,Sí
1703.0,155.43616755316475,90.0,49.48353755396089,27.54942771456104,Rechazado,Nuevo_2
1704.0,117.26913736381287,90.0,52.3184691700216,29.527961539661504,Aprobado,Sí
1705.0,131.25023403080507,93.0,44.8767058861829,30.594699727602823,Aprobado,Sí
1706.0,100.18415810250536,88.0,52.25545531281948,35.99259950051336,Rechazado,Sí
1707.0,133.87019356470208,469.22187090670366,36.96563599527689,29.767216639231595,Nuevo_1,Sí
1708.0,137.41321616098938,54.0,49.467905485072734,30.54365405391952,Rechazado,No
1709.0,109.7554165059782,51.0,53.968974757225865,31.791922456011296,Rechazado,Nuevo_5
1710.0,96.02722629541576,88.0,56.06844047605462,34.53435010803087,Aprobado,No
1711.0,145.98664047442244,79.0,52.67692818426569,34.186084793024754,Rechazado,Sí
1712.0,112.2558505965768,59.0,53.34345919304462,29.94132001551835,Nuevo_1,Sí
1713.0,119.55458234285176,55.0,48.27344604602677,32.823320454156324,Nuevo_3,Sí
1714.0,117.52107295851228,53.0,39.5695511245849,31.31036149047961,Aprobado,Nuevo_4
1715.0,118.51017591429206,73.0,46.21901957438776,32.415463854743656,Aprobado,Nuevo_1
1716.0,116.94161976355916,79.0,48.50502421716698,,Nuevo_3,Nuevo_3
1717.0,120.76057003151776,85.0,46.20104197211279,30.116016094732213,Aprobado,Sí
13947.20489621281,109.4952417249264,92.0,46.84413281295323,32.857427261879025,Aprobado,No
1719.0,115.60861668691808,72.0,48.18149239984918,35.08667031850125,Rechazado,Nuevo_4
1720.0,128.20742761577748,80.0,47.75104741040427,,Aprobado,Sí
1721.0,119.0958852912799,75.0,50.10529835532056,,Nuevo_4,No
1722.0,127.14228585860393,88.0,39.28559093473068,28.331310005367172,Aprobado,No
1723.0,126.1828710870676,71.0,48.793921150952045,,Nuevo_5,No
1724.0,134.02813285017697,79.0,45.10462279766021,33.086948153529946,Nuevo_3,Sí
1725.0,125.30593227159818,88.0,54.26723295704058,31.178219139853557,Nuevo_4,
1726.0,99.60049515888312,94.0,53.23460332709913,29.84934159942027,Aprobado,No
1727.0,110.61387284540686,80.0,59.58792125249903,32.20445337257638,Rechazado,Sí
1728.0,130.41950038655972,95.0,52.63109592644505,29.692058302293653,Nuevo_3,Nuevo_1
1729.0,145.40111408899952,66.0,53.706133273969485,31.5984474652873,Nuevo_5,Nuevo_5
1730.0,126.55211171735692,60.0,58.67014668574562,,Rechazado,Nuevo_2
1731.0,124.36120379928587,50.0,54.00999658348695,33.599479939540274,Nuevo_3,Sí
1732.0,102.8608349595442,98.0,48.47268757052089,28.178250910702367,Aprobado,Sí
1733.0,106.11123636248584,72.0,45.22076369467654,30.30213864113669,Aprobado,Nuevo_1
1734.0,124.74018854100436,56.0,56.08691612624099,30.055750148559927,Aprobado,No
,91.86848786599867,72.0,50.88462257101871,38.00356528247787,Aprobado,No
1736.0,153.03994527503826,54.0,42.545790436519,29.63520831361665,Nuevo_3,Nuevo_3
1737.0,146.24186537141102,88.0,52.94377444633795,36.98842635036885,Rechazado,Sí
1738.0,129.0114910477652,97.0,56.03604291347412,32.32807603400743,Rechazado,No
1739.0,128.52154328441145,90.0,43.04686529024063,33.1474610072718,Nuevo_3,
1740.0,151.63185047195222,51.0,56.97973802852191,30.71249320109246,Rechazado,Sí
1741.0,141.87977750010728,76.0,46.3889052753944,,Aprobado,
1742.0,122.49223749199528,62.0,45.321340376253474,31.57902519955449,Aprobado,Nuevo_2
1743.0,124.40239113343128,82.0,40.97521024549516,31.781747690987533,Aprobado,No
1744.0,135.7419227017159,51.0,48.63604026466295,32.03589181555488,Aprobado,
1745.0,132.0157512528778,79.0,43.08352521036628,31.76721337748304,Aprobado,
1746.0,122.74244126018912,67.0,58.214451694657406,,Rechazado,Nuevo_4
1747.0,150.084970234904,81.0,60.04511047218272,33.441861885403085,Aprobado,Sí
1748.0,98.2099298040302,69.0,49.76411954962923,31.185982806190392,Rechazado,Nuevo_2
1749.0,122.75109236920014,65.0,46.651216256236886,31.792580881346808,Rechazado,Nuevo_3
1750.0,134.8505130597277,65.0,50.93383217852521,30.649870122706712,Nuevo_2,Sí
1751.0,92.78908462373406,66.0,55.444625709134414,32.82895488117914,Rechazado,Sí
1752.0,113.38231055553398,59.0,54.61896121942187,31.538516929276703,Nuevo_5,Nuevo_4
1753.0,116.35245926262856,72.0,52.271295544066426,29.115802966699903,Nuevo_2,No
1754.0,109.1983703001688,61.0,53.12245374775238,32.74258399436916,Nuevo_4,Sí
,151.99564716460387,70.0,54.1593101435909,29.444534489201523,Nuevo_3,Nuevo_5
1756.0,117.4919642513172,53.0,48.89438414382815,31.143119236415547,Aprobado,
1757.0,127.63820536117676,61.0,59.306471808836974,29.239893803290613,Rechazado,No
1758.0,146.90543862508184,53.0,45.66115553849973,34.60962673585147,Nuevo_1,No
1759.0,114.50370487385932,61.0,50.81149915328395,30.60278779690064,Nuevo_2,No
1760.0,121.73847609421178,88.0,49.39301310716803,34.01628071343025,Rechazado,Sí
1761.0,98.3131368961186,57.0,53.2138392330164,28.333244661784263,Aprobado,Sí
1762.0,95.63366411262427,86.0,45.18412571322335,32.48004908598799,Rechazado,Nuevo_1
1763.0,89.59598906557235,86.0,55.27098433318736,29.85767470826509,Rechazado,Sí
,128.11677348637355,58.0,43.86679176151532,30.517196664892168,Rechazado,Sí
1765.0,124.34305493400552,98.0,45.1873331247596,33.632732319020604,Nuevo_4,Nuevo_4
,118.2539309423262,85.0,52.5457436164296,30.29698443488324,Nuevo_4,No
1767.0,113.24025856384335,96.0,46.12371062880156,31.80662829971411,Aprobado,
1768.0,95.79014858171932,97.0,53.75054692347688,31.925708436963905,Aprobado,Sí
1769.0,108.12252596832124,94.0,48.75128049615091,34.685788021762,Aprobado,Sí
,95.40190497177169,51.0,40.58973961653293,30.697558500938783,Rechazado,Nuevo_1
14377.473731777,135.5931281193896,64.0,57.09137525867085,31.84922072469823,Rechazado,No
,107.62098750547824,94.0,42.13315957143132,31.66404820030828,Aprobado,Sí
1773.0,137.68624018517153,71.0,53.95938804702813,29.950144070400917,Aprobado,No
1774.0,128.0591517531609,72.0,51.94217672034432,31.753095612843605,Aprobado,Sí
1775.0,131.48233821656035,51.0,56.26113966068952,30.63667613803773,Rechazado,
1776.0,118.81130982405324,76.0,48.9655313611076,30.594454950884653,Nuevo_4,No
1777.0,128.75281081899547,52.0,44.954157237470056,28.58481219951412,Nuevo_4,No
1778.0,107.53477123486516,71.0,42.72274525346718,32.768768788077494,Aprobado,Nuevo_1
,104.60767132652067,54.0,45.07062514903487,34.97928344475939,Nuevo_5,Nuevo_1
,119.28861500486822,80.0,50.52249056557559,33.66746363650071,Nuevo_1,Nuevo_5
1781.0,123.78092333725748,81.0,44.85785780316972,33.74483996208468,Aprobado,No
1782.0,120.50021781756278,51.0,51.68670997930935,32.706638355321026,Aprobado,No
1783.0,108.09752201268898,91.0,63.548548563783925,30.64620180027257,Rechazado,
1784.0,120.12273194460914,63.0,47.60341763054692,29.25741867763614,Nuevo_5,No
1785.0,137.31532920448137,68.0,59.75513961978794,29.89692944445227,Aprobado,Sí
1786.0,111.72324068672516,93.0,56.26070626892327,31.238005445644752,Nuevo_1,Nuevo_3
1787.0,108.88879201468292,55.0,50.5497168461529,35.33760308851177,Rechazado,Nuevo_1
1788.0,139.13402283468253,58.0,52.66909959682738,32.91833477272414,Rechazado,Sí
1789.0,130.29573855688434,73.0,53.78032965658461,28.472519119418312,Aprobado,Nuevo_3
1790.0,94.76643977696762,72.0,51.72643602405282,33.437094622860464,Rechazado,No
1791.0,113.00814457852611,75.0,48.41461306444349,34.584011911150434,Rechazado,Nuevo_2
1792.0,132.1205163621953,62.0,45.60732829670717,35.082804276043824,Aprobado,Sí
1793.0,142.46737922303504,94.0,52.821560075965415,30.19406485075613,Nuevo_2,No
1794.0,103.44866987015833,87.0,45.76080147233317,35.5801598148322,Rechazado,No
1795.0,108.82136540734388,67.0,49.6705311876166,28.44168687808234,Nuevo_5,Nuevo_3
1796.0,111.0534925459556,87.0,50.57008143639341,28.30956517427155,Nuevo_2,
1797.0,101.99389283716928,92.0,46.74238220252273,,Nuevo_1,No
1798.0,142.35646282231357,84.0,48.24158493528778,30.07861741623108,Rechazado,Nuevo_1
1799.0,108.11086563636071,55.0,44.26411935077209,27.971969567241707,Nuevo_5,No
1800.0,104.33024204662624,90.0,47.46310104994879,30.133998978597837,Rechazado,Sí
1801.0,138.04407777599795,87.0,55.16301526012275,29.656141806504504,Nuevo_4,No
1802.0,118.21282709566808,62.0,42.36061337483984,33.20967370782395,Nuevo_5,Sí
,107.58530510059887,83.0,46.05546565946132,32.90972383703628,Nuevo_5,Nuevo_5
1804.0,123.81504604107732,88.0,48.93071368655766,30.31375049677466,Nuevo_4,Sí
1805.0,124.1258276921262,65.0,49.47761216699499,31.18071083402421,Rechazado,No
1806.0,91.66090349044649,85.0,43.43301892709836,35.007325252804705,Rechazado,No
1807.0,111.9441674114654,72.0,45.65300558992495,33.95154896707284,Aprobado,Nuevo_3
1808.0,124.8156050920278,71.0,51.523284169615344,31.628703333675706,Rechazado,Nuevo_4
1809.0,119.38122316801712,433.1278808369572,46.08276051761664,33.843716319101105,Nuevo_4,No
1810.0,120.50843403097905,55.0,56.59281617763229,33.04438139891756,Rechazado,Sí
1811.0,127.60185569633292,75.0,52.18007424701855,30.58463474616762,Rechazado,Nuevo_3
1812.0,122.27912207186796,92.0,40.45352405442654,34.26315293325889,Rechazado,No
1813.0,109.35810807833464,51.0,50.79495638201683,32.04646725681402,Nuevo_1,Sí
1814.0,128.75384197817976,99.0,46.00710470029283,32.15299072372164,Rechazado,Sí
1815.0,139.87754710739455,57.0,56.638270037388295,33.87236991073576,Nuevo_3,Nuevo_2
1816.0,131.22028088361995,82.0,44.34076802814569,34.99432389480481,Rechazado,No
1817.0,134.90872573951373,95.0,51.061999967960816,32.2476527818427,Rechazado,Sí
1818.0,106.65491218247917,71.0,43.481474079991,35.079162897676454,Nuevo_4,Nuevo_4
1819.0,116.21903103007702,50.0,55.79496523109992,,Aprobado,Nuevo_2
1820.0,118.42095329643928,92.0,48.04540812838848,32.326299704968775,Rechazado,No
1821.0,113.30049619644204,56.0,53.57612742405066,35.49439440743664,Aprobado,Sí
1822.0,146.76432743814482,68.0,49.10547366653717,31.31164952285192,Nuevo_5,Sí
1823.0,109.51268128880548,63.0,53.12186205773513,34.10541509522731,Rechazado,No
