Lote,Temperatura_Fermentación,pH,Densidad,Alcohol_%,Tiempo_Fermentación_horas,Calidad_Final
2480.0,26.385837246063225,,1.031381807404783,4.708678440738913,48.29532557624255,Alta
2481.0,23.788278358482213,4.128944385263346,,5.789859390043503,50.67111652978378,Nuevo_3
2482.0,28.438755812414595,4.159740693214364,1.0568426995566078,4.876570414163688,41.621212149585766,Media
2483.0,28.98503070633624,3.923892415107922,1.04073814123576,4.849798020740613,37.865400348146665,Nuevo_3
2484.0,23.466686824433303,4.517117703406973,1.0566113801333803,4.3020507696314905,53.94999610744306,Alta
2485.0,23.90088572818284,3.881327904797015,1.0511151422425389,5.209608506539884,47.34313104941889,Media
2486.0,26.71917577395961,4.159238085490862,1.0399098976891514,4.412888859026584,50.07964254391987,Media
2487.0,24.22573870042097,4.287947167596891,1.0297712384277091,5.221218456440357,43.66217166537275,Baja
2488.0,24.90917756413552,4.606035468442836,1.0531643568342646,5.290045863249001,54.31112106001066,Media
2489.0,25.05077684108482,4.196833069535744,1.0420571815286497,4.625162444012818,49.75039608607829,Nuevo_4
2490.0,21.16065368760469,4.480846078238463,1.0609496956969608,5.478289965508856,47.10241201273604,Alta
2491.0,24.972324507811525,4.410178619183139,1.0501403373388185,4.862562280354381,49.42895858178643,Nuevo_1
2492.0,23.62054445187165,,,4.26437815204789,39.29149697177793,Baja
2493.0,24.01375435520045,,1.0679783873309048,5.772643670156846,49.865644986828485,Nuevo_3
,27.887264006937627,3.769625741728696,1.05576446492603,4.538264712962841,55.43413599157872,Nuevo_1
2495.0,22.486986211441486,4.231951620425756,1.013449134848959,5.25353527063324,49.57639640948617,Nuevo_3
2496.0,26.626410373495958,4.037190937829216,1.0451360823120914,5.212897237023622,48.93071504758684,Baja
,24.442074139336384,4.475778327504388,1.0361591100798755,5.194592336962172,46.41484382156207,Alta
2498.0,24.440479663008333,4.423756955429574,1.042002020622797,5.185930957965068,53.41380807497663,Alta
2499.0,26.580743792103423,4.144616701668885,1.0485526760108146,4.514906181719999,54.15504655290321,Nuevo_5
2500.0,25.680102589137785,,1.0535404850858756,5.84567480075136,45.84027982549139,Baja
2501.0,26.14122599443906,4.353220664882183,1.0526136574211358,5.47812457510032,49.79323429019891,Nuevo_2
2502.0,26.93636932106572,3.894615166159455,1.060778730765648,5.2375283656252,49.1610721821036,Alta
2503.0,24.337383233633357,3.972460823120741,1.0563659837750867,4.333511882242186,50.008855862284754,Nuevo_1
2504.0,23.7755265309845,3.906175278535454,1.0557474692912552,4.510816062172284,44.13637347193649,Baja
2505.0,22.8296989468844,4.158449693418014,1.0520149232313327,5.328728313344582,53.71388212566672,Nuevo_4
2506.0,23.34917894004209,4.551057700221168,1.0628679885272592,3.998157944151592,50.826092239110366,Alta
2507.0,30.89818885061745,4.198487738932942,1.046837234568091,5.169351929970185,54.01202678487351,Baja
2508.0,27.489359161473573,4.067034392271691,1.0470969673126482,4.334411601307189,42.42328064595648,Alta
,22.29785126758396,3.742315520986427,1.0309442664702748,4.565984111245194,42.71706712786734,Media
,22.35508408651286,,1.0605616404381004,4.294466196166202,58.296974947297166,Alta
2511.0,25.963732123436984,3.965878618221412,1.0492307424422085,5.123053207891151,53.73564645135764,Baja
2512.0,26.094529594755933,4.235255285747429,1.0793360570617128,5.558180725917149,43.9245617337111,Media
2513.0,26.097767670634727,4.093734415225008,,5.174008761906342,52.34076305606845,Media
2514.0,24.490088412892604,4.451453165879832,1.0508857812941674,5.228916524461123,45.67092888762309,Media
2515.0,24.7490914799942,4.152829082391435,1.0554650495360842,5.083979448077441,39.50645237051543,Media
2516.0,25.655759048318718,4.1823220936430845,1.038981000270113,5.341346755435319,37.49874718188192,Media
2517.0,25.17178601258666,4.345724144236638,1.0535854771387922,5.233542807125007,47.89005582042323,Media
2518.0,20.56139925450493,4.832082054678956,1.050346614320572,3.642450903001409,55.804005784150455,Nuevo_2
2519.0,24.540400738849613,4.466534079107566,1.0469631181032315,5.453153368830822,55.6069404814291,Nuevo_3
,23.29718713147937,4.173418168095417,1.0617260395874302,5.4005759809804506,54.30072477484282,Alta
2521.0,25.350422837817025,4.200959397184587,1.0409625128208937,4.818843584670796,52.15005553274655,Media
2522.0,30.97051800520682,4.04254216190267,1.0527490211308224,4.012896636133654,49.58682330206072,Baja
2523.0,25.73496333094861,3.915001288944092,1.0645466429138506,5.121237012817203,53.75982044672799,Media
2524.0,24.372940627655204,4.034174763880103,1.042933782440437,5.163330402068249,37.94556823712909,Baja
2525.0,26.843603003954502,3.968355310886418,1.047031140173077,4.779758258719578,52.948939594519416,Media
2526.0,25.965375774418423,4.396010515138766,1.0734530456347184,5.093349862173346,42.3949742064972,Media
2527.0,25.840188980903683,3.878641542639304,1.0547439106515606,5.535920128985185,43.436384737750345,Nuevo_1
2528.0,26.213701186431344,4.599963168414013,1.0449380252335738,6.198760859147583,51.47926079776621,Alta
2529.0,29.11308712965908,4.425613915085649,1.058026247600785,5.073451836457933,52.643653434235375,Alta
2530.0,22.738223129348167,4.2061505188103006,1.0443190644840898,5.166956840676621,44.95145787206594,Nuevo_1
2531.0,25.94726415362291,4.200095583439521,1.0343508407583992,4.588105562407304,51.23096480376109,Alta
2532.0,23.147237740036925,4.0328156071156345,1.0637236394526517,4.749303977011711,50.8146596746812,Baja
2533.0,26.11102529268449,4.28102532340433,,4.93197868481426,46.44676365277154,Media
2534.0,23.162626977027813,4.526427738962576,1.0745171262499729,5.588859017695299,48.76925430202349,Nuevo_3
2535.0,24.16526637278983,3.989053061323256,1.045106676245378,5.4094788780140295,58.40442024011746,Media
2536.0,24.40982017152419,3.739982373324381,1.0713326468156186,5.964676672003981,46.59215985973887,Baja
2537.0,26.951633438689417,4.410965476457023,1.0363132893147995,4.254886912169895,46.76454005036555,Nuevo_3
2538.0,26.836908887884828,4.297309792273141,1.0602549358626625,4.338132514675514,48.750035714427696,Baja
2539.0,22.50856524710723,3.8639403595676463,1.0549972627298465,5.551041467617966,47.08523301904773,Nuevo_3
2540.0,25.109868221999697,3.9799825887257647,1.0583774622555515,5.724430188157244,51.95251199042199,Media
2541.0,23.58084029050165,3.942268717784958,1.059680227066763,5.016564060835466,55.34621979709529,Nuevo_2
2542.0,22.48299017864933,3.982640319289725,1.0450225485771882,2.767198068235561,46.76665630433552,Nuevo_4
,24.56596589915126,4.102895173787644,1.03691156157997,4.628235419050626,43.71607427784247,Baja
2544.0,24.38303442308836,,1.0494908226966078,5.167746826074695,57.87453971505502,Media
2545.0,29.85343297269105,,1.0522303025758517,4.550293506711133,48.59904738126941,Media
2546.0,25.86591965072139,3.972550854150022,1.045281553788445,5.092563078468858,39.47736128799334,Alta
2547.0,22.24476499849153,4.1313646968241855,1.0527755397015988,5.949277724435988,57.3113706384845,Baja
2548.0,23.870451991658115,,1.0532962553117475,5.7130664097975,53.63093832827284,Alta
2549.0,27.0427665908588,4.105111039090547,,5.404446122685069,56.00671261355891,Nuevo_1
2550.0,29.17688554573985,4.547600107002391,1.0539497128169046,4.967775360580921,55.17123762027957,Baja
2551.0,21.828033375524083,4.3524263143262365,1.0473278797630536,4.7526659710498045,61.22494031063688,Alta
2552.0,21.24015122972191,3.722746242942392,1.0430001909979665,5.378875657638737,42.81531648821091,Alta
2553.0,28.74193035074357,4.357118329624156,,5.012697326250113,44.02175962647668,Nuevo_2
2554.0,25.779228354741807,4.381663194775675,1.0422300878830646,5.029852219686185,45.53868159955274,Alta
2555.0,23.263414536247268,4.069579509562743,1.0454333241009528,4.224392193559487,45.395768967771744,Baja
2556.0,26.069258172244872,,1.0507205085018667,4.642734808887054,48.61475591031598,Media
2557.0,19.728504521966244,4.202420027823341,1.0637431162065425,5.375930233658408,45.55050648170708,Alta
2558.0,25.00675101319432,4.197687404555327,1.051927840777243,4.449466579625707,42.05224698917953,Baja
2559.0,25.65564234568617,3.863506129040042,1.0552828833247467,5.132853549301228,43.627812382695815,Baja
2560.0,26.84854027907566,3.76463423512202,1.0470235746400351,5.20625179743207,46.53123457602354,Baja
2561.0,22.972208095414924,4.173733936063968,1.0492151037562367,5.235443907877009,53.72150225370373,Alta
,25.17137432280672,4.130076842384754,1.0495112276648042,5.280132108178845,45.12344903673949,Alta
2563.0,23.149150747880824,4.074820390403282,1.0529330623601705,5.313863026570033,52.04983909527783,Baja
2564.0,25.51076751134864,4.174976779576032,1.0470403242695174,4.688103453978735,41.39360538130663,Nuevo_4
2565.0,23.209307355273957,3.8691670878539046,1.0633999988547622,4.266172718169413,32.00551160058328,Nuevo_5
,24.18379832167956,4.069553816140166,,4.5632322938083245,47.33412451338763,Media
2567.0,23.00836921041954,4.359997509184304,,5.364960598452456,44.9499563426908,Media
2568.0,26.302272483647315,4.095008975894613,1.0774279660437005,4.399576703102152,43.59131401297533,Baja
2569.0,26.71690223331333,3.6984082584622335,1.0467263130905626,4.4796946600577465,43.00574864285978,Nuevo_4
2570.0,24.53075886008517,4.058192316682929,1.0631316978709136,4.476927999621163,44.46242426408503,Alta
2571.0,25.076475989920056,,1.0640479084195975,4.07701277262837,43.06325034244635,Media
2572.0,22.102817170732912,,1.059452143122504,4.4264978169341,43.516319758504125,Media
,24.400646703986425,4.295651221014127,1.048019727804026,5.500198456661835,41.20576324205838,Alta
2574.0,24.89959076591651,3.702367612474191,1.0528668481987435,4.641617673642219,37.352996844375085,Media
,30.24158618205995,4.427703891174657,1.0372548979069507,4.125530921722827,36.952962559291855,Alta
2576.0,22.776065948451677,3.8663441096164326,1.0699014777381828,4.7441780725427085,60.305445659180535,Alta
2577.0,27.928354477504875,4.667754687144706,1.0414819400181734,5.255273607946834,47.68376604433022,Alta
2578.0,26.993717546931617,4.185367120649815,1.047460990372591,4.084613617558169,55.622712231520936,Baja
2579.0,25.561272808980277,3.826081950438252,1.0509898648704026,5.476655154883006,47.112044356887054,Alta
2580.0,28.51724096839027,3.857404178792196,1.0489256024516305,4.27950959232046,47.27861720776784,Nuevo_4
2581.0,25.744210945213727,4.304428587536203,1.043431267177066,4.802258180506657,49.53335312066221,Nuevo_2
2582.0,25.77831839133586,4.082610033030487,1.0639433905205469,4.795867445002192,51.20035324072345,Alta
2583.0,24.89375869396491,4.171003827114558,1.0595027928348828,4.719279946622237,41.76665273539976,Baja
2584.0,27.44713776483725,4.683834069809112,1.053220472043257,4.967599150759239,46.1011257645089,Alta
2585.0,27.19293846762177,3.9902267807312777,1.0460044694400326,5.38928017698835,49.523908807431134,Alta
2586.0,23.74864542500757,,1.0606427587184448,4.979599209348396,38.33237130440004,Alta
2587.0,22.361505610802464,4.625953346211916,1.0453553136722245,4.6971631699533685,54.48669160451478,Nuevo_3
,24.594038725208687,4.28115404263992,1.0657039184033783,5.228674342380447,53.31378708871306,Alta
2589.0,23.39992287120471,3.7180191793925994,1.0511122091548344,5.103631864311253,37.49111809780143,Nuevo_4
2590.0,24.87295085076929,4.351616703519642,1.062297815269727,4.665248220036587,43.60499762419102,Nuevo_2
2591.0,27.47487626936828,3.851099142664967,1.0488617967381642,5.021150711042183,48.52424870796914,Nuevo_4
2592.0,24.08539668982642,,1.0507153318204094,4.623828748396205,52.20921155002163,Baja
,24.91435323737685,3.953139718500607,1.0622542106145867,4.567130635801528,55.63063598103645,Media
2594.0,25.11604546961679,5.0908528523237,1.0719392515180446,5.402900607074953,44.81329313392573,Nuevo_3
2595.0,26.69686176441057,4.640212796498304,1.065603668175049,5.2234794032845775,59.69085337903728,Alta
,20.50622133203079,15.355039011647197,1.0587713461937784,5.385189817618274,47.75620337767208,Nuevo_4
2597.0,23.786599410469407,4.206004141500483,1.055892834329576,5.317564250575756,46.87936048879501,Nuevo_3
2598.0,25.422567384558945,4.426093284490039,1.0449305130974038,4.556390370472974,50.808623769577935,Alta
2599.0,27.40015791285372,4.4350981422680125,1.0529522974110543,5.500640965033396,49.55395258348383,Baja
2600.0,24.016195104987588,4.33270087799286,,4.851196444859039,49.27441937446594,Nuevo_2
2601.0,21.24689458791625,4.575647711089833,1.0537578213368477,5.464608911633608,57.98080570804465,Nuevo_2
2602.0,26.23942289193227,4.163109316009689,1.0544005066069355,4.937441695014352,49.23685304287786,Baja
2603.0,23.72927522234874,4.08998469942719,1.030391548585318,5.156581543939661,43.07862859980591,Media
2604.0,22.62066668181928,4.095940803622617,1.050387386091917,5.171613964473509,43.801225571747935,Baja
2605.0,23.751309220573557,4.457511969591638,1.0541487489908912,5.406600192642195,55.36312341013396,Media
2606.0,24.630949284688302,4.309554312090794,1.04916290142861,4.182726939495565,51.419145769685535,Baja
2607.0,23.79051067092357,4.287385099707077,1.0535804883885658,4.211801143645286,40.218255194296965,Media
2608.0,20.58886788580186,4.438570274777155,1.036582777566437,5.335855432551088,39.97237384846781,Baja
2609.0,26.794132393774262,3.584684277643844,1.0422413569443971,5.178181232496682,48.12527275566452,Baja
2610.0,27.549750082557445,4.293020647162545,1.0603493816316394,4.612178175905689,51.08244187394091,Alta
2611.0,26.30304398267901,4.265570666662115,1.0500057166564578,5.182154454508371,44.60976178276801,Baja
2612.0,22.724628659150365,4.700642424390212,1.0533987898131492,4.296019894948049,39.59914875354819,Alta
2613.0,24.597016932104964,3.7414236053209,1.0445347883929144,6.6321447554345045,42.37414132543846,Alta
2614.0,24.986957369541084,4.667155989713027,1.0501949402327686,5.655785693413971,56.22875548653856,Media
,26.19758877912382,4.2226227386774,1.026979878198648,5.311151338703937,50.48485006016292,Nuevo_3
2616.0,26.33668097743616,4.346696859198014,1.0584601193842078,5.037815185338744,53.00041031689208,Media
2617.0,23.531652402443008,4.702775636282813,1.068079328389525,4.690635977597352,53.82496658817767,Alta
2618.0,25.16399111282712,4.368228380401672,1.0393498245078536,4.344906880327063,44.869968961228224,Media
2619.0,25.914560809230483,4.320110486838768,1.0405966781249043,41.66495697082555,46.13482499856535,Baja
2620.0,27.91164464429353,4.272687355740696,1.054408798982375,4.570119682152438,47.159973072058925,Media
2621.0,26.409013079649448,4.054956559501687,1.0647387929050676,4.599279075673377,50.08342417874036,Baja
2622.0,26.57811337475104,,1.0499790268261706,4.291621680112728,53.447524217147134,Nuevo_4
2623.0,25.16765325585872,3.985346170163176,1.037706819791875,5.124831525965552,57.34940726194074,Nuevo_3
,27.820918290407008,,1.0479138276336213,4.811503247088553,52.07151084867599,Nuevo_4
,25.819525591919,3.499220790883472,1.039700679196882,5.267535787412935,52.10792920840019,Media
2626.0,23.27782417965286,4.328711870270265,1.0433115370713122,5.228549396827394,57.63315443330541,Baja
2627.0,27.80673994025038,4.163478823864913,1.0469595890084669,5.114732315039831,46.97470618780648,Baja
2628.0,26.395806545078056,4.0991388789999705,1.0407067541175838,6.329720129027091,53.94501482944239,Nuevo_3
2629.0,24.113911957743035,4.265927425182043,1.0422209427582545,5.411852756782772,50.89141255063276,Alta
2630.0,24.041014065201512,3.769930823110368,1.0507453400022224,4.369716994675051,51.07476025320197,Alta
2631.0,25.593151090281523,4.7787809989863845,1.0521503581213725,5.229368223960734,46.92736037863003,Media
2632.0,25.92636959053517,4.169169761553721,1.0357601966617904,4.972990628515755,41.0288369606693,Alta
2633.0,25.394584531262414,4.156246670108343,1.0539638172250934,4.329234714586766,49.72417154686806,Media
2634.0,25.622617346885768,3.9103811369601233,1.046180661368686,4.289183559961679,49.74541801031886,Baja
2635.0,28.39991474915276,4.207183914734778,1.057202615235526,5.226601458639784,45.12278463294968,Alta
,27.14308630446977,4.6160879670819845,1.0578049752068786,5.348773767439282,47.51632580022496,Media
2637.0,25.38127118253005,4.51077486282961,,4.476871400337737,43.59053271213112,Baja
2638.0,26.882621161534967,4.456331325342167,1.0561414769403774,5.485083526597323,43.63294500928878,Alta
2639.0,22.93495219294492,4.363919685500182,1.0416304396030118,5.142457198407642,45.595182933546056,Baja
2640.0,25.795854099893617,,1.063237620628353,5.59792957847126,41.35780876222863,Alta
2641.0,28.61861269946622,3.7649510498889898,1.0420086379914355,5.544810199169621,45.08260921487849,Nuevo_2
2642.0,24.563908209215253,4.13968836844001,1.053527496086255,4.920781542298504,51.56867303086538,Baja
2643.0,23.30473214276183,4.129238560639897,1.0481239085535572,5.817799865051048,55.28058958666696,Baja
,23.69582222281388,,1.039831054857624,4.437941954939767,58.37718905696018,Alta
2645.0,22.820733925315224,4.292817132737946,,6.195147252475348,45.99933311748564,Baja
2646.0,23.43047618374459,4.6836934583710645,1.0438586819113322,4.560607159757053,54.00053411980839,Baja
2647.0,24.25898380281994,4.559246562011452,1.0329992783502169,4.97599863416116,49.68086963630236,Media
2648.0,22.18886596164272,4.063051317148772,1.0211798663683198,4.716405850693619,46.813229602311885,Nuevo_1
2649.0,25.031236667899208,,1.0412495530557204,4.811604506060131,50.01101532001132,Media
2650.0,26.80455434757329,4.615672570182444,1.0637590841929898,6.461776831256982,53.51062854050691,Media
2651.0,23.18448763970616,,1.0625773846750366,4.768639656294461,45.50849462666751,Alta
2652.0,28.038567847283534,3.790136522729332,1.042814015976525,5.425554186146461,45.39339825880836,Alta
2653.0,26.02158417705519,4.6527720059482505,1.0462554508529862,4.882298544356791,45.95109984560357,Media
2654.0,27.06116117124812,4.314635151177756,1.0453508692444398,5.468275214793874,44.86612976220521,Nuevo_1
2655.0,23.684330892295726,4.248205649437696,1.0366656785455044,4.727920240814504,53.99441257395028,Media
2656.0,26.70905045413323,4.684434976274199,1.0405116812837667,5.128066046829586,44.18075397460378,Nuevo_3
2657.0,22.81613219920937,4.6034055519691846,1.059811495194008,5.314349150236371,45.06192426847497,Baja
2658.0,26.780495001673017,4.395399285598561,1.055038878713794,4.639094273331759,49.5560155080367,Baja
2659.0,25.34367867958706,4.341965119743595,1.0527308885852988,6.378862962112796,49.15162901589183,Nuevo_2
2660.0,26.106502439969567,4.384918287159108,1.0366485338833915,5.340470521616899,45.95074979150627,Baja
,22.648810788750296,4.079982769835242,1.0510070321403395,4.887014522741312,56.41810669538084,Baja
2662.0,23.20986031544679,,1.02696155030512,4.651382741574654,44.84682093654865,Nuevo_2
2663.0,26.19445643650677,3.9293048536216375,1.0584280269126054,5.045861511813491,47.14457021364352,Nuevo_1
2664.0,23.1033039915516,4.100088067278325,1.0525857490073716,4.392000994693265,38.36624730793755,Alta
2665.0,25.926412584198246,4.090009836399321,,5.891147631924971,46.475011480805456,Alta
2666.0,22.26572438707951,4.009408389113501,1.0661642555749005,5.21562688620054,41.385217204574616,Alta
2667.0,26.696348425333337,4.241023950794539,1.0320383534083142,4.956006966294303,43.41867473271088,Baja
2668.0,22.534953370462983,4.102805744789827,1.055303061822496,5.522988927178356,38.220701861900885,Alta
2669.0,26.10459987535905,4.350670416105593,1.0555517176897866,4.639242610957016,43.53747836887757,Media
2670.0,26.251261867292,3.713303816011871,1.0376032956064751,4.422020206784781,47.62469389962204,Media
2671.0,23.60645636314085,4.16599356176781,1.0496214930918988,4.934933464135631,46.77909114193852,Media
2672.0,26.164053134169453,4.239465492053249,1.0336317215784714,5.063771824734795,45.926139807366525,Baja
2673.0,25.52088452666711,4.106811228048936,1.021536256836732,5.265293103296385,46.37548125258849,Alta
2674.0,23.922316287614525,4.14828219005723,1.0393212377306835,4.261861041783886,45.475047936946936,Nuevo_4
2675.0,22.982890631847585,3.724426196781043,,4.771841584990384,47.82698235120352,Alta
,21.07474861665484,4.306943131400848,1.056442561808108,3.4582676034157225,47.44886803354413,Nuevo_2
2677.0,25.699300094599387,4.394281794770121,1.0506740808506083,4.408825414546954,49.374902610933255,Media
2678.0,21.87039445727589,4.348061188261131,1.0509354545938614,5.357630766850202,46.995188747677,Nuevo_1
2679.0,25.190688398882617,4.511618117832655,1.0398557837671645,5.480512904287368,45.83170153221931,Baja
2680.0,24.4731035678355,4.260458881734751,1.0446998869595865,4.42899773234349,51.891111584687096,Baja
2681.0,26.358285550876392,4.343604354195281,1.0407007339013084,4.837697725462812,51.01436739716852,Baja
2682.0,24.39590900102027,4.246827221537056,1.037750259929702,5.012803077563997,47.837871541288685,Baja
2683.0,24.34110442730582,4.406265215877748,1.0440630057301274,5.539055069421055,53.97551712383289,Baja
2684.0,26.463741408576592,3.726831109160364,1.0507451238509633,5.764547433258495,48.4132449612205,Nuevo_1
2685.0,25.67011605816824,3.931925709606597,,5.076541127611511,47.19413677964668,Nuevo_1
2686.0,25.632311914365555,4.676069897109928,1.0467649733057502,4.869691672208884,47.65704255272546,Nuevo_4
2687.0,25.93853517961705,3.4618692533711384,1.056949148109114,4.278153195649683,48.825586483129605,Media
2688.0,21.92885575358579,4.157946621052397,1.044992455813093,5.05403461728053,43.41399968606733,Baja
2689.0,26.513577359973965,4.55168248788242,1.0366603336901212,6.037461250745133,38.63186037548922,Nuevo_3
2690.0,26.22493758802721,4.172021800337471,1.0556345352160124,5.64509627496866,49.4073556909141,Media
2691.0,22.966633742847005,,1.052658496485083,5.087429148129452,52.170179057483175,Baja
2692.0,24.5118390526516,4.23882650304459,1.0532865949817232,5.151688904350055,42.99520780545605,Media
2693.0,24.921385424744734,4.094063945999266,,4.655741819273972,53.36536383511749,Baja
2694.0,24.731006431196533,4.209254847827082,1.0545664152730796,4.821432185611739,39.76772082669592,Nuevo_3
2695.0,25.667719933137068,3.994985689043961,1.050287286924713,5.073799587792174,45.20605863630692,Baja
2696.0,27.862733563662367,4.532602325986717,1.073914526628521,5.075317170159221,56.53007911108746,Nuevo_2
2697.0,27.163533455345657,4.626979476319699,1.0371503125369803,5.50537496645153,49.77968242935596,Nuevo_1
2698.0,22.375561613137187,4.159982903366513,1.0441358272151144,5.481041466370648,46.487612288080825,Baja
2699.0,26.244139980612097,3.784053173792627,1.0596733436467818,5.260283390105541,49.26142917649114,Media
2700.0,27.657866639070814,4.042847048905982,1.051425862920956,4.500426910900355,53.9817159962538,Media
2701.0,25.773617041378404,4.144803401969111,1.0575792303401124,4.519292339409098,40.774200388189016,Nuevo_2
,27.181960850371933,4.351661663070963,1.0516975642953688,4.556054264857707,54.58929875139345,Nuevo_2
2703.0,29.02454089140153,3.8975960330487966,1.0637405655116,5.117760144603331,45.5498173445241,Baja
2704.0,27.047419092213964,,1.0399248914436676,3.986839472621929,51.541924631481386,Nuevo_1
2705.0,25.498617191283454,4.353202841357643,1.0634245988940672,4.996862463767689,44.92888220391718,Alta
,27.090176948169507,4.481672649611868,1.0617099649320427,5.704321358227068,56.418616607776585,Media
2707.0,25.289775666193783,4.013521786448795,1.0378971088576965,5.33341301734032,47.84418498416955,Nuevo_2
2708.0,25.04780608656991,3.8000348838147016,1.0563066540988768,4.824636194527108,41.355916257135824,Baja
2709.0,24.29717152857253,5.185235460386365,1.049569600677634,4.65087229312511,50.35038212477546,Nuevo_2
2710.0,28.126826717664212,4.434991271126615,1.043934179808809,5.402857642388341,54.50614990896875,Baja
2711.0,23.363142668116,,1.0311138081028228,5.153027683026137,53.94131587686184,Nuevo_5
2712.0,28.06473544935623,4.460709382659252,1.0398918632888268,4.876783773708629,48.46750185090899,Alta
2713.0,25.999728247480743,4.162663011085674,1.0570811214018458,4.705484560546929,52.06037661778323,Alta
2714.0,22.20138765039612,4.460147066730056,1.0581384126926057,5.0381914948436375,45.89215960480122,Media
2715.0,25.735298585982843,4.247817959332867,,4.848481618006506,50.955188272755066,Media
2716.0,20.799946984696756,4.227381569450272,1.0581698514314328,5.392189784958357,49.814064580641386,Nuevo_4
2717.0,26.251016033662072,4.165925439530763,,5.620584547989358,33.52366990065487,Media
2718.0,26.77046296597798,3.7657855999610734,1.0515463995862635,4.316375086078642,42.99697246059369,Nuevo_1
2719.0,23.81528808869589,4.781428469817942,1.042776663761498,4.38709021373558,49.03922300549237,Nuevo_4
,25.247095391911163,3.917539823919677,1.0544105411281566,5.674028093824366,48.82497365878175,Baja
,28.90831486750057,3.791992927106822,,5.082909471331978,47.85461254487009,Nuevo_1
2722.0,23.988506591476128,4.13614203517309,1.0567394439035032,4.43417468160558,48.44687309321151,Nuevo_3
,22.8821848258868,3.911558455946848,1.0586540327000225,5.491625803330321,54.03833826710024,Media
2724.0,27.9633268049252,4.184486162831919,1.0363783542807878,5.170842549944417,49.77061109324174,Alta
2725.0,28.925174381061588,4.406329154568531,1.0449007075463426,6.101622880962447,36.33686908830588,Nuevo_3
2726.0,25.00739134369569,4.498590870158767,1.031013786543122,4.882349161367229,57.7385482123712,Baja
2727.0,27.022926070816712,4.444419216486505,1.0574699603835536,46.81725368659529,38.467269480077896,Alta
2728.0,27.68295183106176,4.108310383564296,1.047876885520196,36.03859527491578,52.79071312854362,Media
2729.0,23.51503153492323,4.214877548298476,1.054308140706974,5.698013775081786,40.178405807543164,Nuevo_5
2730.0,24.029388329264265,4.322363715269248,1.0352432125180984,5.472080029105578,55.11719988434911,Media
2731.0,27.46174902630947,3.6726637728173785,1.0640098084969305,5.802173716896887,46.61000476958425,Media
2732.0,28.37002855741702,4.371175410035958,1.0380566083538072,5.555290158754367,49.92138778058047,Nuevo_2
2733.0,26.12576172034871,3.7628102137248503,1.0577456330438246,4.950475907062161,38.06920035764011,Nuevo_3
2734.0,23.24037129299589,4.812103979671947,1.0511795017089254,4.41443671798157,51.6478158264657,Alta
2735.0,28.974122223398883,,1.0481055722247383,4.698973549817981,50.08151106038335,Baja
2736.0,23.93805820437607,4.144537446841623,1.0472983989338782,4.11942480640094,51.08661633395325,Nuevo_3
2737.0,24.32972443765709,3.9690878702286434,1.0436193699068388,4.539550484408145,52.74808311802414,Baja
2738.0,25.68467566897924,4.011008990443293,1.0629519617690075,5.212930674604216,48.89254434749317,Nuevo_2
,28.10832084142955,4.882228070742972,1.0501261283435224,4.976123560587407,46.94645964985832,Nuevo_1
,26.70795195310445,4.482110906586989,1.0373077846964678,4.888204929933889,43.94546576700209,Nuevo_3
2741.0,25.82973100072382,3.7352392664556486,1.0461603979796517,4.603448542026251,45.78442894761542,Alta
2742.0,25.92657706023621,4.651263870205569,1.051283390272029,4.1138004945708575,54.03247309760992,Media
2743.0,25.08702933728693,4.55797268254243,,5.091041556618625,43.81105188050742,Alta
2744.0,26.116279029037013,4.115636261313513,1.043953802794828,5.189580096234322,38.78452113813341,Baja
2745.0,19.940879844611395,4.292009082608952,1.044622234441955,4.504218219976642,43.06233536633958,Media
2746.0,24.4067850818604,4.195516776173678,1.0502343212714742,4.73327986491814,51.03021339845518,Alta
2747.0,25.482643869833563,4.79177397133408,1.0587342481994733,5.7710667270447145,46.4857387819795,Nuevo_1
2748.0,22.697971832760985,3.961112943302373,1.0363124546440396,5.579748976786817,51.022468281543226,Media
2749.0,25.77264663562312,4.243803182932719,1.0550535463099175,4.257787719135525,37.99769459784307,Baja
2750.0,24.59105755802776,4.071556400702159,1.0453593746987135,4.957681806384622,33.08729043798309,Media
,28.51095139663098,3.770087878614644,1.0467556741825152,5.727477841186126,49.32054284853249,Alta
2752.0,28.14603945042971,4.857491476516496,1.0700157574512976,4.89178950134624,53.02346443367499,Nuevo_2
2753.0,24.068388861763676,3.8455300262692766,1.0480353077544848,4.865528405796418,39.44502388701495,Alta
2754.0,24.69832457686661,4.266038756246333,1.057546937503086,5.546368813371538,50.63021609669913,Media
2755.0,24.85210486878321,3.6777898180859,1.0571891383720335,5.493534622137608,53.95131786789355,Baja
2756.0,24.096681047680757,4.0802788382270725,1.038199760859015,5.4676516726903,47.97808229044565,Alta
2757.0,25.390049968056253,4.326590646430037,1.031546056747771,4.869007625412935,52.505454196681015,Baja
2758.0,23.48343586222482,3.9525798061492914,1.058209820924169,5.331444008137524,48.9520381707569,Media
,22.738769330124946,4.376040555220697,1.0391645380755148,5.74737275697761,46.68532812363223,Alta
2760.0,26.245422447800536,4.119287672433575,,4.975063150765712,52.1050777050444,Nuevo_3
2761.0,26.25905916844362,4.548024753719584,1.060261622148442,4.798295189343165,57.563987927912414,Nuevo_2
2762.0,23.39136848068001,4.608528274002067,1.039805732662244,5.615036319544817,45.21079428891055,Baja
