ID_Chip,Frecuencia_GHz,Consumo_W,Temperatura_Operación_C,Cantidad_Transistores_M,Tasa_Errores_%,Categoría_Chip
1522,1.7177449243173308,124.01939262936286,57.21739075722665,17479,0.07493680394770535,Estándar
1523,2.969813963425951,127.06979145408899,72.42342413418855,6036,0.07845186268080978,Estándar
1524,2.5097802171773065,90.71998047721898,55.466948285810005,4842,0.041776956402099615,Estándar
1525,3.5743108147830434,15.50647733881198,61.05046584408892,4398,0.041920008042795005,Estándar
1526,2.9410121537519798,30.965713118238284,56.27689855589776,17806,0.034660710371889066,Estándar
1527,3.394900749608532,82.80821139722357,44.2100551698197,19551,0.039583311537885496,Alto rendimiento
1528,1.6817865172563917,104.37422760791175,63.06882374063658,4364,0.06564899848202675,Estándar
1529,2.9134048366403125,61.89672527445231,73.01055257668196,7541,0.022915196297731154,Bajo rendimiento
1530,3.8974203970937564,107.70672775763421,60.771436930914184,13487,0.043026849853492706,Estándar
1531,1.6751087777495537,125.8276633638287,77.79626606175717,7017,0.0542185626278206,Estándar
1532,4.666142660377421,75.35940507904218,58.8704408040803,7586,0.0380411758612318,Estándar
1533,2.9682649511281465,38.534398103014944,56.59887264758561,6306,0.051157344408060315,Bajo rendimiento
1534,3.422716222446149,143.5626911181965,57.212930433352334,3721,0.0692748893213623,Estándar
1535,3.785955633978755,99.70125717032302,49.66902766121858,16451,0.06657239336264861,Estándar
1536,2.9134195813753148,118.14645533283284,53.82333025822525,9199,0.06061781065661038,Estándar
1537,4.03237300546736,69.4588982978739,57.02627852664039,2031,0.036327140557880014,Alto rendimiento
1538,3.533214777496975,31.743887559987513,60.699164766431956,2380,0.06168607524941154,Bajo rendimiento
1539,4.183152822546921,52.92055734441958,58.69970508365355,7562,0.06382671272698193,Estándar
1540,4.772354736912193,57.25719014475056,73.21622632845349,9555,0.049159696117316125,Estándar
1541,3.946776247070901,100.59082454352344,45.21544780836428,572,0.04574344015999074,Estándar
1542,2.3602458266001554,14.561342862722292,73.60111038317386,6016,0.046561634139847125,Alto rendimiento
1543,2.3891739063417052,84.18744087243046,45.946720209969044,10017,0.05152447997810097,Alto rendimiento
1544,3.577418897285304,63.10347605391617,38.90820354444628,5463,0.02757429095212858,Estándar
1545,1.95546796568768,62.819705695757094,47.24717379465659,19173,0.04601640304104733,Bajo rendimiento
1546,2.299303288337953,83.53654178322334,57.47356178148322,16558,0.05683221423402426,Estándar
1547,4.055368897695677,148.87137828291583,64.11882502783708,7079,0.06807228825418815,Bajo rendimiento
1548,4.459648611476707,59.74652050254607,63.06025285012008,12205,0.04302508419523172,Alto rendimiento
1549,4.274988240839027,89.34788693142984,38.77456156873299,16112,0.1024327850796119,Alto rendimiento
1550,3.3532818128520123,98.74538247985706,65.33702117735946,1248,0.030113820934839376,Bajo rendimiento
1551,4.9060214683931065,62.48834389258662,63.0878652995227,1210,0.04334186424093862,Alto rendimiento
1552,3.0751710747322885,55.09491975765169,49.148847311490634,13210,0.013489340324308978,Estándar
1553,4.4747265952606,58.909118812020374,67.83968180313374,2501,0.06634367243538931,Estándar
1554,2.4059199760746126,20.430384906574933,49.17882939261604,17403,0.05538445409299119,Estándar
1555,4.9889996905216005,65.26779778177107,71.24563539409883,18382,0.021660994010928098,Estándar
1556,4.811821825788606,121.55019020603872,68.06526071291046,12876,0.04445602219324544,Estándar
1557,4.43896562473305,40.39238269700378,59.73404321868337,11838,0.029568682168259003,Alto rendimiento
1558,4.944374529110112,146.6821066300981,65.44905009165626,18730,0.06272537836026212,Estándar
1559,4.970119432572336,52.445118236280095,56.28464322195192,14060,0.06388722587918948,Estándar
1560,3.482541011048313,58.85019125375533,59.700233649350125,14221,0.07737489924496029,Alto rendimiento
1561,4.291709020021891,60.15089856231374,58.56163784336795,8226,0.0106841456353916,Estándar
1562,4.143753464042653,147.95887820991422,26.537045849382125,14629,0.04031627798131392,Estándar
1563,3.4664481255747948,24.827939255161738,49.61303027997475,4925,0.06808337992743013,Estándar
1564,4.126793569364312,58.619553310593716,55.73048151856588,3546,0.05175310807658252,Bajo rendimiento
1565,2.147006864212499,127.19165617257705,56.21901622627108,7222,0.034579258313461564,Bajo rendimiento
1566,3.7656444202444725,90.84866819481694,58.14503375813995,829,0.06031548769038915,Estándar
1567,3.782052558615641,126.97643002101955,51.195684766318294,6294,0.05127382512518254,Bajo rendimiento
1568,4.619581713585704,82.66043874351239,58.19175762462697,15071,0.058644109467064436,Estándar
1569,4.4856899313087695,120.7263347884642,30.142552592574617,12687,0.0629604176478483,Estándar
1570,3.3586141163739267,22.993235259887292,77.52505442423754,5096,0.07009306369750325,Estándar
1571,4.303509792660888,15.678583813192454,51.66343659296967,3825,0.05108214574807175,Estándar
1572,4.858762880694323,45.94473421461467,41.08617509127806,8656,0.03315612305666619,Bajo rendimiento
1573,4.189346307982243,10.28584063189324,65.89647325405934,9705,0.047057164190771626,Alto rendimiento
1574,3.791218591893245,12.242087223386811,58.71465226164646,2838,0.05810743058523825,Estándar
1575,1.9244404040803398,91.58694170969544,38.59656551408874,7444,0.05329530144981469,Estándar
1576,4.956840309156437,24.946946094907318,68.29321261335456,2769,0.09075336826262806,Estándar
1577,1.6559063949593926,111.47957716759711,42.59620720202186,17113,0.07168738065666844,Estándar
1578,1.9873361772356348,24.096911735306392,72.30749905301109,10135,0.09461187420538436,Estándar
1579,4.262267137838062,87.10176889994119,69.95190932805026,14453,0.039253507168163705,Estándar
1580,2.144584482779583,73.52221899047393,72.51070512309104,17381,0.0625448619177001,Alto rendimiento
1581,4.983706047168965,81.49083891324906,46.071522762474025,4935,0.05420298323185808,Bajo rendimiento
1582,4.348076957113365,21.52497739209757,52.42175355055765,18307,0.05182362180498272,Estándar
1583,1.6496056074931122,132.158165635131,59.46270846410459,1159,0.04399831607842257,Estándar
1584,2.0239451653542804,116.58512735309507,51.540232877157344,11099,0.04683465680212527,Estándar
1585,4.09085192878398,110.43370712298675,55.3362976744856,2876,0.0009152964118010268,Bajo rendimiento
1586,1.5175241543395175,85.77906844014684,56.376740906134934,12675,0.04536207268214448,Estándar
1587,4.045961876416395,39.73207130691004,63.164380521349614,5090,0.06781626559211318,Bajo rendimiento
1588,2.0859109707885026,149.9688382344512,67.02191466079061,6327,0.015574839840120133,Estándar
1589,4.070973705914259,125.49824107021112,63.31198814082357,4291,0.05054795962305474,Alto rendimiento
1590,4.127282041497075,105.69412657693742,61.315367323421825,9108,0.05935008840966728,Alto rendimiento
1591,1.6689603934012547,59.43067655148962,64.02534866125049,4714,0.04884605132717922,Estándar
1592,2.693668952445458,102.11847054011072,67.0735071979119,6652,0.04854297508412905,Bajo rendimiento
1593,3.891608332201399,81.81052933176372,68.0890458594621,8410,0.007827323265992343,Estándar
1594,2.1123296345510894,97.28515590388012,47.33672865695586,12651,0.04886090566551909,Estándar
1595,2.6803252611044837,120.92235366059221,93.17005709815346,7957,0.07845850760783946,Estándar
1596,3.1269734371471394,109.64070029548336,56.4788483052676,7858,0.0321407689691602,Estándar
1597,4.111462519791878,125.41334427967797,67.38893940147898,7348,0.06404482770563483,Estándar
1598,3.626157758594762,69.37425720456817,50.65561899955437,1687,0.03843042811680243,Estándar
1599,3.922968954052626,25.69758656319253,86.57775578089587,5435,0.019472117093499518,Estándar
1600,2.901277096343969,119.94713580813621,56.16283713998987,3433,0.06773702677329632,Estándar
1601,4.1674288410139635,70.63623444374213,48.53675935231312,10476,0.06866375219189583,Estándar
1602,3.9819325676146193,73.56370693029962,67.20200565321271,2255,0.047094817061608084,Estándar
1603,2.3893449443942405,124.26607926500937,66.37750719680409,1164,0.041305898557229395,Estándar
1604,4.778448975356686,47.32409530857978,53.41845835683857,11904,0.06496678421128942,Alto rendimiento
1605,3.5982838074604167,52.29104936918597,39.534413160352685,10208,-0.0016463783347591618,Bajo rendimiento
1606,2.180358119055869,14.642872091087977,58.82779075275414,7590,0.02871442944689236,Estándar
1607,4.528854908954337,133.30988661305068,58.6020607381437,2117,0.011760285852651015,Bajo rendimiento
1608,1.6687515720160515,141.37549543115372,56.674295144989564,14977,0.04792128384105711,Alto rendimiento
1609,1.8277843808303331,79.34344749309344,61.5370874750155,17240,0.0966864377284041,Estándar
1610,3.050533245741841,96.10763093981025,78.82225973200224,9603,0.07681678266877058,Estándar
1611,3.9314355039214597,136.5285087912003,45.275384593260654,15591,0.05277256732123231,Alto rendimiento
1612,3.001940236466835,65.36515455804332,58.557068429361486,3366,0.04404364415373187,Bajo rendimiento
1613,1.6977292883643513,88.75213289675747,48.4183860930375,7003,0.04432913295888276,Estándar
1614,2.7273712306550424,96.28278134511258,64.6456295858386,8698,0.03843564376866721,Estándar
1615,1.823802718848811,49.23085963610938,62.17969277091107,12705,0.04210257897051013,Alto rendimiento
1616,3.4098012466480596,17.634760520336293,61.694961173546,2519,0.05306334523524789,Estándar
1617,2.137957132672502,28.052208828774717,47.34484458831577,5947,0.055238786299155344,Estándar
1618,3.587144230520954,128.75368377812714,46.98435739843871,6622,0.07301098736459498,Bajo rendimiento
1619,4.712178609130636,45.72208473453727,46.112483734314466,18793,0.05081012497898776,Bajo rendimiento
1620,2.0337393115873064,38.65713669603102,62.54158266360598,15817,0.03973228610795975,Estándar
1621,1.9700212322636013,124.12169816927926,79.36221073271004,4998,0.06417814583605323,Estándar
1622,3.05951558457072,115.30023646441757,76.10534407594659,13010,0.06412604165754332,Bajo rendimiento
1623,3.35757945140176,129.44744012898437,55.31861848050592,15412,0.04095595598988836,Estándar
1624,3.2910637992828553,72.1237571796219,58.25678311786046,4408,0.039653567553782895,Bajo rendimiento
1625,2.201082053677561,78.80331966097758,56.509631659152355,6894,0.04694749284560117,Bajo rendimiento
1626,4.587429289454283,11.259316815345308,48.55375037484913,6060,0.059618288773886294,Estándar
1627,3.860159798412674,98.84169793828443,54.154657424384496,19433,0.06200315135028815,Estándar
1628,3.63254457918297,109.93860706497385,49.65472589064658,19955,0.05959247870491776,Estándar
1629,2.3269130475662485,31.520065815471096,52.74053877273827,2660,0.038311127357069194,Estándar
1630,1.5109535672294643,10.796643480649559,67.80589418621764,15463,0.06617921029040465,Estándar
1631,4.998327683514676,71.49753950797553,61.8791814254485,16403,0.07598621862493841,Bajo rendimiento
1632,3.4094929079748675,101.306299949525,70.5930798742713,17078,0.07773101987863218,Estándar
1633,3.5468545260882283,102.33526360357135,63.24346906148268,12273,0.03541913186243672,Estándar
1634,2.719503516861917,148.1943155289872,57.356662732757194,9036,0.02649001089166304,Estándar
1635,3.55066350819261,10.408302349878003,77.8581677430335,6481,0.040683474446464196,Bajo rendimiento
1636,3.712306904708072,146.14617420156023,49.814687021418784,3004,0.030707096881110587,Bajo rendimiento
1637,3.4032356451850876,67.10336375842223,51.039785754571696,8821,0.07427052961128758,Alto rendimiento
1638,3.2635985212990484,93.16911256131726,61.374785329933744,15699,0.05501569700209847,Alto rendimiento
1639,1.8759920134153383,128.12054793921288,66.02552124422562,7272,0.02403654201221053,Estándar
1640,1.616503123732211,93.42479146545169,66.88539703673908,19819,0.035793193886000274,Estándar
1641,3.422332690528517,125.94391167653114,50.78928535470071,18321,0.03121126630322731,Estándar
1642,1.7184845209547897,88.44026152599184,58.39172946125316,7066,0.05674099956159413,Bajo rendimiento
1643,2.011217922864787,76.01794284979728,76.38313183161432,18608,0.048605230760143406,Alto rendimiento
1644,1.970651648833496,30.36499529442674,61.00725774248874,6203,0.037753928770327745,Estándar
1645,1.5148092843314676,129.3439246748772,61.473528336538955,8278,0.04064042068555628,Alto rendimiento
1646,2.9456413079366888,139.32200095402118,54.64890757562269,7176,0.05786231068089808,Alto rendimiento
1647,3.3271788328669123,18.681123519393203,55.0094031571022,10764,0.0465015556916631,Estándar
1648,4.894747458865078,50.586679075068695,72.21890455687375,10720,0.032792076065631524,Estándar
1649,4.44238288112356,32.73516783012303,44.74796912199382,19564,0.07729873579126126,Estándar
1650,3.5642266609939948,29.791918356018915,59.71996203842586,12826,0.03772435582001901,Alto rendimiento
1651,2.462522835159028,68.00223121751566,63.39489955076536,11195,0.041405418294254225,Estándar
1652,3.1984411340277235,64.94518687810516,60.90639811299122,8341,0.07459998036753397,Bajo rendimiento
1653,2.086306069422438,110.87646198622801,40.97640964786736,8092,0.07758847375037366,Estándar
1654,4.31428089439118,127.92066542171133,61.513025882437745,7596,0.07137869509664976,Estándar
1655,4.38133549590747,139.4284636116732,84.37535133043721,8031,0.06702322897010023,Estándar
1656,4.879407793050059,23.596918574862393,54.39053366706959,11784,0.042196132692007296,Estándar
1657,4.21839169562767,60.09527012456877,71.46475403321969,9423,0.03142290496857495,Estándar
1658,3.702270488272732,137.28273573521284,71.09327063856527,13507,0.03939151682032476,Bajo rendimiento
1659,2.3943094482051555,131.03006940451553,64.58678092550899,17217,0.0364115164571765,Estándar
1660,3.3410279578424316,126.66210899782662,63.599261711724154,12220,0.040417118731858215,Estándar
1661,4.025324514184939,68.72040201596906,45.68249705240605,15000,0.04114494176501228,Bajo rendimiento
1662,4.260384975749614,113.46368356671162,42.81193719516695,16732,0.04633372416893255,Bajo rendimiento
1663,4.25968884535588,62.6864414009582,86.0732444235273,9765,0.06078152339550111,Alto rendimiento
1664,3.26450390927692,50.952680763331415,75.12667339606656,10155,0.07649526348424843,Estándar
1665,1.7391837125687455,17.94355438221198,41.71425765174056,16568,0.03987399067688344,Alto rendimiento
1666,2.0798183457118897,55.924539623800655,57.389804384635426,1970,0.05895959420794013,Alto rendimiento
1667,2.3041880409424973,140.52110920668127,58.03430947441864,5187,0.04606033155323764,Bajo rendimiento
1668,1.6305720269868085,125.87153158357926,54.688739407899746,11877,0.0434085327321446,Bajo rendimiento
1669,3.2170599345960094,90.12573237780816,65.79425206911348,19206,0.0468519952945392,Estándar
1670,2.684049715750665,110.7163833353327,57.51321451000219,3307,0.04793976187834735,Estándar
1671,3.849313859833333,61.786747012157676,69.84571289467735,2245,0.060862649732227755,Estándar
1672,4.225766526626334,38.282566224000995,68.67258591791817,3244,0.05624021836372444,Estándar
1673,2.6088186239041575,105.15221616388514,78.39092085870149,19003,0.05002953507735689,Alto rendimiento
1674,3.2000694238600498,51.47551837558437,51.843128735248065,13688,0.06922243085216769,Estándar
1675,4.418350629436361,123.46041623239947,53.72099800274956,3368,0.06105617457141323,Alto rendimiento
1676,4.124396773216998,84.86782427357684,84.53326997049939,7353,0.03040275263046795,Estándar
1677,4.719515015599062,124.84406464514169,78.79834243630721,14901,0.04644688168292368,Alto rendimiento
1678,4.232411458856745,145.02504308685496,54.76953512502427,6417,0.03322154054384241,Estándar
1679,3.8256271161333206,105.74723214864203,62.93786296836593,16342,0.0016190202385086144,Alto rendimiento
1680,3.603997285090109,33.57557369671421,66.1955372900701,9926,0.08367508742113475,Estándar
1681,2.4967412119864543,89.06485656882238,52.141328924927556,13201,0.04349588405858589,Alto rendimiento
1682,1.7385694205544404,33.53164407216349,67.07976441382988,19437,0.06181348989671494,Estándar
1683,2.5386357820688135,119.20925652785958,83.6564536556121,7714,0.04315876012118005,Estándar
1684,2.428456337056309,107.54796743978477,67.9167297480895,7271,0.08810517106515307,Estándar
1685,3.3310754623309315,56.824497885554194,79.29596747111047,1825,0.06362731275313616,Estándar
1686,2.7592946572284074,25.488466890441963,71.14500249677144,17972,0.06859085741587365,Estándar
1687,2.9968933795998565,133.6671397401604,44.56751316245018,8350,0.06786852337868741,Bajo rendimiento
1688,3.9858508778025974,70.13445815524916,71.68956418552669,10424,0.03352595654489037,Estándar
1689,2.3558782799221953,55.026609895374605,70.77369365482154,5062,0.06364376082196421,Estándar
1690,2.1853161682069158,85.64792300889262,49.418097344186855,6504,0.06969705076098526,Bajo rendimiento
1691,1.6878563252934562,138.56076607503564,63.08313118396737,14061,0.05933220114615495,Estándar
1692,4.613353033066709,83.2752904251157,65.60254061340336,8755,0.040942839760810056,Bajo rendimiento
1693,4.253554597280139,96.42534721616927,56.630052289796005,3913,0.053305258778528694,Estándar
1694,4.1141307096846385,77.5325965058848,63.48386171093435,8729,0.013414060339106304,Alto rendimiento
1695,2.6391265774895687,34.54152906569857,56.793437495448515,19547,0.04601446420018844,Estándar
1696,3.857248286378281,107.50179310676546,55.46041776924619,14022,0.045915307819882574,Estándar
1697,4.534413292960096,20.834758693056948,49.667052823932785,1249,0.05932872023856339,Alto rendimiento
1698,4.482462409515751,101.90492834532989,69.75904129463397,4421,0.06581862193314943,Bajo rendimiento
1699,1.8984079637460394,85.42977784346301,78.44736034469112,19093,0.05176204468469501,Estándar
1700,1.8914262363329015,146.89426531791406,64.50942971036325,15467,0.04690459665851128,Bajo rendimiento
1701,3.220851207700034,58.22674809258928,63.55227395946701,7733,0.019098145756249397,Estándar
1702,4.297312221342832,93.93049107717775,65.36394955380663,18739,0.041477044388457035,Estándar
1703,4.567407057950304,73.61528271216187,62.188843102718025,16260,0.035042560155618865,Alto rendimiento
1704,3.3759893405342103,128.93493870073354,62.21007747081446,3158,0.02642311672343725,Estándar
1705,3.3276484380996583,88.59676471752081,72.84079790755335,4534,0.054268581407303874,Bajo rendimiento
1706,1.5506956901679625,114.13542314427461,39.5802218060317,609,0.06262322496030763,Estándar
1707,2.580783496783919,136.2552724847435,60.89477304427617,12751,0.03389584097577161,Estándar
1708,4.521322389243018,88.96942159924902,58.79695139294944,19386,0.06813959541583763,Alto rendimiento
1709,2.364771014374721,107.140708083546,54.17856868176386,1852,0.05162894718513908,Estándar
1710,4.817588833573536,21.36314168319481,55.26004211247352,6199,0.09484874718268002,Alto rendimiento
1711,1.5046180010596069,106.28505445836038,70.8982160064615,14373,0.07014939531963463,Alto rendimiento
1712,2.7169052695138274,91.89367942132824,55.32192502134125,2894,0.04176420133671779,Alto rendimiento
1713,3.646806438154528,89.20398748522122,64.12735460405746,12349,0.07745973907783305,Estándar
1714,3.3526496372933092,86.62395785728091,52.95185061931255,18758,0.07521641766538593,Bajo rendimiento
1715,3.8799307540563803,18.99076639863251,43.49935138034814,7545,0.03840708433297593,Estándar
1716,3.3963839946684526,84.31672295949105,59.33047880999154,14724,0.05384426506560451,Estándar
1717,4.8966099862448775,69.74638023503972,61.32732649564689,6841,0.019176375412875046,Estándar
1718,2.2985954890958507,106.48088653084537,54.99531075848936,633,0.03374302300402159,Estándar
1719,3.849228361219914,106.83144894041867,97.64883595449365,9217,0.05317149672470283,Bajo rendimiento
1720,2.715045303679081,40.084234174731876,69.70519375263731,3811,0.05908785141441266,Estándar
1721,1.8379296593161305,148.96841306270233,59.70256535050919,13516,0.074017158128817,Estándar
1722,4.8295397268796485,148.1556527957064,60.04947580739513,13229,0.07499826060530466,Alto rendimiento
1723,1.6610956167280309,104.95869973698103,72.66258168981227,8983,0.03494415560721484,Alto rendimiento
1724,4.919253490351903,66.60917235750526,51.22085969136417,13084,0.021622300396105364,Estándar
1725,4.390221285509054,25.41518076631668,68.95522890792812,14837,0.10150644182815544,Bajo rendimiento
1726,2.1524297469929263,91.05865798468112,54.095057602295626,17805,0.043693514913264106,Estándar
1727,4.56165056876131,100.76713856209386,51.61948168658199,12247,0.03293424711150213,Estándar
1728,4.987434329786685,27.9603326449886,70.27824676350002,14931,0.026220432255615968,Alto rendimiento
1729,4.7086292311213285,85.41230159998057,74.25878297410398,16937,0.04321446404410615,Estándar
1730,2.237084806942492,20.579381832343124,64.14009951671026,3026,0.06646488531308423,Bajo rendimiento
1731,3.579662046814126,35.344446221483445,57.9007624392116,16650,0.05407753450551405,Bajo rendimiento
1732,2.797571035150569,41.029702690657814,51.49363972167442,11877,0.06377754155641886,Estándar
1733,1.7378034630906796,10.44329453011204,75.81498034059358,6136,0.05379757819758207,Alto rendimiento
1734,3.0509127796329363,44.45674929467371,54.3003099036042,6327,0.05574559149650311,Bajo rendimiento
1735,1.9326692354284587,17.84075404244797,65.12977171410729,2023,0.0562237162709015,Estándar
1736,4.384380477040039,97.20905299437185,55.05652345189213,9666,0.028843970744597606,Estándar
1737,2.2772278206050687,120.94095154318485,68.56507692486464,9077,0.06255158376691272,Bajo rendimiento
1738,3.9538609257882635,60.23264334568986,82.80757425964346,7617,0.0286952095142343,Estándar
1739,3.667110948965697,30.663476427443534,72.83770361345029,841,0.043375155107965364,Estándar
1740,2.34091372537056,111.97434903594899,86.38462444955275,18473,-0.012359689388825076,Estándar
1741,1.5909831664046834,142.44013933585217,70.26638654113582,2575,0.013799185614552206,Estándar
1742,1.5590158028309193,142.867893731985,58.20667886867604,1656,0.07412106032106414,Bajo rendimiento
1743,4.141502312495246,72.87730929499446,83.03054824725346,7086,0.05508827187497891,Estándar
1744,1.8243181244952678,116.53389805566147,62.34326542321272,17902,0.05755995710160998,Estándar
1745,2.406665285114884,65.58995029282958,43.85229134798718,18411,0.06250341153441508,Bajo rendimiento
1746,3.4142379590435548,149.79940681401797,45.00813495080243,18244,0.04680110906697885,Alto rendimiento
1747,2.638071914618383,114.04249052871091,55.28768612323243,4085,0.06360625913356961,Estándar
1748,2.3085478104819925,41.79808755839966,53.85879000893332,6809,0.06815599158723845,Alto rendimiento
1749,2.2656626527680865,32.15942629825057,69.2535583288616,13308,0.06119826220319262,Bajo rendimiento
1750,4.366435286850022,85.43026547174655,44.10890581681207,6713,0.015051574096623985,Estándar
1751,3.7263105847834983,135.35313765574946,38.755493046734784,17278,0.03367676257214375,Estándar
1752,1.8527554655997904,19.253269533311055,50.21940622490138,6894,0.0407272812532704,Estándar
1753,4.520952604319337,22.34397032420328,64.68274772184917,6443,0.06528049044418012,Estándar
1754,3.6251823170079627,12.950340065783049,77.03957594377056,15615,0.05370311813520855,Estándar
1755,4.839033420334424,53.31617795799978,55.304517318240904,12725,0.041313230990074605,Bajo rendimiento
1756,2.9678230825831786,115.19183177347506,50.66454697795599,6100,0.05515791727391257,Estándar
1757,3.731229425427255,102.99064607152009,70.13295122933387,17381,0.04227688305547731,Alto rendimiento
1758,3.085726363717773,104.65113371130585,66.76398350372992,4924,0.05368484545287333,Estándar
1759,4.921217801096561,58.23687311839563,62.42989433656044,1783,0.06434475272934594,Bajo rendimiento
1760,2.4115503391478743,80.19439469688992,56.63293966535247,15017,0.02119230786742948,Estándar
1761,1.9913164413449767,108.5997862678573,65.0153694875942,19626,0.05762485041185416,Estándar
1762,4.281691548746492,62.53072095829389,70.31009261421816,1038,0.06461215520493546,Estándar
1763,4.7640119861175485,37.59694405300536,48.05467766314937,3206,0.041686680108421026,Estándar
1764,4.3255463296096615,109.45715996286586,42.95527786300489,13392,0.026427257178825176,Estándar
1765,2.6178793481663756,58.151853786072195,61.41301176678168,9718,0.023973573419579515,Estándar
1766,2.567132571136913,47.442953281590285,67.27232979215731,8144,0.04517277970244474,Estándar
1767,1.548993803960549,53.64346882861519,35.60442027975314,3251,0.05161959833756591,Estándar
1768,2.945200423534974,48.94444445556841,52.0691463531922,15335,0.03991995262580714,Alto rendimiento
1769,2.6968552879511676,128.83517865667127,46.86742620040349,18532,0.06568682045688937,Alto rendimiento
1770,3.8669675121608784,26.101104672125125,56.72374672031475,19462,0.045728776752332605,Estándar
1771,3.022331142563176,135.6461123262326,64.20165651390683,9419,0.02951162470871756,Estándar
1772,3.4504300875197114,70.31089934342707,47.10927546386188,6506,0.06376560472731518,Estándar
1773,4.5361458493404925,94.16416547285114,54.681454425673046,15152,0.06388526158015417,Estándar
1774,4.155218764885006,61.83823831219305,56.124851807355284,18496,0.06496761772952668,Estándar
1775,3.1829924544687964,147.76621876147107,88.97994723532523,16125,0.06179177262319052,Estándar
1776,4.635264663509643,144.37296999105155,53.12540821350361,14467,0.017944685034787335,Bajo rendimiento
1777,1.7648078053823018,74.05104564813296,65.37701220216476,2942,0.0338259372596189,Bajo rendimiento
1778,3.7027089254204535,117.84920407533761,59.68452488051639,2601,0.08214870460711413,Estándar
1779,4.264083539719625,88.51423652623177,64.61124159677186,9266,0.04631465525112459,Bajo rendimiento
1780,4.34262461460567,21.0497817111138,46.87004478785839,19956,0.05763289818022866,Estándar
1781,3.205966370684091,124.47254922506055,51.17363223416915,13343,0.05317746928835668,Alto rendimiento
1782,4.889102201124412,138.50216249150537,60.341377910332824,17447,0.059933230010325717,Estándar
1783,2.087973608892344,111.3662470906146,63.721862602416174,16699,0.008596703323538207,Alto rendimiento
1784,1.9861992130650383,32.83418100352483,57.04613731853556,7707,0.05463524636384558,Bajo rendimiento
1785,3.958236067719684,25.83055192701238,48.93743507194395,3453,0.05334916702096708,Estándar
1786,1.5418949070959438,110.33437708778636,57.502287352382425,8398,0.03152369247106805,Alto rendimiento
1787,4.259437478941406,34.41822550871183,72.27440955018321,9402,0.0678755372399225,Estándar
1788,4.800737423390476,143.03851450626246,57.390211373192216,8250,0.060408873631282375,Estándar
1789,4.443968779080559,107.34474937892678,51.088129760639646,3887,0.06931884082120623,Estándar
1790,2.567870740857342,23.464340993489373,72.96297098564015,11753,0.05209077739194409,Bajo rendimiento
1791,3.186792268646575,12.921895142941885,54.87153017810092,8454,0.04863416370424535,Bajo rendimiento
1792,1.7332518744558927,25.656535715119023,63.41923091162073,14996,0.03711748143534622,Estándar
1793,1.7130729119176058,63.179764482474624,61.87552246167413,1299,0.0285606229136592,Estándar
1794,4.880038500427837,137.91106509949006,54.05493956765535,1858,0.03424608368944755,Alto rendimiento
1795,3.4876456124533863,142.03828729558785,53.232268184525914,1459,0.04645331968394532,Alto rendimiento
1796,3.237385283670421,110.1860862586721,50.56618078580544,1449,0.06685384673305522,Bajo rendimiento
1797,3.5181474988880197,137.82891287248293,77.20168830937423,14224,0.04613924118731313,Bajo rendimiento
1798,3.8936196731960213,121.37746410902972,57.38359671362768,8796,0.06935926345358939,Estándar
1799,4.320355599397142,34.87059914632589,57.68221914334329,4334,0.035739069882185885,Estándar
1800,3.2758180955119807,124.95361070040003,33.44616571623794,1338,0.059865792388819394,Estándar
1801,2.159792874151017,13.300423964024443,60.658513295458526,5750,0.05205104656426064,Bajo rendimiento
1802,2.7189783052198626,84.68676311693402,52.24778910775935,2739,0.049932967502426456,Estándar
1803,3.419262319784833,79.45717397490729,49.868748901583665,13766,0.053315296417008856,Estándar
1804,3.392798560833192,23.145563565876436,55.996829894885096,8406,0.0028894613550515466,Alto rendimiento
1805,3.983027464550335,103.8609499647785,59.898108077770495,10993,0.0418262383033317,Estándar
1806,2.7946956780901937,25.622721242713457,51.768503280844165,7403,0.053280776449372,Estándar
1807,2.2770351756838276,21.110258345006486,56.67114151420139,11434,0.06295647248948362,Bajo rendimiento
1808,3.653893755781311,11.185814464091822,63.66344460454881,4202,0.04130873271505845,Bajo rendimiento
1809,3.4493582559983,98.62017893416773,70.51422527958961,8368,0.06166474956402651,Estándar
1810,3.584734895957976,18.63257958851488,50.01680320153072,3757,0.05500322221916097,Alto rendimiento
1811,3.345251320863942,148.22343797018632,58.8358192975277,10081,0.06078890167178816,Alto rendimiento
1812,4.374284484304339,52.993210876492974,61.39243606001325,1934,0.04330677981254194,Alto rendimiento
1813,3.9667920356232744,127.97083606847113,64.89318636844281,14447,0.04065888733670528,Estándar
1814,4.0190521493423725,12.08179825882144,57.39046218517654,2275,0.056146693419954895,Estándar
1815,3.081777104610688,148.08375307196522,56.86949636185518,1378,0.03958918922141653,Estándar
1816,3.97118333846731,19.893386793243764,63.51261946630617,8862,0.03477369560469533,Estándar
1817,4.834317393272911,96.71369846836208,74.18717245226009,3182,0.052846631046587815,Bajo rendimiento
1818,2.055894923167055,52.536614398126204,40.217929826015016,10607,0.07500569109518929,Estándar
1819,3.4047675558317647,76.10185588272104,68.236344645948,11988,0.022647625354056636,Estándar
1820,2.0600861922133,92.24347549828092,66.99954613855199,16534,0.03550792193472164,Bajo rendimiento
1821,2.742396454225136,123.78240135351287,67.14222578303477,8959,0.031900744630081274,Bajo rendimiento
1822,2.1427806057359753,127.92034248138776,46.12320687761855,10950,0.09286843565231348,Alto rendimiento
