ID_Envase,Peso_g,Espesor_mm,Resistencia_Impacto_J,Transparencia_%,Tiempo_Enfriamiento_segundos,Aprobado
3076,50.50327286863791,1.3611522052972278,5.848959157685293,86.16164712051615,29.291046756265818,Sí
3077,48.893768866033895,1.4335695413513616,5.519750484958149,91.2342917520362,26.35505964525916,Sí
3078,51.89173353197111,1.1233773977541135,5.12713731128933,91.48685666712036,37.4418701778956,Sí
3079,49.63653315507714,1.1579247278453664,5.015638677762584,80.38588222919014,32.77812546473361,Sí
3080,49.04698734466943,1.026753984143611,5.480017620368377,83.20548037622449,24.248719925618467,Sí
3081,51.49356149745914,1.1573499842616466,5.007902567078795,89.343104124161,35.42818357374588,Sí
3082,50.21283113072449,1.0997265494551351,6.017342888462237,86.75452947305199,33.53804389248851,Sí
3083,47.80972066678039,1.2785630698573782,4.763855913037534,101.45396731991788,22.093716885393484,No
3084,47.01961110281809,1.39091470048822,5.191754859022081,87.79393437261764,30.933536939815145,Sí
3085,49.20428200913663,1.0336042809297612,5.581418468597426,88.42548960019415,30.7180106246286,Sí
3086,53.21008210115564,1.346551474933237,4.45755070780742,89.06406651300338,33.56828096802918,Sí
3087,51.01402415719848,1.137509439500338,5.345301104735462,82.16923690446771,28.327240263513797,No
3088,51.2216579240737,1.2140037513424489,5.284334029024148,85.37688167774118,22.857252674764613,No
3089,49.59731633305632,1.2605469784726435,5.110445763326432,81.26020161292543,25.6671378452568,Sí
3090,50.72192017445552,1.3423815862216644,3.9714522325186152,99.56938778409184,35.39922362982877,Sí
3091,51.645990447157054,1.291419336221159,5.2348547711345095,75.86621219506029,30.77868021555367,No
3092,49.66573230370836,1.2340094766740697,4.264399316646164,84.48852454173746,28.6942957321046,Sí
3093,47.21586625024285,1.1907952831004738,5.711994793369953,95.42149983223064,24.921798071849302,Sí
3094,48.400394176588016,1.3248470554154377,3.962368686022063,80.62789857204947,25.246415600936583,Sí
3095,48.40181340345369,1.0634563136037705,5.809108123687286,93.9074149418816,23.299396034194505,Sí
3096,55.01112712071174,1.1415928622159532,4.558374701283251,80.54541892749886,28.179492875654116,No
3097,50.62713006632756,1.1897168851517956,4.515279261009653,78.79552177079604,33.955409969455225,Sí
3098,49.51314797509302,1.1799870218946575,4.707576339129284,93.08290487631926,18.77178204123336,Sí
3099,47.30191251424955,1.1923933683995822,4.632940345282121,83.06436268041608,27.12492801531571,Sí
3100,51.62000954980234,1.3334060845604996,5.410562042653034,81.43818355638899,23.01542213921398,Sí
3101,50.93213953785243,1.2026495002756892,4.734152028424008,78.50336559174687,26.242697784967863,Sí
3102,50.27477650445624,1.1396737648105464,5.091612614395493,94.25967315327064,34.33185773359194,Sí
3103,50.91611461312733,1.2901699487590623,4.664197769328686,91.5094001519362,35.464596287295834,Sí
3104,47.71955801216218,1.2825264669642618,5.365648250619568,82.35115857679402,34.31524740532895,No
3105,49.996738245835935,1.2459338993507338,5.815440984026484,88.72746942534991,29.753904820089787,Sí
3106,50.219165591604906,1.2733394234963875,4.50348652195028,83.10448300473458,26.820577316606155,Sí
3107,51.543056340186574,1.198524879941455,4.888754463449262,80.40211252614307,32.719316242952445,Sí
3108,51.97579829571468,1.191223606299923,4.853865334338746,88.38791062134938,26.32948470042622,Sí
3109,44.53018584089527,1.145677302856568,4.214940093142604,83.41251662051876,26.061975756910748,No
3110,49.54639671831864,0.9998098675960158,4.563943603414339,84.64333135366411,36.95734276947652,No
3111,51.7927009721432,1.107177381517388,4.341468727479235,90.4746130304066,25.137921383952047,Sí
3112,53.37737225499684,1.370083032031581,5.077203357525833,85.31307123020339,35.90451956796688,Sí
3113,47.91261586279531,1.2666890325192377,5.360805623859648,80.0822416869735,25.690557661305625,Sí
3114,49.88420446015937,1.198477417323472,4.1460990278199885,85.94482445762924,31.468927406202077,Sí
3115,51.3264358616234,1.227089247828231,4.893315040465824,74.06629143271822,28.208952979160323,Sí
3116,51.22548349776207,1.080212178562177,5.01043342771119,85.25155561587661,28.573787150920893,Sí
3117,47.53161462578805,1.3428905909988855,5.248013025104835,85.98160663990093,26.259218260403664,Sí
3118,47.79174047446093,1.349145414703196,5.18528639175586,80.20828675194022,33.33281177382231,Sí
3119,45.739195929012,1.1469260603518956,5.46901776132737,88.7422795963445,34.60841578713674,Sí
3120,49.09185836513233,1.2382562110347946,5.142337576990603,81.80914836927631,35.923082744917465,No
3121,48.33022272153938,1.119999474643662,4.508374168577632,84.65057017948048,25.74222776374599,Sí
3122,45.71504600025396,1.2505085051253793,4.954484948356752,83.49496914976262,35.79274025736261,Sí
3123,50.87499520158956,1.2837111892646735,5.30912779188246,91.05444154164552,34.192328849797015,Sí
3124,49.46124489933048,1.18640854113632,4.656512377432352,77.79013932981276,19.797897252957725,Sí
3125,51.16274633051066,1.249391014472068,5.282505914456674,84.35323888150143,30.91595750080004,Sí
3126,50.73777554614065,1.1173356861637906,4.8622925326485085,81.56934448919093,34.7768598506194,Sí
3127,51.63992383210354,1.3336432382538497,5.005163112076646,93.89862863132132,31.219760001475784,Sí
3128,49.36334368043168,1.2836639445917168,4.703525444232279,84.75065277756131,26.85605510941351,Sí
3129,49.98055050629691,1.0571801730510542,5.285849734768213,79.19008323580326,22.000340634234693,Sí
3130,49.63744135568624,1.2215434230653834,4.8066781063387305,82.60229102760943,25.06060909657685,Sí
3131,51.90886195484404,1.310115842533923,4.825968199653237,90.8793556830762,32.31161053694016,Sí
3132,51.43314376613253,1.1960142796914712,4.689181459109594,87.20005254388455,23.303713592999397,Sí
3133,50.976698090774704,1.2201605774388755,5.397278698741748,81.12117197675954,27.36146344035916,No
3134,47.30189675902245,1.1858547592224775,5.340411115613909,82.15603082715701,31.61563522274421,Sí
3135,53.99365346016153,1.092802231444309,5.02460244165936,90.41459856983548,26.684417773669853,Sí
3136,49.05573811814018,1.290138543571869,5.144489642792398,77.25697824910402,24.659889477918785,Sí
3137,49.40577067009757,1.1956297250355123,5.068568964373423,88.35707105744972,24.69283140285313,Sí
3138,53.345907691241614,1.237174602562251,4.439094854135841,85.69653734705855,34.67569263045565,Sí
3139,50.19213827455189,1.2555353950546626,4.811432718971743,80.0819889987659,27.854083213256885,Sí
3140,49.25346526775864,1.1044491548253206,5.3675762675396825,86.95728133847486,26.27830145545461,Sí
3141,51.4522122847985,1.1263344954836634,4.608740062182134,80.55535114381011,20.833903170420275,Sí
3142,47.975484566114304,1.196725208474413,4.874625524217038,76.90120792800332,37.66990250236053,Sí
3143,46.61193992134248,1.3434898349384945,5.27301894358827,83.69995539908822,26.437364195725007,Sí
3144,48.53609179858518,1.1107544271281498,4.211608360312692,83.4217350358588,32.46098662794078,Sí
3145,53.519348607998445,1.2608542775180966,5.527577032113209,92.7444985444162,35.07680168822468,Sí
3146,48.24856434018652,1.1812844001483649,5.631411657283056,79.41988389712479,28.285360658184235,Sí
3147,49.287329033583966,1.1339413808413052,4.936731842248883,75.5019256108516,25.138497360299464,Sí
3148,50.34374325923331,1.1450628818501374,4.950996844893568,77.62515329695366,23.312235802854087,Sí
3149,51.14157074815572,1.2656255509490684,4.5616058398772985,84.85041135062004,31.91948321006656,Sí
3150,50.73208649715285,1.2242224109261624,5.312773597298277,80.04982800142795,34.887916792754986,Sí
3151,48.18218776308686,1.1236365582877736,4.797586880956133,78.57382210586995,28.483909795128497,Sí
3152,53.1210973959449,1.205275482654267,4.85907339653237,83.52722850998175,30.21268552147936,Sí
3153,49.773172916890935,1.110355748068428,5.2068458934220745,82.35528131443193,28.016653574139763,No
3154,52.355684677814416,1.3810747510259551,4.587929391105772,89.10613101574162,27.63824322099963,Sí
3155,47.69339829079109,1.117629434288842,4.333324807038629,89.08343523951928,36.8461304490955,No
3156,50.91190804975732,1.1841677140648346,5.271579099320637,82.6343559326726,31.668395019352616,Sí
3157,51.19393975531028,1.13064368821928,5.131822202957382,84.15951944408063,27.9657456630135,Sí
3158,48.44071651289775,1.2324355376033775,4.090693349727293,95.55946913424172,28.35494330357624,No
3159,51.44926420839443,1.3282509579616146,3.9873124318286175,98.14421690906757,27.61290234515389,No
3160,47.175563216296304,1.1941829787663576,4.598176255317265,98.13548766868324,26.311612001361333,Sí
3161,47.95063278346232,1.119756991881482,5.916797520298951,85.82413590750002,30.53407755809193,Sí
3162,51.408960195501,1.2676540605878717,4.277820858054598,83.4017073686892,22.05340352653736,Sí
3163,47.05123782332212,1.209484736629156,5.141922810004955,78.42388370427182,23.903761560167982,Sí
3164,51.42836524073846,1.2079769682219874,4.920603319868041,90.03634946444797,26.38866093286621,Sí
3165,47.8477997274932,1.05169372755181,4.179145803602872,87.04113422927205,31.522869863924203,Sí
3166,51.51732281264528,1.3104066696019503,3.9666786197621633,81.81800882434823,25.521131614188825,No
3167,46.46675633799826,1.3643546659712316,4.584348213688628,86.80374471417096,36.92348677898347,No
3168,49.386514296016,1.1576309729739198,5.003045502894744,82.21728379072465,26.773731064112763,No
3169,51.05288843842634,1.179096048474391,6.201297322358876,81.0898895092386,28.875929911532936,No
3170,53.76009982323549,1.2322664395439074,6.168523943369383,87.2986965899708,33.4914937180971,Sí
3171,48.42814545819844,1.2546622492579014,5.205899305177798,92.83859531774816,26.92235624854367,Sí
3172,46.36497626836254,1.1294886971759115,5.182249512609732,92.23027002963715,36.48469795850919,Sí
3173,47.70001072880965,1.2425674335834287,5.025396018731208,74.35147135708374,29.251766404319323,Sí
3174,51.23322096731802,1.2542878493732217,4.542953772559393,87.18429148034275,31.545560520846315,Sí
3175,53.89788037964241,1.2357122563613798,4.636932970695001,85.15470030239516,28.82732771991922,Sí
3176,48.66111852913936,1.1487062049013672,4.419855730118175,85.07514286185891,29.992483806584573,Sí
3177,51.91389172924015,1.4052559781283902,4.552795814905235,85.19639242810788,26.97340401363525,Sí
3178,50.176113176881024,1.084837153950874,5.176074861423984,83.57953805121198,27.752614500254307,Sí
3179,50.89780940451082,1.1830260973424078,4.583434312541199,72.87920798270025,28.20780310797037,Sí
3180,49.53862517159219,1.196590332371541,4.547777696634841,87.91257632117996,30.89570526913091,Sí
3181,47.84393255505086,1.0897121604433848,4.83085282590855,89.1116879819467,23.779568784624228,No
3182,52.58170590408312,1.2686561674259849,4.407333246993224,87.53414543521595,32.016177799232594,Sí
3183,49.098159710014414,1.2441248586175064,4.590886804247761,84.12288312409318,33.27189113146039,Sí
3184,48.44564871390325,1.3611826582240982,4.519116887923264,77.84464450690426,35.72961561793261,Sí
3185,50.38816836447288,1.1374985902260777,4.660309479375237,85.80126473171936,28.958671406915396,No
3186,49.74180826203568,1.2509616115020898,6.296772544821945,83.80408101390422,30.77053634174634,Sí
3187,54.10188378865202,1.2031386662180683,5.016570765985407,96.69426812283464,26.75073311109176,Sí
3188,50.20196800498504,1.157165688026818,5.426376660550435,82.44137673715775,37.27428639691634,Sí
3189,50.0139331730274,1.3501462301701923,4.960216721500325,92.67023630799048,26.74145848536652,No
3190,52.03917270099028,1.1628122529066336,4.259383172082584,84.05913540134432,30.603293833768134,Sí
3191,50.07905403269363,1.310705792809826,5.329533306717368,78.17565338921534,39.13042425854674,Sí
3192,51.30284188982614,1.137533240631284,4.825176826927623,83.65449405272635,33.88330466359686,Sí
3193,50.7069319350779,1.3473555327007056,4.8004683057046975,85.06689633205725,21.204641914630777,Sí
3194,51.97261111710213,1.1839330629084253,5.044132074069499,82.80736873677844,29.288972539913296,No
3195,52.13501928344407,1.1019766308454957,5.109165149568905,83.54472002291239,31.10495468093577,Sí
3196,48.25931908557144,1.3920827744452673,5.693098213184868,86.50371352642875,24.394149258507763,Sí
3197,47.81878874760199,1.247955622453704,4.924096882715521,84.67638285251886,41.13594632495513,Sí
3198,47.68546479656696,1.2966758699484977,4.370589858346973,88.69411735386596,20.85209965138167,Sí
3199,50.77172276840919,1.105650279181445,4.984441239501869,88.73103292738551,34.63072377484628,Sí
3200,52.92623662168069,1.1806001221840845,5.557464507299228,83.4828855177135,29.76712792338959,Sí
3201,46.46967828646626,1.1454877699830237,5.10543005559879,78.719543584019,25.930939105267505,Sí
3202,53.717802486819785,1.1834778482728794,4.97452174370625,85.33962056439168,33.38052748771554,Sí
3203,51.78586372638267,1.1320991936636169,4.237174524292744,88.12247982329214,27.83928098195233,Sí
3204,47.61806241921669,1.1974517371352031,5.477454897814908,81.8496985910248,41.36222450979025,Sí
3205,49.27781221385512,1.134215357864116,5.832289705344011,82.53367200692178,32.572300964742965,Sí
3206,48.15888887007503,1.323576666688488,5.138960228342978,87.42387021135977,32.54567307280346,Sí
3207,52.4665960984618,1.043731976975352,5.158653200305631,91.02310898505206,29.95377033849655,No
3208,51.48978939634623,1.2879097284738157,5.18854010003651,97.8641383732305,22.447268935336705,Sí
3209,49.32998693190344,1.1977057614926,5.093800626945398,87.27456262423152,19.67857041773024,Sí
3210,49.961574379395145,1.3035551259645997,4.4223754769067485,85.84654365166752,32.644071842368845,Sí
3211,51.591882860928735,1.2788725615511414,4.5461626497690375,81.76313348313325,34.62105837718026,No
3212,49.47802891060323,1.3219391743692737,5.036163515901044,95.7964706731706,24.93430484965892,Sí
3213,48.36084630996942,1.2157076320532063,4.2407158988660285,95.78967251494149,28.40697035894832,Sí
3214,49.77249779965506,1.3898471543912154,5.479111365417621,86.60332587964916,32.54839159551345,Sí
3215,50.613318545719046,0.9710956023014292,4.361770379073765,80.3501907421079,23.396517488520875,Sí
3216,47.90934410508541,1.2138228450080586,5.726748596716501,75.17378408860688,35.55762311439459,Sí
3217,49.39340119049804,1.328980597993375,5.176005741387793,84.34270242959543,32.336823589583005,Sí
3218,49.892458941926925,1.128724094325677,4.450339821138073,80.3639212859008,29.995806360197736,Sí
3219,50.03769809471986,1.218530725115117,4.155707996698915,93.21559017602112,39.40881509677096,No
3220,52.531168098342256,0.938527214638744,5.513133990839518,83.05324164235896,31.983267403443364,Sí
3221,51.12525707718167,1.043715504055931,4.889336056310996,88.77289338240797,32.34519803082153,Sí
3222,50.97392664218107,1.1202452849965665,4.465109856160947,87.98728992379708,27.81711197513509,Sí
3223,47.78101912702806,1.2879819525102334,6.233275368447678,76.11568028452344,28.14664962488268,No
3224,49.0164349300928,1.2108637273163692,5.283647984976416,85.20393418747781,26.792503710072356,Sí
3225,50.54110765917121,1.1291589309822212,5.0870213134826905,87.00948547137577,25.68092638683147,Sí
3226,49.86017758774109,1.1689677584654106,4.494447997691156,89.64699209398022,35.16761678481863,Sí
3227,51.717769671516834,1.3227542437605544,5.361052046498571,73.72087984008773,24.94686595734246,Sí
3228,51.31541518754037,1.2000096146856138,5.013337707291807,97.6298422128711,31.46724770926686,Sí
3229,45.88043557165699,1.248305303856674,4.839852700820829,82.246357043178,25.620601702034165,Sí
3230,50.485706094885735,1.3742429532753015,5.437798686537173,76.06791292575085,30.87524935045117,Sí
3231,50.96467628029422,0.9848648976416648,4.692481756328951,85.29217667833498,30.246462969005822,Sí
3232,45.86658479025377,1.059757265610609,4.789298220557211,84.59087959876034,25.67655550462185,Sí
3233,50.69645659552655,1.1800292113153696,5.46233543213845,82.91481991522862,32.41390605990352,Sí
3234,55.510080461823456,1.3764709684673742,5.242899589076895,84.89907545287268,25.435316054856354,Sí
3235,48.98026744440765,1.1703698181689235,4.742931397667602,92.4239086027136,30.270926057504848,No
3236,49.052783559929246,1.2098587923722173,6.078941906858294,79.412084548196,18.17823223461053,No
3237,50.44910593847894,1.1924038786677145,5.42877573451496,94.56404126648538,33.40359544451049,Sí
3238,52.07242790176631,1.269147517831985,4.514828426544646,90.27319493351274,33.279756402744894,Sí
3239,51.833435590782415,1.2225950117604754,4.691621269527639,88.79170290387489,37.93064178684668,No
3240,48.3807051132986,1.2717847384930423,4.750266119812579,80.77089385164903,33.30125995824478,Sí
3241,50.65619516559431,1.0918958451848582,5.184844033481866,87.06467807549517,22.996386946240904,Sí
3242,49.257871366519176,1.2573048930193285,5.499266452727419,94.71026882411375,22.65856468145124,Sí
3243,48.8365057673858,1.146773422026643,5.701821317830249,88.58649617431331,34.928825841866065,Sí
3244,51.72105012847402,1.2040190747821111,4.102402837045729,78.82374274652061,37.98424438855044,Sí
3245,54.84481970451519,1.1798711665491992,5.073081601944448,77.14884416348254,20.2653338293038,Sí
3246,49.57177881527415,1.2999366832325554,4.955559288931812,77.00272555954903,28.671188273644148,No
3247,48.80126564305523,1.0837998107647673,5.408506613888426,91.73733477250656,30.136345836006008,Sí
3248,47.81314398107587,1.1949810593113157,5.409611158288788,79.6706567735058,27.751380165663853,Sí
3249,52.25834392382071,1.2399439539110888,5.481116711360127,85.74598691757782,30.487434565770887,Sí
3250,54.34971603215951,1.289758012416117,4.911080168387946,90.15703203561684,33.46119287108067,Sí
3251,46.99966737616152,1.2133924379496843,5.755237150913271,86.75223698401705,39.53717754001827,Sí
3252,49.33293336119127,1.147608548829352,4.625849731323223,76.07056942013077,32.743522844517194,Sí
3253,45.598001888376,1.195638681089131,5.797076805109587,81.73836006349046,28.71468882475083,Sí
3254,51.27029918008011,1.0935450733041163,5.538293752058683,86.48105925294973,31.32343045645764,Sí
3255,48.6810052862333,1.223832280724911,4.4797880447151694,83.50244278305597,24.360834758459667,Sí
3256,48.05192393021255,1.385082502366749,4.113404987971983,92.2870811948196,29.71394466125082,Sí
3257,48.76032924608172,1.107753603983589,4.860442832122646,83.32352484175033,31.32140240707681,Sí
3258,47.31142895908009,1.1931305452535217,4.1648109412518926,87.70827250415086,28.77321315296073,Sí
3259,52.42644214377231,1.1214100494023258,4.49213404626499,87.6680811171985,24.59391560179693,Sí
3260,51.59168962829323,1.2028790788023542,4.788001021954059,83.92200418653978,28.03643983471902,Sí
3261,52.7088004092149,1.0756759238058824,4.181020751714297,84.8403838438017,28.006766401124445,Sí
3262,48.94681422125997,1.2665077017031736,3.901652265102763,83.66999948920682,25.235803769844168,Sí
3263,50.76084370810399,1.2874035596783635,5.072237882660233,94.5334221209714,23.5142716858456,Sí
3264,50.88719406634743,0.8893949803197148,5.7912202623327165,90.43537395284106,23.635593292861927,Sí
3265,51.00441973706891,1.4251099170199628,5.501654629874515,96.396690709245,33.15881869649133,Sí
3266,49.04373365533895,1.2057936871031416,3.507895846768517,84.37395989423183,26.14459584391065,Sí
3267,51.184984959823225,1.264943309623359,4.719193054680467,75.91490932599686,26.038701812067327,No
3268,51.73850296714036,1.123382513425296,4.971962132149339,73.9384884292497,38.02739717552199,No
3269,50.48287557519035,1.2304189816358713,5.577185490344966,78.35080264622569,26.252156804345248,Sí
3270,50.48707669338243,1.1785501860850622,5.049116724522039,87.75451460388715,36.79266416674804,Sí
3271,53.59457711509575,1.2256931770360284,5.019506327338923,89.07755077151414,36.97054113928658,Sí
3272,51.56247211949578,1.1360253810964522,5.124286296581507,88.92653544949067,28.67069309075816,Sí
3273,48.3937473257654,1.3176805308280637,3.837434946084372,98.66971357923158,32.174178141548126,Sí
3274,49.36197436441223,1.073089128494002,4.567273475940599,78.75257074970749,24.053660944466703,Sí
3275,53.30366436953262,1.2910141378843485,5.211562581559661,84.3211066592436,24.55205441879339,No
3276,55.32903478274907,1.2290917322544543,5.104161271857257,89.92811653513539,33.63762118015507,Sí
3277,48.8577591578567,1.180356444255601,4.091991909185913,85.07980533363657,37.22505636713799,No
3278,51.09431048772657,1.1789270131438443,4.750842208971219,78.32634558626422,32.898157347454394,Sí
3279,50.78899480823706,1.1230039861576704,5.214279397539255,89.12474937781256,28.08261979964812,Sí
3280,50.947280661142784,1.0961843463493577,4.724108047077319,83.79204059302671,28.03222988876415,Sí
3281,48.38520044128575,1.2152298830672643,4.969931638549676,83.76224043164002,29.909600857972663,Sí
3282,51.1619284516627,1.3851266252747254,4.039486622845494,82.1909563787965,35.03052912984885,Sí
3283,48.40347643863692,1.018300654138374,5.237522726996687,81.4222486076213,27.369658122294616,Sí
3284,46.48503737214197,1.2300988890634703,5.184351544751566,88.686813436232,28.593304854431288,No
3285,51.682818879769954,1.1740567320631596,4.70014332019092,91.1540663236355,33.09218986967538,Sí
3286,53.67369937249841,1.367251591083832,4.967509585214715,96.2975269639385,35.320096467807545,Sí
3287,49.199561491355226,1.0403102552643593,4.560197766511572,82.16647974707078,28.83912476312565,No
3288,50.02915594579453,1.1810212195878496,4.363689004195658,86.75743579277996,27.706706678619454,Sí
3289,48.18217432594978,1.2283499774903517,5.084496912706904,89.67029321894682,27.40389443802726,Sí
3290,50.37857161378622,1.017726820956411,4.483707428336613,92.61534452140556,34.179796760105084,Sí
3291,49.750757502458114,1.4127423484481394,5.109972471982163,80.44860244671858,31.07600723629541,No
3292,48.29398710358812,1.2684841576948631,6.269610381695965,84.0929326039637,26.290962337254918,Sí
3293,48.812128354587074,1.258677081626325,4.972857728399695,84.93945596399755,39.11192235647388,Sí
3294,46.01699200083096,1.3123973661111377,5.133411696135125,81.56027791742704,32.9661298589458,Sí
3295,46.5816422559264,1.0922412326338031,4.990396336054966,82.36930399091624,30.99480750141458,Sí
3296,46.04719647359064,1.2726997182339106,4.006034582500016,79.31229736943905,29.98965405827246,Sí
3297,48.609018705189605,1.16472084988713,4.672487159895706,90.93513193076517,27.39008756793425,Sí
3298,49.3797135377235,1.0523567499337498,3.757143175920788,83.76090548265303,22.46712195785947,Sí
3299,50.69405424022913,1.2956908371112972,5.319266967481297,82.15740872591975,34.65945216455066,Sí
3300,51.95530262496634,0.950398315413592,4.57956195038545,79.91838989717475,27.230368956067267,Sí
3301,47.10113588187159,1.2501692063525949,4.786625501537705,86.66714244854414,27.486159569412568,Sí
3302,52.01112977836196,1.2287180498039103,4.806040671206944,93.61942984516509,29.10077009610114,Sí
3303,49.3547200535543,1.4216370886196954,4.917077591392245,84.24837062699687,27.50641716740824,Sí
3304,51.29997624745229,1.087519573482581,5.621698601235565,85.7377763007336,36.00643533020287,Sí
3305,51.29171232665352,1.18601447750947,4.21257216628058,86.91390479728075,24.20533803645469,Sí
3306,50.463975386762186,1.1998414797809032,4.824185671075459,84.97659567227312,28.10521916759121,Sí
3307,50.80497518935514,1.254533308151888,3.984493409068188,76.85936044560843,22.964523923207324,Sí
3308,51.39314953084941,1.275462205607062,5.328925868656644,83.94889510820349,25.994160976101327,Sí
3309,55.04538452363906,1.188373272073124,4.183659506624622,82.51058278849104,27.809816230151128,Sí
3310,55.63490122812418,1.2418666185342793,5.303983208411165,88.17713936262808,35.810909130499546,Sí
3311,49.33156700641577,1.256929217542119,5.087479197181255,87.15661688482083,28.52281335216352,No
3312,52.847274648051176,1.2800529506648517,4.648074865989487,84.28633355203324,31.52539236203929,Sí
3313,50.11809632819755,1.228566774882489,5.548788266470536,87.20049981855918,25.180244095155967,Sí
3314,51.25392020454787,1.170024548823832,5.540330938773007,84.72200459471425,29.20449878932607,Sí
3315,48.605636982098574,1.4424423055184912,4.848363294422159,79.69327059905198,29.452650587018734,Sí
3316,52.37050268942781,1.1366325693791253,4.939978488636193,82.01219203151685,18.687434281295204,Sí
3317,51.19513631740415,1.1243252400216717,4.369930046058337,86.4891228331355,27.68654194789328,Sí
3318,52.4612565433189,1.202767957906983,5.686218239429282,81.77256814576305,36.80663531258863,Sí
3319,48.66103490427201,1.1704713324555522,4.974490792577972,91.99995115185236,26.9567564613646,Sí
3320,44.58395745429091,1.4627293980387854,5.817974313765608,82.93580875320713,36.235158991007744,No
3321,54.04959319189273,1.1005445337486506,5.728320316457674,79.85081401163427,35.555358421104124,Sí
3322,48.66476385543499,1.1488317697723005,4.907783441380317,93.96221437282446,23.312617812127503,Sí
3323,49.80173205324952,1.2089327745296023,4.204262038472905,86.9594516276933,27.4327227209056,Sí
3324,53.78389237896654,1.350596486489397,5.037783426082794,94.0424699207511,21.77167540022527,Sí
3325,47.97589581679811,1.0822318330155825,4.598491601178733,87.0495864005646,29.75041370979771,Sí
3326,51.155897757285935,1.302591933640547,4.91392089127492,81.64528367401107,39.67466242578496,Sí
3327,54.18309693168824,1.2911628079513775,5.419142039679889,84.83162143189016,37.115464248639306,Sí
3328,50.630614065899614,1.241427346563004,5.770634610860496,82.6925480360902,30.071693024484663,Sí
3329,54.24182593011472,1.127810282399594,4.770217985475666,90.9658255138531,29.369821538556646,Sí
3330,50.18816812045676,1.12747051624235,6.343733735681494,85.90938071820814,40.29601742102609,Sí
3331,52.12398815061667,1.178224904331746,4.461308021037137,100.12046624636058,25.232482791514364,Sí
3332,49.76186375724396,1.242630397959619,4.740557288047088,86.33112678366449,33.14994190265669,Sí
3333,48.47596166458002,1.2984189507232855,5.598731296496004,98.42046654062312,21.680505702510093,Sí
3334,50.43662853636797,1.1620837466597922,4.508054524198555,82.90799332717752,21.81810075047075,No
3335,45.49120946582549,1.0885594662561036,5.561405009733791,80.51856095759649,25.08523044027649,Sí
3336,48.08811325980613,1.1224214780142752,5.106566504031044,87.21788647174093,27.31487670496009,Sí
3337,49.6463999720961,1.1695932584524515,4.777459042739993,82.72058161926464,30.49654270647567,Sí
3338,50.75627350429298,1.2594178346369789,5.65177320750936,91.50266216564604,33.02981496179932,Sí
3339,53.52656067669237,1.1214630378584922,4.60311388373197,87.83935873444167,25.16132207459154,Sí
3340,49.45940787204827,1.09989391891778,5.176501025193621,80.98495592801372,32.68940370113648,Sí
3341,48.53709521890956,1.179223135103033,5.825459378616574,85.53018744441866,41.62661270878915,Sí
3342,50.57123906549233,1.225233608374131,4.16009924490462,93.7425504244692,26.861210218716472,No
3343,48.704630258649175,1.2409706060756862,4.958048631658463,90.08245373554831,30.451482438189363,Sí
3344,46.71547171083893,1.1617422726023792,5.871891273649739,78.08322072961019,33.06344523083769,Sí
3345,48.63982271216384,1.2010830707956404,4.944052829606838,93.82539268077632,36.14976756285819,No
3346,47.79300060493068,1.0701792674556403,4.470121284189772,90.68104759717382,19.83763646914657,Sí
3347,51.52701887909186,1.1706263648429656,6.007418930858144,88.01042795869692,29.686775618159373,Sí
3348,48.56169584949266,1.1990038055724992,5.453674597191438,92.24417982530068,40.515295028710135,No
3349,51.51590483825738,1.3605721291685509,5.065055036859094,86.49503845010264,17.745432631221476,Sí
3350,48.63741545023993,1.3012697598528642,5.084162537578632,82.07043967815545,28.318460501082544,Sí
3351,50.65662851822467,1.2350823052108295,4.519630258113105,92.71648430331604,33.73217515067391,No
3352,51.13837605813397,1.065159960584669,5.193978549139928,79.28300692761368,26.73029604081549,Sí
3353,48.63913107784305,1.2436112114035662,5.9472646318191575,81.34326336958163,36.88330938001067,No
3354,48.00361455266791,1.1355317215655885,4.755823907266868,94.860918218301,27.30178397450938,Sí
3355,51.52289805573851,0.9614816389957588,5.181638645482846,81.02576045221097,34.927929361226525,Sí
3356,48.27633399097688,1.2956109574875465,5.510349844554025,87.39798649101883,34.54481626766764,Sí
3357,47.119015389638605,1.2642371325891772,5.001503843957061,86.65323981305602,28.37083049613869,No
3358,48.29471943365797,1.124112074298752,4.563628567655625,78.48717071651181,33.86034155425595,Sí
3359,48.65281494717981,1.2518334989789015,4.754803436457826,82.78195833345899,26.276888848695386,No
3360,52.1413108701279,1.2015560544445418,4.843824973454797,78.63676796064914,37.23424178069695,No
3361,46.14374929949382,1.1478350669741828,4.673152815679579,85.83157064060357,36.78540657969994,Sí
3362,52.93224148952307,1.2536970434889023,5.310623748225496,81.9024861735078,40.66626027812436,Sí
3363,48.404130597608905,1.3166876064373143,3.766794212081909,89.72410341236002,38.76955289929482,No
3364,50.50784991577526,1.1546840884866745,5.269703342001773,95.7421891032852,34.17912375361268,Sí
3365,51.624241264232445,1.1139996509793666,4.634695485409903,83.26929171481972,26.590052246608074,Sí
3366,49.535416926966654,1.3196260984345864,4.622100209646439,89.51427794946062,37.70890895099328,Sí
3367,48.042727547532174,1.3621787797263945,4.793212104434788,66.02681280310706,34.612057908853416,Sí
3368,53.5191221553371,1.3722989242632848,4.095532563509861,88.09693407494967,26.608762074732315,Sí
3369,49.439764687468426,1.2878872859614912,4.750507535540542,91.29756876892564,29.14149641258111,No
